"County","County Name","Office Name","Office District","Candidate Name","Party","Winner","Congressional District 1","Congressional District 2","Congressional District 3","Congressional District 4","Congressional District 5","Congressional District 6","Congressional District 7","Congressional District 8" 
"00","State of Maryland","State Senator","01","Ashley Emerick","DEM","Y","0","0","0","0","0","5078","0","0" 
"00","State of Maryland","State Senator","02","Eric Martin Van Buren","DEM","Y","0","0","0","0","0","6273","0","0" 
"00","State of Maryland","State Senator","03","Karen Lewis Young","DEM","Y","0","0","0","0","0","11215","0","0" 
"00","State of Maryland","State Senator","04","Lara Westdorp","DEM","Y","0","0","0","0","0","9548","0","0" 
"00","State of Maryland","State Senator","05","Gary Foote","DEM","Y","0","4908","905","0","0","184","0","0" 
"00","State of Maryland","State Senator","06","Justin Holliday","DEM","Y","0","2077","0","0","0","0","2609","0" 
"00","State of Maryland","State Senator","07","Bill Geibler","DEM","Y","4427","3110","0","0","0","0","0","0" 
"00","State of Maryland","State Senator","08","Carl Jackson","DEM","Y","0","8251","0","0","0","0","196","0" 
"00","State of Maryland","State Senator","09","Katie Fry Hester","DEM","Y","0","0","11028","0","0","1125","0","0" 
"00","State of Maryland","State Senator","10","Ben Brooks","DEM","Y","0","14140","0","0","0","0","1819","0" 
"00","State of Maryland","State Senator","11","Shelly L. Hettleman","DEM","Y","0","15959","0","0","0","0","538","0" 
"00","State of Maryland","State Senator","12","Clarence Lam","DEM","Y","0","0","12923","0","0","0","0","0" 
"00","State of Maryland","State Senator","13","Guy Guzzone","DEM","Y","0","0","14058","0","0","0","0","0" 
"00","State of Maryland","State Senator","14","Craig J. Zucker","DEM","Y","0","0","0","3164","0","1157","0","10423" 
"00","State of Maryland","State Senator","15","Brian J. Feldman","DEM","Y","0","0","0","0","0","5274","0","8420" 
"00","State of Maryland","State Senator","16","Lou James Bartolo","DEM","","0","0","0","0","0","0","0","1895" 
"00","State of Maryland","State Senator","16","Sara N. Love","DEM","Y","0","0","0","0","0","0","0","18380" 
"00","State of Maryland","State Senator","17","Philip Cook","DEM","","0","0","0","0","0","1249","0","1655" 
"00","State of Maryland","State Senator","17","Cheryl C. Kagan","DEM","Y","0","0","0","0","0","4458","0","6974" 
"00","State of Maryland","State Senator","18","Jeff Waldstreicher","DEM","Y","0","0","0","0","0","0","0","15404" 
"00","State of Maryland","State Senator","19","Ben Kramer","DEM","Y","0","0","0","0","0","71","0","13817" 
"00","State of Maryland","State Senator","20","Will Smith","DEM","Y","0","0","0","0","0","0","0","16054" 
"00","State of Maryland","State Senator","21","Jim Rosapepe","DEM","Y","0","0","0","7810","2557","0","0","0" 
"00","State of Maryland","State Senator","22","Alonzo T. Washington","DEM","Y","0","0","0","10294","0","0","0","0" 
"00","State of Maryland","State Senator","23","Raaheela Ahmed","DEM","","0","0","0","1062","9885","0","0","0" 
"00","State of Maryland","State Senator","23","Ron Watson","DEM","Y","0","0","0","966","12659","0","0","0" 
"00","State of Maryland","State Senator","24","Tiffany Alston","DEM","Y","0","0","0","7954","3282","0","0","0" 
"00","State of Maryland","State Senator","24","Kevin Ford, Jr.","DEM","","0","0","0","5671","2134","0","0","0" 
"00","State of Maryland","State Senator","25","Nick Charles","DEM","Y","0","0","0","7942","12571","0","0","0" 
"00","State of Maryland","State Senator","26","Antonio Driver","DEM","","0","0","0","2645","382","0","0","0" 
"00","State of Maryland","State Senator","26","C. Anthony Muse","DEM","Y","0","0","0","15048","1695","0","0","0" 
"00","State of Maryland","State Senator","27","Jason T. Fowler","DEM","","0","0","0","464","5155","0","0","0" 
"00","State of Maryland","State Senator","27","Kevin M. Harris","DEM","Y","0","0","0","2081","8846","0","0","0" 
"00","State of Maryland","State Senator","28","Aaron Corbin","DEM","","0","0","0","0","4379","0","0","0" 
"00","State of Maryland","State Senator","28","C. T. Wilson","DEM","Y","0","0","0","0","13472","0","0","0" 
"00","State of Maryland","State Senator","29","Chuck Borges","DEM","Y","0","0","0","0","6837","0","0","0" 
"00","State of Maryland","State Senator","30","Shaneka T. Henson","DEM","Y","0","0","8566","0","3473","0","0","0" 
"00","State of Maryland","State Senator","31","Brent Mulrooney","DEM","Y","0","0","7421","0","66","0","0","0" 
"00","State of Maryland","State Senator","32","Mark S. Chang","DEM","Y","0","0","5672","0","1155","0","0","0" 
"00","State of Maryland","State Senator","32","Stephen A. Tillett","DEM","","0","0","2737","0","801","0","0","0" 
"00","State of Maryland","State Senator","33","Dawn D. Gile","DEM","Y","0","0","5325","0","6197","0","0","0" 
"00","State of Maryland","State Senator","34","Mary-Dulany James","DEM","Y","7371","0","0","0","0","0","0","0" 
"00","State of Maryland","State Senator","34","Blane H. Miller, III","DEM","","1735","0","0","0","0","0","0","0" 
"00","State of Maryland","State Senator","35","Neil Jennings","DEM","Y","4783","0","0","0","0","0","0","0" 
"00","State of Maryland","State Senator","36","Nivek Johnson","DEM","Y","3893","0","0","0","0","0","0","0" 
"00","State of Maryland","State Senator","36","John Queen","DEM","","2939","0","0","0","0","0","0","0" 
"00","State of Maryland","State Senator","37","Edmund J. Barrett","DEM","","2483","0","0","0","0","0","0","0" 
"00","State of Maryland","State Senator","37","Katie G. Clendaniel","DEM","Y","6287","0","0","0","0","0","0","0" 
"00","State of Maryland","State Senator","38","Lino V. Cressotti","DEM","Y","6415","0","0","0","0","0","0","0" 
"00","State of Maryland","State Senator","39","Nancy J. King","DEM","","0","0","0","0","0","3044","0","1382" 
"00","State of Maryland","State Senator","39","Amar Mukunda","DEM","Y","0","0","0","0","0","4119","0","1698" 
"00","State of Maryland","State Senator","39","Destiny Drake West","DEM","","0","0","0","0","0","1250","0","412" 
"00","State of Maryland","State Senator","40","Antonio Hayes","DEM","Y","0","945","0","0","0","0","9037","0" 
"00","State of Maryland","State Senator","40","Steven Messmer","DEM","","0","319","0","0","0","0","1491","0" 
"00","State of Maryland","State Senator","41","Dalya Attar","DEM","","0","947","0","0","0","0","6737","0" 
"00","State of Maryland","State Senator","41","Malcolm P. Ruff","DEM","Y","0","3124","0","0","0","0","8470","0" 
"00","State of Maryland","State Senator","42","Paul Henderson","DEM","","392","2086","0","0","0","0","0","0" 
"00","State of Maryland","State Senator","42","Paul V. Konka","DEM","","346","1470","0","0","0","0","0","0" 
"00","State of Maryland","State Senator","42","Stephanie Popescu","DEM","Y","679","4531","0","0","0","0","0","0" 
"00","State of Maryland","State Senator","43","Mary Washington","DEM","Y","0","4554","0","0","0","0","9951","0" 
"00","State of Maryland","State Senator","44","Charles E. Sydnor, III","DEM","Y","0","2546","0","0","0","0","11775","0" 
"00","State of Maryland","State Senator","45","Cory V. McCray","DEM","Y","0","0","0","0","0","0","11234","0" 
"00","State of Maryland","State Senator","46","Bill Ferguson","DEM","Y","0","0","0","0","0","0","7244","0" 
"00","State of Maryland","State Senator","46","Bobby LaPin","DEM","","0","0","0","0","0","0","5514","0" 
"00","State of Maryland","State Senator","47","Malcolm Augustine","DEM","Y","0","0","0","7718","0","0","0","3" 
"00","State of Maryland","House of Delegates","01A","Jason M. Jobe","DEM","Y","0","0","0","0","0","1424","0","0" 
"00","State of Maryland","House of Delegates","01B","Rhiannon C. Brown","DEM","Y","0","0","0","0","0","2037","0","0" 
"00","State of Maryland","House of Delegates","01C","Seth Funk","DEM","Y","0","0","0","0","0","1617","0","0" 
"00","State of Maryland","House of Delegates","02A","John D. Leonard","DEM","Y","0","0","0","0","0","4053","0","0" 
"00","State of Maryland","House of Delegates","02A","Brandon Thompson","DEM","Y","0","0","0","0","0","4050","0","0" 
"00","State of Maryland","House of Delegates","02B","Ocewana E. Baker","DEM","","0","0","0","0","0","741","0","0" 
"00","State of Maryland","House of Delegates","02B","Matthew J. Schindler","DEM","Y","0","0","0","0","0","1385","0","0" 
"00","State of Maryland","House of Delegates","03","Kris Fair","DEM","Y","0","0","0","0","0","10202","0","0" 
"00","State of Maryland","House of Delegates","03","Ken Kerr","DEM","Y","0","0","0","0","0","9964","0","0" 
"00","State of Maryland","House of Delegates","03","Karen Simpson","DEM","Y","0","0","0","0","0","10048","0","0" 
"00","State of Maryland","House of Delegates","04","Jerry Donald","DEM","Y","0","0","0","0","0","7036","0","0" 
"00","State of Maryland","House of Delegates","04","Andrew Duck","DEM","Y","0","0","0","0","0","7265","0","0" 
"00","State of Maryland","House of Delegates","04","Paul Gilligan","DEM","","0","0","0","0","0","5331","0","0" 
"00","State of Maryland","House of Delegates","04","Alleria Stanley","DEM","Y","0","0","0","0","0","6008","0","0" 
"00","State of Maryland","House of Delegates","05","Dayana Bergman","DEM","Y","0","4444","807","0","0","169","0","0" 
"00","State of Maryland","House of Delegates","05","Alison Rudolph","DEM","Y","0","4692","848","0","0","169","0","0" 
"00","State of Maryland","House of Delegates","05","Courtney Alexa Welch","DEM","Y","0","4182","752","0","0","162","0","0" 
"00","State of Maryland","House of Delegates","06","Artus W. Huffman","DEM","Y","0","1725","0","0","0","0","2061","0" 
"00","State of Maryland","House of Delegates","06","Megan Ann Mioduszewski","DEM","Y","0","1848","0","0","0","0","2386","0" 
"00","State of Maryland","House of Delegates","06","Rayneika Robinson","DEM","Y","0","1801","0","0","0","0","2164","0" 
"00","State of Maryland","House of Delegates","07A","Tom Baker","DEM","","1047","1483","0","0","0","0","0","0" 
"00","State of Maryland","House of Delegates","07A","Ly Xinzhen Brown","DEM","Y","1254","1691","0","0","0","0","0","0" 
"00","State of Maryland","House of Delegates","07A","Satish Chapagain","DEM","Y","1181","1537","0","0","0","0","0","0" 
"00","State of Maryland","House of Delegates","07A","Cleveland M. Reynolds, Jr.","DEM","","962","1247","0","0","0","0","0","0" 
"00","State of Maryland","House of Delegates","07B","Candace Hart","DEM","Y","2033","0","0","0","0","0","0","0" 
"00","State of Maryland","House of Delegates","08","Nick Allen","DEM","Y","0","5849","0","0","0","0","121","0" 
"00","State of Maryland","House of Delegates","08","Kumasi J. Barnett","DEM","","0","2232","0","0","0","0","60","0" 
"00","State of Maryland","House of Delegates","08","Harry Bhandari","DEM","Y","0","6243","0","0","0","0","131","0" 
"00","State of Maryland","House of Delegates","08","Marsha Briley-Savage","DEM","","0","3805","0","0","0","0","106","0" 
"00","State of Maryland","House of Delegates","08","Kim L. Ross","DEM","Y","0","6285","0","0","0","0","147","0" 
"00","State of Maryland","House of Delegates","09A","Chao Wu","DEM","Y","0","0","5783","0","0","1042","0","0" 
"00","State of Maryland","House of Delegates","09A","Natalie Ziegler","DEM","Y","0","0","5871","0","0","1062","0","0" 
"00","State of Maryland","House of Delegates","09B","Abdun Matin","DEM","","0","0","902","0","0","0","0","0" 
"00","State of Maryland","House of Delegates","09B","Courtney Watson","DEM","Y","0","0","4474","0","0","0","0","0" 
"00","State of Maryland","House of Delegates","10","Michael Tyrone Brown, Sr.","DEM","","0","5726","0","0","0","0","755","0" 
"00","State of Maryland","House of Delegates","10","Robin Harvey","DEM","Y","0","9519","0","0","0","0","1129","0" 
"00","State of Maryland","House of Delegates","10","Jay Jalisi","DEM","","0","5106","0","0","0","0","675","0" 
"00","State of Maryland","House of Delegates","10","T. George Newton","DEM","","0","1318","0","0","0","0","146","0" 
"00","State of Maryland","House of Delegates","10","N. Scott Phillips","DEM","Y","0","8259","0","0","0","0","1095","0" 
"00","State of Maryland","House of Delegates","10","Jennifer White Holland","DEM","Y","0","10550","0","0","0","0","1321","0" 
"00","State of Maryland","House of Delegates","11A","Cheryl E. Pasteur","DEM","Y","0","3925","0","0","0","0","0","0" 
"00","State of Maryland","House of Delegates","11A","Nico Sanders","DEM","","0","977","0","0","0","0","0","0" 
"00","State of Maryland","House of Delegates","11B","Jon S. Cardin","DEM","Y","0","10856","0","0","0","0","506","0" 
"00","State of Maryland","House of Delegates","11B","Dana Stein","DEM","Y","0","10253","0","0","0","0","480","0" 
"00","State of Maryland","House of Delegates","12A","Jessica Feldmark","DEM","Y","0","0","8083","0","0","0","0","0" 
"00","State of Maryland","House of Delegates","12A","Joshua M. Heard","DEM","","0","0","3290","0","0","0","0","0" 
"00","State of Maryland","House of Delegates","12A","Terri Hill","DEM","Y","0","0","8031","0","0","0","0","0" 
"00","State of Maryland","House of Delegates","12B","Gary Simmons","DEM","Y","0","0","2302","0","0","0","0","0" 
"00","State of Maryland","House of Delegates","13","Amy Brooks","DEM","Y","0","0","13136","0","0","0","0","0" 
"00","State of Maryland","House of Delegates","13","Pam Lanman Guzzone","DEM","Y","0","0","12564","0","0","0","0","0" 
"00","State of Maryland","House of Delegates","13","Gabriel Maximilian Moreno","DEM","Y","0","0","12265","0","0","0","0","0" 
"00","State of Maryland","House of Delegates","14","Alicia Contreras-Donello","DEM","","0","0","0","1347","0","524","0","3329" 
"00","State of Maryland","House of Delegates","14","Anne R. Kaiser","DEM","Y","0","0","0","2542","0","920","0","8691" 
"00","State of Maryland","House of Delegates","14","Bernice Mireku-North","DEM","Y","0","0","0","2564","0","799","0","8028" 
"00","State of Maryland","House of Delegates","14","Matt Post","DEM","Y","0","0","0","2345","0","860","0","8615" 
"00","State of Maryland","House of Delegates","15","Asher E. Beckwitt","DEM","","0","0","0","0","0","1677","0","1785" 
"00","State of Maryland","House of Delegates","15","Linda Foley","DEM","Y","0","0","0","0","0","4428","0","6952" 
"00","State of Maryland","House of Delegates","15","David V. Fraser-Hidalgo","DEM","Y","0","0","0","0","0","4146","0","6354" 
"00","State of Maryland","House of Delegates","15","Lily Qi","DEM","Y","0","0","0","0","0","4294","0","7311" 
"00","State of Maryland","House of Delegates","16","Tazeen Ahmad","DEM","","0","0","0","0","0","0","0","7831" 
"00","State of Maryland","House of Delegates","16","Marc Korman","DEM","Y","0","0","0","0","0","0","0","16772" 
"00","State of Maryland","House of Delegates","16","Sarah Wolek","DEM","Y","0","0","0","0","0","0","0","15218" 
"00","State of Maryland","House of Delegates","16","Teresa Saavedra Woorman","DEM","Y","0","0","0","0","0","0","0","9814" 
"00","State of Maryland","House of Delegates","17","Julie Palakovich Carr","DEM","Y","0","0","0","0","0","4561","0","7188" 
"00","State of Maryland","House of Delegates","17","Christopher S. Reed","DEM","","0","0","0","0","0","1500","0","1977" 
"00","State of Maryland","House of Delegates","17","Ryan Spiegel","DEM","Y","0","0","0","0","0","4167","0","6096" 
"00","State of Maryland","House of Delegates","17","Joe Vogel","DEM","Y","0","0","0","0","0","4197","0","6167" 
"00","State of Maryland","House of Delegates","18","Aaron M. Kaufman","DEM","Y","0","0","0","0","0","0","0","11875" 
"00","State of Maryland","House of Delegates","18","Emily Shetty","DEM","Y","0","0","0","0","0","0","0","12698" 
"00","State of Maryland","House of Delegates","18","Jared Solomon","DEM","Y","0","0","0","0","0","0","0","12690" 
"00","State of Maryland","House of Delegates","18","Kate Stein","DEM","","0","0","0","0","0","0","0","6645" 
"00","State of Maryland","House of Delegates","19","Charlotte Crutchfield","DEM","Y","0","0","0","0","0","50","0","9962" 
"00","State of Maryland","House of Delegates","19","Sunil Dasgupta","DEM","","0","0","0","0","0","28","0","3460" 
"00","State of Maryland","House of Delegates","19","Sebastian Johnson","DEM","","0","0","0","0","0","31","0","4691" 
"00","State of Maryland","House of Delegates","19","Gabriel Sorrel","DEM","","0","0","0","0","0","21","0","2312" 
"00","State of Maryland","House of Delegates","19","Vaughn Stewart","DEM","Y","0","0","0","0","0","53","0","9035" 
"00","State of Maryland","House of Delegates","19","Alec Stone","DEM","","0","0","0","0","0","16","0","3695" 
"00","State of Maryland","House of Delegates","19","Christa Tichy","DEM","Y","0","0","0","0","0","32","0","4982" 
"00","State of Maryland","House of Delegates","20","Lorig Charkoudian","DEM","Y","0","0","0","0","0","0","0","15006" 
"00","State of Maryland","House of Delegates","20","David Moon","DEM","Y","0","0","0","0","0","0","0","15217" 
"00","State of Maryland","House of Delegates","20","Jheanelle K. Wilkins","DEM","Y","0","0","0","0","0","0","0","14852" 
"00","State of Maryland","House of Delegates","21","Ben Barnes","DEM","Y","0","0","0","7158","2337","0","0","0" 
"00","State of Maryland","House of Delegates","21","Mary A. Lehman","DEM","Y","0","0","0","7254","2370","0","0","0" 
"00","State of Maryland","House of Delegates","21","Joseline A. Peña-Melnyk","DEM","Y","0","0","0","7446","2423","0","0","0" 
"00","State of Maryland","House of Delegates","22","Tracy Gant","DEM","Y","0","0","0","7883","0","0","0","0" 
"00","State of Maryland","House of Delegates","22","Craig Hayes","DEM","","0","0","0","4022","0","0","0","0" 
"00","State of Maryland","House of Delegates","22","Ashanti Martinez","DEM","Y","0","0","0","8340","0","0","0","0" 
"00","State of Maryland","House of Delegates","22","Molly McKee-Seabrook","DEM","Y","0","0","0","7709","0","0","0","0" 
"00","State of Maryland","House of Delegates","23","Michael Bance","DEM","","0","0","0","230","2318","0","0","0" 
"00","State of Maryland","House of Delegates","23","Tambei Chiawah","DEM","","0","0","0","561","4698","0","0","0" 
"00","State of Maryland","House of Delegates","23","Marvin E. Holmes, Jr.","DEM","Y","0","0","0","1112","12502","0","0","0" 
"00","State of Maryland","House of Delegates","23","Keenon James","DEM","Y","0","0","0","1056","10120","0","0","0" 
"00","State of Maryland","House of Delegates","23","Kris Natesan","DEM","","0","0","0","432","5001","0","0","0" 
"00","State of Maryland","House of Delegates","23","Le Shaun Quander-Mosley","DEM","","0","0","0","422","5524","0","0","0" 
"00","State of Maryland","House of Delegates","23","Rebecca M. Stallworth","DEM","","0","0","0","409","3984","0","0","0" 
"00","State of Maryland","House of Delegates","23","Kym Taylor","DEM","Y","0","0","0","1213","12791","0","0","0" 
"00","State of Maryland","House of Delegates","24","Crystal Carpenter","DEM","","0","0","0","5633","1878","0","0","0" 
"00","State of Maryland","House of Delegates","24","Derrick L. Coley","DEM","Y","0","0","0","6070","2258","0","0","0" 
"00","State of Maryland","House of Delegates","24","Andrea Fletcher Harrison","DEM","Y","0","0","0","9026","3451","0","0","0" 
"00","State of Maryland","House of Delegates","24","Stanford Fraser","DEM","","0","0","0","2771","1278","0","0","0" 
"00","State of Maryland","House of Delegates","24","Bobby Henry","DEM","","0","0","0","4155","2433","0","0","0" 
"00","State of Maryland","House of Delegates","24","Jordan McFarland","DEM","","0","0","0","1031","342","0","0","0" 
"00","State of Maryland","House of Delegates","24","LaTasha R. Ward","DEM","Y","0","0","0","7274","2738","0","0","0" 
"00","State of Maryland","House of Delegates","25","Angela M. Angel","DEM","","0","0","0","2637","4169","0","0","0" 
"00","State of Maryland","House of Delegates","25","Kent Roberson","DEM","Y","0","0","0","4066","5935","0","0","0" 
"00","State of Maryland","House of Delegates","25","Denise Roberts","DEM","Y","0","0","0","5246","9036","0","0","0" 
"00","State of Maryland","House of Delegates","25","Antoine M. Thompson","DEM","","0","0","0","1688","2919","0","0","0" 
"00","State of Maryland","House of Delegates","25","Anthony Tilghman","DEM","","0","0","0","2371","3347","0","0","0" 
"00","State of Maryland","House of Delegates","25","Joseph Tolbert, III","DEM","","0","0","0","1076","1664","0","0","0" 
"00","State of Maryland","House of Delegates","25","Karen Toles","DEM","Y","0","0","0","5513","8016","0","0","0" 
"00","State of Maryland","House of Delegates","26","Reginald Martin","DEM","","0","0","0","4025","553","0","0","0" 
"00","State of Maryland","House of Delegates","26","Dani E. Moore-King","DEM","","0","0","0","5699","811","0","0","0" 
"00","State of Maryland","House of Delegates","26","Veronica Turner","DEM","Y","0","0","0","12884","1425","0","0","0" 
"00","State of Maryland","House of Delegates","26","Kriselda Valderrama","DEM","Y","0","0","0","11004","1160","0","0","0" 
"00","State of Maryland","House of Delegates","26","Jamila J. Woods","DEM","Y","0","0","0","13250","1572","0","0","0" 
"00","State of Maryland","House of Delegates","27A","Clifton Crosby, Jr.","DEM","","0","0","0","154","951","0","0","0" 
"00","State of Maryland","House of Delegates","27A","Shawn Maldon","DEM","","0","0","0","246","543","0","0","0" 
"00","State of Maryland","House of Delegates","27A","Yonelle Moore Lee","DEM","","0","0","0","261","1882","0","0","0" 
"00","State of Maryland","House of Delegates","27A","Darrell C. Odom, Sr.","DEM","Y","0","0","0","474","1939","0","0","0" 
"00","State of Maryland","House of Delegates","27B","Rachel R. Jones","DEM","","0","0","0","385","2042","0","0","0" 
"00","State of Maryland","House of Delegates","27B","Jeffrie E. Long, Jr.","DEM","Y","0","0","0","1029","2837","0","0","0" 
"00","State of Maryland","House of Delegates","27C","Jennifer M. Davidson","DEM","Y","0","0","0","0","2744","0","0","0" 
"00","State of Maryland","House of Delegates","27C","Rocio Mercado Garcia","DEM","","0","0","0","0","634","0","0","0" 
"00","State of Maryland","House of Delegates","28","Abena Affum-McAllister","DEM","Y","0","0","0","0","9257","0","0","0" 
"00","State of Maryland","House of Delegates","28","Debra Davis","DEM","Y","0","0","0","0","12008","0","0","0" 
"00","State of Maryland","House of Delegates","28","John D. Jones, Jr.","DEM","","0","0","0","0","4075","0","0","0" 
"00","State of Maryland","House of Delegates","28","Edith J. Patterson","DEM","Y","0","0","0","0","11121","0","0","0" 
"00","State of Maryland","House of Delegates","28","Evan Smith","DEM","","0","0","0","0","4566","0","0","0" 
"00","State of Maryland","House of Delegates","28","Tarinna N. Terrell","DEM","","0","0","0","0","4499","0","0","0" 
