cycle,election_date,state_code,chamber,district,term,stage,primary_party,status,candidate_names,source_urls,locators,notes
2024,2024-05-21,OR,Senate,S,regular,primary,,not_scheduled,,https://sos.oregon.gov/elections/Documents/results/may-primary-2024-results.pdf,or-2024-primary-abstract,No U.S. Senate contest appears in the certified abstract.
2024,2024-06-04,NM,House,01,regular,primary,Democratic,results_complete,Melanie Ann Stansbury,https://electionstats.sos.nm.gov/contest/14432,contest-14432.csv:row-3,
2024,2024-06-04,NM,House,01,regular,primary,Republican,results_complete,Louie Sanchez|Steve Jones,https://electionstats.sos.nm.gov/contest/14431,contest-14431.csv:row-3,
2024,2024-06-04,NM,House,02,regular,primary,Democratic,results_complete,Gabriel Vasquez,https://electionstats.sos.nm.gov/contest/14433,contest-14433.csv:row-3,
2024,2024-06-04,NM,House,02,regular,primary,Republican,results_complete,Yvette Herrell,https://electionstats.sos.nm.gov/contest/14434,contest-14434.csv:row-3,
2024,2024-06-04,NM,House,03,regular,primary,Democratic,results_complete,TERESA LEGER FERNANDEZ,https://electionresults.sos.nm.gov/resultsSW.aspx?eid=2878&map=CTY&type=FED,statewide federal page,
2024,2024-06-04,NM,House,03,regular,primary,Republican,results_complete,SHARON E CLAHCHISCHILLIAGE,https://electionresults.sos.nm.gov/resultsSW.aspx?eid=2878&map=CTY&type=FED,statewide federal page,
2024,2024-06-04,NM,Senate,S,regular,primary,Democratic,results_complete,Martin Heinrich,https://electionstats.sos.nm.gov/contest/14427,contest-14427.csv:row-3,
2024,2024-06-04,NM,Senate,S,regular,primary,Republican,results_complete,Nella Louise Domenici,https://electionstats.sos.nm.gov/contest/14428,contest-14428.csv:row-3,
2024,2024-06-11,NV,House,01,regular,primary,Democratic,unopposed_nomination_verified,Dina Titus,https://www.clarkcountynv.gov/government/departments/elections/24p-info,contests-not-on-ballot-24p.pdf:page-1; contests-candidates PDF:District 1,Official no-primary notice says the contest had only one or no Democratic candidate; the official roster identifies Dina Titus as the sole nominee.
2024,2024-06-11,NV,House,01,regular,primary,Republican,unresolved,,https://www.clarkcountynv.gov/adobe/assets/urn:aaid:aem:8b9dfb6e-c6b8-400a-a8fe-b68d6e4d4859/original/as/contests-candidates-web-all-2024.pdf,nv-2024-primary-contests-candidates,Expected count includes None of These Candidates where printed on the ballot.
2024,2024-06-11,NV,House,02,regular,primary,Democratic,unresolved,,https://www.humboldtcountynv.gov/DocumentCenter/View/7426|https://silverstateelection.nv.gov/,Humboldt final summary:District 2 Republican only,No explicit statewide official no-primary or sole-nominee evidence was recovered for the Democratic unit; absence is not promoted to no-primary.
2024,2024-06-11,NV,House,02,regular,primary,Republican,unresolved,,https://www.clarkcountynv.gov/adobe/assets/urn:aaid:aem:8b9dfb6e-c6b8-400a-a8fe-b68d6e4d4859/original/as/contests-candidates-web-all-2024.pdf|https://www.humboldtcountynv.gov/DocumentCenter/View/7426,nv-2024-primary-contests-candidates|nv-2024-humboldt-final-summary,Expected count includes None of These Candidates where printed on the ballot.
2024,2024-06-11,NV,House,03,regular,primary,Democratic,unresolved,,https://www.clarkcountynv.gov/adobe/assets/urn:aaid:aem:8b9dfb6e-c6b8-400a-a8fe-b68d6e4d4859/original/as/contests-candidates-web-all-2024.pdf,nv-2024-primary-contests-candidates,Expected count includes None of These Candidates where printed on the ballot.
2024,2024-06-11,NV,House,03,regular,primary,Republican,unresolved,,https://www.clarkcountynv.gov/adobe/assets/urn:aaid:aem:8b9dfb6e-c6b8-400a-a8fe-b68d6e4d4859/original/as/contests-candidates-web-all-2024.pdf,nv-2024-primary-contests-candidates,Expected count includes None of These Candidates where printed on the ballot.
2024,2024-06-11,NV,House,04,regular,primary,Democratic,unresolved,,https://www.clarkcountynv.gov/adobe/assets/urn:aaid:aem:8b9dfb6e-c6b8-400a-a8fe-b68d6e4d4859/original/as/contests-candidates-web-all-2024.pdf,nv-2024-primary-contests-candidates,Expected count includes None of These Candidates where printed on the ballot.
2024,2024-06-11,NV,House,04,regular,primary,Republican,unresolved,,https://www.clarkcountynv.gov/adobe/assets/urn:aaid:aem:8b9dfb6e-c6b8-400a-a8fe-b68d6e4d4859/original/as/contests-candidates-web-all-2024.pdf,nv-2024-primary-contests-candidates,Expected count includes None of These Candidates where printed on the ballot.
2024,2024-06-11,NV,Senate,S,regular,primary,Democratic,unresolved,,https://www.clarkcountynv.gov/adobe/assets/urn:aaid:aem:8b9dfb6e-c6b8-400a-a8fe-b68d6e4d4859/original/as/contests-candidates-web-all-2024.pdf,nv-2024-primary-contests-candidates,Expected count includes None of These Candidates where printed on the ballot.
2024,2024-06-11,NV,Senate,S,regular,primary,Republican,unresolved,,https://www.clarkcountynv.gov/adobe/assets/urn:aaid:aem:8b9dfb6e-c6b8-400a-a8fe-b68d6e4d4859/original/as/contests-candidates-web-all-2024.pdf,nv-2024-primary-contests-candidates,Expected count includes None of These Candidates where printed on the ballot.
2024,2024-06-25,UT,House,01,regular,primary,Democratic,unopposed_nomination_verified,BILL CAMPBELL,https://vote.utah.gov/2024-candidate-filings/,Federal Offices:House 01:Democratic:BILL CAMPBELL,Official filing status shows the candidate advanced from the party process without a numeric primary result.
2024,2024-06-25,UT,House,01,regular,primary,Libertarian,unopposed_nomination_verified,DANIEL R. COTTAM,https://vote.utah.gov/2024-candidate-filings/,Federal Offices:House 01:Libertarian:DANIEL R. COTTAM,Official filing status shows the candidate advanced from the party process without a numeric primary result.
2024,2024-06-25,UT,House,01,regular,primary,Republican,results_complete,BLAKE D. MOORE|PAUL MILLER,https://vote.utah.gov/wp-content/uploads/2024/07/2024-Primary-Election-State-Canvass-Final-Signed.pdf,pages 3-5,
2024,2024-06-25,UT,House,02,regular,primary,Constitution,unopposed_nomination_verified,CASSIE EASLEY,https://vote.utah.gov/2024-candidate-filings/,Federal Offices:House 02:Constitution:CASSIE EASLEY,Official filing status shows the candidate advanced from the party process without a numeric primary result.
2024,2024-06-25,UT,House,02,regular,primary,Democratic,unopposed_nomination_verified,NATHANIEL E WOODWARD,https://vote.utah.gov/2024-candidate-filings/,Federal Offices:House 02:Democratic:NATHANIEL E WOODWARD,Official filing status shows the candidate advanced from the party process without a numeric primary result.
2024,2024-06-25,UT,House,02,regular,primary,Republican,results_complete,CELESTE MALOY|COLBY C. JENKINS,https://vote.utah.gov/wp-content/uploads/2024/07/2024-Primary-Election-State-Canvass-Final-Signed.pdf,pages 3-5,
2024,2024-06-25,UT,House,03,regular,primary,Democratic,unopposed_nomination_verified,GLENN J. WRIGHT,https://vote.utah.gov/2024-candidate-filings/,Federal Offices:House 03:Democratic:GLENN J. WRIGHT,Official filing status shows the candidate advanced from the party process without a numeric primary result.
2024,2024-06-25,UT,House,03,regular,primary,Republican,results_complete,"CASE LAWRENCE|JOHN ""FRUGAL"" DOUGALL|JR BIRD|MIKE KENNEDY|STEWART PEAY",https://vote.utah.gov/wp-content/uploads/2024/07/2024-Primary-Election-State-Canvass-Final-Signed.pdf,pages 3-5,
2024,2024-06-25,UT,House,04,regular,primary,Democratic,unopposed_nomination_verified,KATRINA FALLICK-WANG,https://vote.utah.gov/2024-candidate-filings/,Federal Offices:House 04:Democratic:KATRINA FALLICK-WANG,Official filing status shows the candidate advanced from the party process without a numeric primary result.
2024,2024-06-25,UT,House,04,regular,primary,Republican,unopposed_nomination_verified,BURGESS OWENS,https://vote.utah.gov/2024-candidate-filings/,Federal Offices:House 04:Republican:BURGESS OWENS,Official filing status shows the candidate advanced from the party process without a numeric primary result.
2024,2024-06-25,UT,House,04,regular,primary,United Utah,unopposed_nomination_verified,VAUGHN R COOK,https://vote.utah.gov/2024-candidate-filings/,Federal Offices:House 04:United Utah:VAUGHN R COOK,Official filing status shows the candidate advanced from the party process without a numeric primary result.
2024,2024-06-25,UT,Senate,S,regular,primary,Democratic,unopposed_nomination_verified,CAROLINE GLEICH,https://vote.utah.gov/2024-candidate-filings/,Federal Offices:Senate S:Democratic:CAROLINE GLEICH,Official filing status shows the candidate advanced from the party process without a numeric primary result.
2024,2024-06-25,UT,Senate,S,regular,primary,Independent American,unopposed_nomination_verified,CARLTON E. BOWEN,https://vote.utah.gov/2024-candidate-filings/,Federal Offices:Senate S:Independent American:CARLTON E. BOWEN,Official filing status shows the candidate advanced from the party process without a numeric primary result.
2024,2024-06-25,UT,Senate,S,regular,primary,Republican,results_complete,BRAD WILSON|JASON J. WALTON|JOHN CURTIS|TRENT STAGGS,https://vote.utah.gov/wp-content/uploads/2024/07/2024-Primary-Election-State-Canvass-Final-Signed.pdf,pages 3-5,
2024,2024-07-30,AZ,House,01,regular,primary,Democratic,results_complete,Amish Shah|Andrei Cherny|Andrew Horne|Conor O'Callaghan|Kurt Kroemer|Marlene Galán-Woods,https://azsos.gov/sites/default/files/docs/2024_Primary_Election_Official_Canvass_0815b.pdf,pages 1-3,
2024,2024-07-30,AZ,House,01,regular,primary,Republican,results_complete,David Schweikert|Kim George|Robert Backie,https://azsos.gov/sites/default/files/docs/2024_Primary_Election_Official_Canvass_0815b.pdf,pages 1-3,
2024,2024-07-30,AZ,House,02,regular,primary,Democratic,results_complete,Jonathan Nez,https://azsos.gov/sites/default/files/docs/2024_Primary_Election_Official_Canvass_0815b.pdf,pages 1-3,
2024,2024-07-30,AZ,House,02,regular,primary,Republican,results_complete,Eli Crane|Jack Smith,https://azsos.gov/sites/default/files/docs/2024_Primary_Election_Official_Canvass_0815b.pdf,pages 1-3,
2024,2024-07-30,AZ,House,03,regular,primary,Democratic,results_complete,Duane M. Wooten|Raquel Terán|Yassamin Ansari,https://azsos.gov/sites/default/files/docs/2024_Primary_Election_Official_Canvass_0815b.pdf,pages 1-3,
2024,2024-07-30,AZ,House,03,regular,primary,Green,results_complete,Alan Aversa,https://azsos.gov/sites/default/files/docs/2024_Primary_Election_Official_Canvass_0815b.pdf,pages 1-3,
2024,2024-07-30,AZ,House,03,regular,primary,Republican,results_complete,Jeff Zink|Jesus David Mendoza|Nicholas N. Glenn,https://azsos.gov/sites/default/files/docs/2024_Primary_Election_Official_Canvass_0815b.pdf,pages 1-3,
2024,2024-07-30,AZ,House,04,regular,primary,Democratic,results_complete,Greg Stanton,https://azsos.gov/sites/default/files/docs/2024_Primary_Election_Official_Canvass_0815b.pdf,pages 1-3,
2024,2024-07-30,AZ,House,04,regular,primary,Green,results_complete,Vincent Beck-Jones,https://azsos.gov/sites/default/files/docs/2024_Primary_Election_Official_Canvass_0815b.pdf,pages 1-3,
2024,2024-07-30,AZ,House,04,regular,primary,Republican,results_complete,Dave Giles|Jerome Davison|Kelly Cooper|Zuhdi Jasser,https://azsos.gov/sites/default/files/docs/2024_Primary_Election_Official_Canvass_0815b.pdf,pages 1-3,
2024,2024-07-30,AZ,House,05,regular,primary,Democratic,results_complete,Katrina Schaffner,https://azsos.gov/sites/default/files/docs/2024_Primary_Election_Official_Canvass_0815b.pdf,pages 1-3,
2024,2024-07-30,AZ,House,05,regular,primary,Republican,results_complete,Andy Biggs,https://azsos.gov/sites/default/files/docs/2024_Primary_Election_Official_Canvass_0815b.pdf,pages 1-3,
2024,2024-07-30,AZ,House,06,regular,primary,Democratic,results_complete,Kirsten Engel,https://azsos.gov/sites/default/files/docs/2024_Primary_Election_Official_Canvass_0815b.pdf,pages 1-3,
2024,2024-07-30,AZ,House,06,regular,primary,Green,results_complete,Athena Eastwood,https://azsos.gov/sites/default/files/docs/2024_Primary_Election_Official_Canvass_0815b.pdf,pages 1-3,
2024,2024-07-30,AZ,House,06,regular,primary,Republican,results_complete,Juan Ciscomani|Kathleen Winn,https://azsos.gov/sites/default/files/docs/2024_Primary_Election_Official_Canvass_0815b.pdf,pages 1-3,
2024,2024-07-30,AZ,House,07,regular,primary,Democratic,results_complete,Raúl M. Grijalva,https://azsos.gov/sites/default/files/docs/2024_Primary_Election_Official_Canvass_0815b.pdf,pages 1-3,
2024,2024-07-30,AZ,House,07,regular,primary,Republican,results_complete,Daniel Francis Butierez Sr.,https://azsos.gov/sites/default/files/docs/2024_Primary_Election_Official_Canvass_0815b.pdf,pages 1-3,
2024,2024-07-30,AZ,House,08,regular,primary,Democratic,results_complete,Gregory Whitten,https://azsos.gov/sites/default/files/docs/2024_Primary_Election_Official_Canvass_0815b.pdf,pages 1-3,
2024,2024-07-30,AZ,House,08,regular,primary,Republican,results_complete,"Abraham ""Abe"" Hamadeh|Anthony Kern|Ben Toma|Blake Masters|Isiah Gallegos|Patrick ""Pat"" Briody|Trent Franks",https://azsos.gov/sites/default/files/docs/2024_Primary_Election_Official_Canvass_0815b.pdf,pages 1-3,
2024,2024-07-30,AZ,House,09,regular,primary,Democratic,results_complete,Quacy Smith,https://azsos.gov/sites/default/files/docs/2024_Primary_Election_Official_Canvass_0815b.pdf,pages 1-3,
2024,2024-07-30,AZ,House,09,regular,primary,Republican,results_complete,Paul Gosar,https://azsos.gov/sites/default/files/docs/2024_Primary_Election_Official_Canvass_0815b.pdf,pages 1-3,
2024,2024-07-30,AZ,Senate,S,regular,primary,Democratic,results_complete,Ruben Gallego,https://azsos.gov/sites/default/files/docs/2024_Primary_Election_Official_Canvass_0815b.pdf,pages 1-3,
2024,2024-07-30,AZ,Senate,S,regular,primary,Green,results_complete,Arturo Hernandez|Eduardo Quintana|Michael Norton,https://azsos.gov/sites/default/files/docs/2024_Primary_Election_Official_Canvass_0815b.pdf,pages 1-3,
2024,2024-07-30,AZ,Senate,S,regular,primary,Republican,results_complete,Dustin Paul Williams|Elizabeth Jean Reye|Kari Lake|Mark Lamb,https://azsos.gov/sites/default/files/docs/2024_Primary_Election_Official_Canvass_0815b.pdf,pages 1-3,
2024,2024-08-20,AK,House,00,regular,primary,,results_complete,"Ambrose, David R. II|Begich, Nick|Claesson, Samuel|Dahlstrom, Nancy|Dutchess, Lady Donna|Grayson, Richard|Hafner, Eric|Heikes, Gerald L. ""Jer""|Howe, John Wayne|Mayers, Richard ""Von""|Peltola, Mary S.|Salisbury, Matthew H.",https://www.elections.alaska.gov/results/24PRIM/ENRbyPrecinct.csv,ak-2024-primary-precinct.csv:2-8259|ak-2024-primary-precinct.csv:3-8260|ak-2024-primary-precinct.csv:4-8261|ak-2024-primary-precinct.csv:5-8262|ak-2024-primary-precinct.csv:6-8263|ak-2024-primary-precinct.csv:7-8264|ak-2024-primary-precinct.csv:8-8265|ak-2024-primary-precinct.csv:9-8266|ak-2024-primary-precinct.csv:10-8267|ak-2024-primary-precinct.csv:11-8268|ak-2024-primary-precinct.csv:12-8269|ak-2024-primary-precinct.csv:13-8270,
2024,2024-08-20,AK,Senate,S,regular,primary,,not_scheduled,,https://www.elections.alaska.gov/results/24PRIM/ENRbyPrecinct.csv,ak-2024-primary-precinct,No U.S. Senate contest appears in the official primary export.
2026,2026-05-19,ID,House,01,regular,primary,Constitution,unresolved,,https://voteidaho.gov/|https://sos.idaho.gov/election-information/,,Possible recognized-party unit pending the official canvass.
2026,2026-05-19,ID,House,01,regular,primary,Democratic,results_complete,Kaylee Peterson|Kenneth Brungardt,https://archive.voteidaho.gov/results/2026/primary/canvass_report_2026_primary.pdf,id-2026-primary-canvass.pdf:page-11,
2026,2026-05-19,ID,House,01,regular,primary,Libertarian,unresolved,,https://voteidaho.gov/|https://sos.idaho.gov/election-information/,,Possible recognized-party unit pending the official canvass.
2026,2026-05-19,ID,House,01,regular,primary,Republican,results_complete,Andy Briner|Joseph P Morrison|Russ Fulcher,https://archive.voteidaho.gov/results/2026/primary/canvass_report_2026_primary.pdf,id-2026-primary-canvass.pdf:page-12,
2026,2026-05-19,ID,House,02,regular,primary,Constitution,unresolved,,https://voteidaho.gov/|https://sos.idaho.gov/election-information/,,Possible recognized-party unit pending the official canvass.
2026,2026-05-19,ID,House,02,regular,primary,Democratic,results_complete,Ellie Gilbreath|Julie Wiley,https://archive.voteidaho.gov/results/2026/primary/canvass_report_2026_primary.pdf,id-2026-primary-canvass.pdf:page-14,
2026,2026-05-19,ID,House,02,regular,primary,Libertarian,results_complete,Will Johanson,https://archive.voteidaho.gov/results/2026/primary/canvass_report_2026_primary.pdf,id-2026-primary-canvass.pdf:page-18,
2026,2026-05-19,ID,House,02,regular,primary,Republican,results_complete,Brian Keene|Mike Simpson|Perry Shumway,https://archive.voteidaho.gov/results/2026/primary/canvass_report_2026_primary.pdf,id-2026-primary-canvass.pdf:page-16,
2026,2026-05-19,ID,Senate,S,regular,primary,Constitution,unresolved,,https://voteidaho.gov/|https://sos.idaho.gov/election-information/,,Possible recognized-party unit pending the official canvass.
2026,2026-05-19,ID,Senate,S,regular,primary,Democratic,results_complete,Brad Moore|David Roth|Nickolas 007 Bonds,https://archive.voteidaho.gov/results/2026/primary/canvass_report_2026_primary.pdf,id-2026-primary-canvass.pdf:page-4,
2026,2026-05-19,ID,Senate,S,regular,primary,Libertarian,results_complete,Matt Loesby,https://archive.voteidaho.gov/results/2026/primary/canvass_report_2026_primary.pdf,id-2026-primary-canvass.pdf:page-7,
2026,2026-05-19,ID,Senate,S,regular,primary,Republican,results_complete,Denny LaVe|Jim Risch|Joe Evans|Josh Roy,https://archive.voteidaho.gov/results/2026/primary/canvass_report_2026_primary.pdf,id-2026-primary-canvass.pdf:page-10,
2026,2026-05-19,OR,House,01,regular,primary,Democratic,results_complete,Jamil O Ahmad|Miscellaneous Write-In|Suzanne Bonamici,https://records.sos.state.or.us/ORSOSCMSearch/,or-2026-primary-official-results.pdf:page-3,
2026,2026-05-19,OR,House,01,regular,primary,Republican,results_complete,Barbara J Kahl|John Verbeek|Miscellaneous Write-In,https://records.sos.state.or.us/ORSOSCMSearch/,or-2026-primary-official-results.pdf:page-3,
2026,2026-05-19,OR,House,02,regular,primary,Democratic,results_complete,Chris Beck|Dawn Rasmussen|Mary Doyle|Miscellaneous Write-In|Patty Snow|Peter Quince|Rebecca Mueller,https://records.sos.state.or.us/ORSOSCMSearch/,or-2026-primary-official-results.pdf:page-4,
2026,2026-05-19,OR,House,02,regular,primary,Republican,results_complete,Andrea Carr|Cliff Bentz|Miscellaneous Write-In|Peter J Larson,https://records.sos.state.or.us/ORSOSCMSearch/,or-2026-primary-official-results.pdf:page-4,
2026,2026-05-19,OR,House,03,regular,primary,Democratic,results_complete,Andrew Castilleja|Jessica Salas|Maxine E Dexter|Miscellaneous Write-In,https://records.sos.state.or.us/ORSOSCMSearch/,or-2026-primary-official-results.pdf:page-6,
2026,2026-05-19,OR,House,03,regular,primary,Republican,results_complete,Loran Ayles|Miscellaneous Write-In,https://records.sos.state.or.us/ORSOSCMSearch/,or-2026-primary-official-results.pdf:page-6,
2026,2026-05-19,OR,House,04,regular,primary,Democratic,results_complete,Daniel B Bahlen|Melissa Bird|Miscellaneous Write-In|Val Hoyle,https://records.sos.state.or.us/ORSOSCMSearch/,or-2026-primary-official-results.pdf:page-7,
2026,2026-05-19,OR,House,04,regular,primary,Republican,results_complete,Miscellaneous Write-In|Monique DeSpain|Stefan G Strek,https://records.sos.state.or.us/ORSOSCMSearch/,or-2026-primary-official-results.pdf:page-7,
2026,2026-05-19,OR,House,05,regular,primary,Democratic,results_complete,Janelle S Bynum|Miscellaneous Write-In|Zeva Rosenbaum,https://records.sos.state.or.us/ORSOSCMSearch/,or-2026-primary-official-results.pdf:page-8,
2026,2026-05-19,OR,House,05,regular,primary,Republican,results_complete,Jonathan Lockwood|Miscellaneous Write-In|Patti Adair,https://records.sos.state.or.us/ORSOSCMSearch/,or-2026-primary-official-results.pdf:page-8,
2026,2026-05-19,OR,House,06,regular,primary,Democratic,results_complete,Andrea Salinas|Miscellaneous Write-In,https://records.sos.state.or.us/ORSOSCMSearch/,or-2026-primary-official-results.pdf:page-9,
2026,2026-05-19,OR,House,06,regular,primary,Republican,results_complete,David Russ|Miscellaneous Write-In,https://records.sos.state.or.us/ORSOSCMSearch/,or-2026-primary-official-results.pdf:page-9,
2026,2026-05-19,OR,Senate,S,regular,primary,Democratic,results_complete,Jeff Merkley|Miscellaneous Write-In|Paul Damian Wells,https://records.sos.state.or.us/ORSOSCMSearch/,or-2026-primary-official-results.pdf:page-1,
2026,2026-05-19,OR,Senate,S,regular,primary,Republican,results_complete,Brent Barker|David A Burch|David Brock Smith|Deborah C Brown|Jo Rae Perkins|Miscellaneous Write-In|Russell McAlmond|Timothy Skelton,https://records.sos.state.or.us/ORSOSCMSearch/,or-2026-primary-official-results.pdf:page-1,
2026,2026-06-02,NM,House,01,regular,primary,Democratic,results_complete,MELANIE ANN STANSBURY,https://electionresults-api.sos.nm.gov/NMResultsAjax.svc/GetMapData?type=FED&category=CTY,cd01-DEM.json:items-0-9,
2026,2026-06-02,NM,House,01,regular,primary,Republican,results_complete,NDIDIAMAKA EKWUA CHARLENE OKPAREKE,https://electionresults-api.sos.nm.gov/NMResultsAjax.svc/GetMapData?type=FED&category=CTY,cd01-REP.json:items-0-9,
2026,2026-06-02,NM,House,02,regular,primary,Democratic,results_complete,GABRIEL VASQUEZ,https://electionresults-api.sos.nm.gov/NMResultsAjax.svc/GetMapData?type=FED&category=CTY,cd02-DEM.json:items-0-14,
2026,2026-06-02,NM,House,02,regular,primary,Republican,results_complete,GREGORY G CUNNINGHAM|JOSE OROZCO,https://electionresults-api.sos.nm.gov/NMResultsAjax.svc/GetMapData?type=FED&category=CTY,cd02-REP.json:items-0-28|cd02-REP.json:items-1-29,
2026,2026-06-02,NM,House,03,regular,primary,Democratic,results_complete,TERESA LEGER FERNANDEZ,https://electionresults-api.sos.nm.gov/NMResultsAjax.svc/GetMapData?type=FED&category=CTY,cd03-DEM.json:items-0-17,
2026,2026-06-02,NM,House,03,regular,primary,Republican,results_complete,MARTIN ZAMORA,https://electionresults-api.sos.nm.gov/NMResultsAjax.svc/GetMapData?type=FED&category=CTY,cd03-REP.json:items-0-17,
2026,2026-06-02,NM,Senate,S,regular,primary,Democratic,results_complete,BEN R LUJAN|MATT DODSON,https://electionresults-api.sos.nm.gov/NMResultsAjax.svc/GetMapData?type=FED&category=CTY,senate-DEM.json:items-0-64|senate-DEM.json:items-1-65,
2026,2026-06-02,NM,Senate,S,regular,primary,Republican,results_complete,LARRY E MARKER,https://electionresults-api.sos.nm.gov/NMResultsAjax.svc/GetMapData?type=FED&category=CTY,senate-REP.json:items-0-32,
2026,2026-06-09,NV,House,01,regular,primary,Democratic,results_partial,"Cornejo, Gabriel|Hoover, Joy|Paniagua, Luis|Titus, Dina",https://elections.clarkcountynv.gov/ElectionResults_NV/ENR/EnrMain,HTML contest block:01:DEM,
2026,2026-06-09,NV,House,01,regular,primary,Republican,results_partial,"Arnold, Marie Encar|Blockey, Jim|Boris, Michael|Buck, Carrie Ann|Saga, Rick ""indicted""",https://elections.clarkcountynv.gov/ElectionResults_NV/ENR/EnrMain,HTML contest block:01:REP,
2026,2026-06-09,NV,House,02,regular,primary,Democratic,unresolved,,https://www.nvsos.gov/home/showpublisheddocument/18368/639135026079800000|https://www.storeycounty.org/DocumentCenter/View/23105,nv-2026-primary-contests-candidates|nv-2026-storey-final-summary,Expected ballot-option count includes aggregate Unresolved Write-In.
