item_id,title,source_url,api_source_url,publication_timestamp,publication_date,updated_timestamp,updated_date,publisher_timezone,retrieved_at,raw_record_path,raw_record_sha256,complete_body_path,complete_body_sha256,parent_response_path,parent_response_sha256,parent_item_index,status,candidate_answer_title
6a165f3a0a47f227dc0f3560,Candidate Answers to JOLDC: Jack Schlossberg for US Congress NY-12,https://jimowles.org/news/candidate-answers-to-joldc-jack-schlossberg-for-us-congress-ny-12-2026,https://jimowles.org/news?category=questionnaire&format=json,2026-03-23T03:18:00.780000+00:00,2026-03-22,2026-06-07T22:39:13.574000+00:00,2026-06-07,America/New_York,2026-09-23T08:10:56.505020+00:00,data/raw/questionnaire_library/joldc/post-6a165f3a0a47f227dc0f3560-2c27842c0f7675b387801d60d42809e504487dd5a3cc7c03ba647439e6bb0993.json,2c27842c0f7675b387801d60d42809e504487dd5a3cc7c03ba647439e6bb0993,data/raw/questionnaire_library/joldc/post-6a165f3a0a47f227dc0f3560-2c27842c0f7675b387801d60d42809e504487dd5a3cc7c03ba647439e6bb0993.html,ae3bcf5085088e1e5ab54ba0467b2b8c0f0f72d60db54a30812de45e5aa8deaa,data/raw/questionnaire_library/joldc/index-a328fe6169a53a4bc1ce6279f22e02590dea195a11ffa2e54906d4ff2af3bc9e.json.gz,a328fe6169a53a4bc1ce6279f22e02590dea195a11ffa2e54906d4ff2af3bc9e,10,captured_full_post_not_semantically_reviewed,True
6a165e23699e293c46f9c248,Candidate Answers to JOLDC: Alex Bores for US Congress NY-12,https://jimowles.org/news/candidate-answers-to-joldc-alex-bores-for-us-congress-ny-12-2026,https://jimowles.org/news?category=questionnaire&format=json,2026-03-23T03:18:00.773000+00:00,2026-03-22,2026-06-07T22:39:26.430000+00:00,2026-06-07,America/New_York,2026-09-23T08:10:56.505020+00:00,data/raw/questionnaire_library/joldc/post-6a165e23699e293c46f9c248-baeca126afe66d9257fa225cc05af501aa5198a8e71647d013ca99cd667b4805.json,baeca126afe66d9257fa225cc05af501aa5198a8e71647d013ca99cd667b4805,data/raw/questionnaire_library/joldc/post-6a165e23699e293c46f9c248-baeca126afe66d9257fa225cc05af501aa5198a8e71647d013ca99cd667b4805.html,19a486a56e69fa0b13f422e9cf270cc3a1593b61dc97ff253f5e39b4c7445462,data/raw/questionnaire_library/joldc/index-a328fe6169a53a4bc1ce6279f22e02590dea195a11ffa2e54906d4ff2af3bc9e.json.gz,a328fe6169a53a4bc1ce6279f22e02590dea195a11ffa2e54906d4ff2af3bc9e,11,captured_full_post_not_semantically_reviewed,True
6a2049e67004ee4ad12e4248,Candidate Answers to JOLDC: Micah Lasher for US Congress NY-12,https://jimowles.org/news/candidate-answers-to-joldc-micah-lasher-for-us-congress-ny-12,https://jimowles.org/news?category=questionnaire&format=json,2026-03-23T03:18:00.105000+00:00,2026-03-22,2026-06-07T22:38:58.416000+00:00,2026-06-07,America/New_York,2026-09-23T08:10:56.505020+00:00,data/raw/questionnaire_library/joldc/post-6a2049e67004ee4ad12e4248-e3c1c3d52a95f3464691c3a3fcbde0f55f64b1cd7135aae6f075cd5b338bec4f.json,e3c1c3d52a95f3464691c3a3fcbde0f55f64b1cd7135aae6f075cd5b338bec4f,data/raw/questionnaire_library/joldc/post-6a2049e67004ee4ad12e4248-e3c1c3d52a95f3464691c3a3fcbde0f55f64b1cd7135aae6f075cd5b338bec4f.html,067035702360e819b7529be6d0c818c33a8c5e1b6953b6fb24dd2eec8d6e9fc7,data/raw/questionnaire_library/joldc/index-a328fe6169a53a4bc1ce6279f22e02590dea195a11ffa2e54906d4ff2af3bc9e.json.gz,a328fe6169a53a4bc1ce6279f22e02590dea195a11ffa2e54906d4ff2af3bc9e,12,captured_full_post_not_semantically_reviewed,True
6a165d9194b755418ab57eb3,Candidate Answers to JOLDC: Adriano Espaillat for US Congress NY-13,https://jimowles.org/news/candidate-answers-to-joldc-adriano-espaillat-for-us-congress-ny-13-2026,https://jimowles.org/news?category=questionnaire&format=json,2026-03-23T03:17:00.403000+00:00,2026-03-22,2026-06-14T03:43:12.616000+00:00,2026-06-13,America/New_York,2026-09-23T08:10:56.505020+00:00,data/raw/questionnaire_library/joldc/post-6a165d9194b755418ab57eb3-40d0d6b7b23a0b37136467c330b093c21acd0ca04e4a3e34734cc5853faaed2c.json,40d0d6b7b23a0b37136467c330b093c21acd0ca04e4a3e34734cc5853faaed2c,data/raw/questionnaire_library/joldc/post-6a165d9194b755418ab57eb3-40d0d6b7b23a0b37136467c330b093c21acd0ca04e4a3e34734cc5853faaed2c.html,6f9aefea1c525880d7883d25c7d9a0a10868b38a15e7d155befa5d9cd1f57eb2,data/raw/questionnaire_library/joldc/index-a328fe6169a53a4bc1ce6279f22e02590dea195a11ffa2e54906d4ff2af3bc9e.json.gz,a328fe6169a53a4bc1ce6279f22e02590dea195a11ffa2e54906d4ff2af3bc9e,13,captured_full_post_not_semantically_reviewed,True
6a25e568d5be4c54ec680e4c,Candidate Answers to JOLDC: Michael A. Blake for US Congress NY-15,https://jimowles.org/news/candidate-answers-to-joldc-michael-a-blake-for-us-congress-ny-15-2026,https://jimowles.org/news?category=questionnaire&format=json,2026-03-23T03:15:00.612000+00:00,2026-03-22,2026-06-07T22:41:22.521000+00:00,2026-06-07,America/New_York,2026-09-23T08:10:56.505020+00:00,data/raw/questionnaire_library/joldc/post-6a25e568d5be4c54ec680e4c-d898e15b225c582f5c1934cc4f4fe736a20ba2eb321975e38abc9826cc1163a0.json,d898e15b225c582f5c1934cc4f4fe736a20ba2eb321975e38abc9826cc1163a0,data/raw/questionnaire_library/joldc/post-6a25e568d5be4c54ec680e4c-d898e15b225c582f5c1934cc4f4fe736a20ba2eb321975e38abc9826cc1163a0.html,375e86e3303b9c6144fc2b71bc45badd0bc5cfb3a74c53d693dbe8baddc1fc00,data/raw/questionnaire_library/joldc/index-a328fe6169a53a4bc1ce6279f22e02590dea195a11ffa2e54906d4ff2af3bc9e.json.gz,a328fe6169a53a4bc1ce6279f22e02590dea195a11ffa2e54906d4ff2af3bc9e,14,captured_full_post_not_semantically_reviewed,True
6a2d86cb756c9970ca4aedd4,Candidate Answers to JOLDC: Omar Mohamad for NY Assembly District 23,https://jimowles.org/news/candidate-answers-to-joldc-omar-mohamad-for-ny-assembly-district-23-2026,https://jimowles.org/news?category=questionnaire&format=json,2026-03-23T03:07:00.811000+00:00,2026-03-22,2026-06-13T22:18:09.413000+00:00,2026-06-13,America/New_York,2026-09-23T08:10:56.505020+00:00,data/raw/questionnaire_library/joldc/post-6a2d86cb756c9970ca4aedd4-c1636d7c1547744d185858542a96c624ccd71c08ae95daf48f25395b058acf88.json,c1636d7c1547744d185858542a96c624ccd71c08ae95daf48f25395b058acf88,data/raw/questionnaire_library/joldc/post-6a2d86cb756c9970ca4aedd4-c1636d7c1547744d185858542a96c624ccd71c08ae95daf48f25395b058acf88.html,5f7db9f2f68ef345c099c67f2ede472258ade0a0992fe550926864a01fadfcd6,data/raw/questionnaire_library/joldc/index-a328fe6169a53a4bc1ce6279f22e02590dea195a11ffa2e54906d4ff2af3bc9e.json.gz,a328fe6169a53a4bc1ce6279f22e02590dea195a11ffa2e54906d4ff2af3bc9e,15,captured_full_post_not_semantically_reviewed,True
69c04ac1aa76ae264766babe,Candidate Answers to JOLDC: Mike Scala for NY Assembly District 23,https://jimowles.org/news/candidate-answers-to-joldc-mike-scala-for-ny-assembly-district-23-2026,https://jimowles.org/news?category=questionnaire&format=json,2026-03-23T03:07:00.581000+00:00,2026-03-22,2026-05-27T03:02:17.701000+00:00,2026-05-26,America/New_York,2026-09-23T08:10:56.505020+00:00,data/raw/questionnaire_library/joldc/post-69c04ac1aa76ae264766babe-d151475b4f6354f00af7cedffcba8b367f98ddeeeccf04b1ac66afa2e840a868.json,d151475b4f6354f00af7cedffcba8b367f98ddeeeccf04b1ac66afa2e840a868,data/raw/questionnaire_library/joldc/post-69c04ac1aa76ae264766babe-d151475b4f6354f00af7cedffcba8b367f98ddeeeccf04b1ac66afa2e840a868.html,6c5f26adf0b1c7f91e3525fec0067b07c6ac73e22c560b5cb83779d9d4110f3b,data/raw/questionnaire_library/joldc/index-a328fe6169a53a4bc1ce6279f22e02590dea195a11ffa2e54906d4ff2af3bc9e.json.gz,a328fe6169a53a4bc1ce6279f22e02590dea195a11ffa2e54906d4ff2af3bc9e,16,captured_full_post_not_semantically_reviewed,True
69bffe34ed183948a96160a5,Candidate Answers to JOLDC: Alicia L. Hyndman for NY Assembly District 29,https://jimowles.org/news/candidate-answers-to-joldc-alicia-l-hyndman-for-ny-assembly-district-29-2026,https://jimowles.org/news?category=questionnaire&format=json,2026-03-23T03:01:00.590000+00:00,2026-03-22,2026-03-23T14:58:32.821000+00:00,2026-03-23,America/New_York,2026-09-23T08:10:56.505020+00:00,data/raw/questionnaire_library/joldc/post-69bffe34ed183948a96160a5-4ad73bafd1e5e55a5d19b6d5ccf6efb1a5016288ffb739186411ccfa43987eb6.json,4ad73bafd1e5e55a5d19b6d5ccf6efb1a5016288ffb739186411ccfa43987eb6,data/raw/questionnaire_library/joldc/post-69bffe34ed183948a96160a5-4ad73bafd1e5e55a5d19b6d5ccf6efb1a5016288ffb739186411ccfa43987eb6.html,36f63d994230173421bfb4d82877884df1954193f28b6c3802de626690aafd0d,data/raw/questionnaire_library/joldc/index-a328fe6169a53a4bc1ce6279f22e02590dea195a11ffa2e54906d4ff2af3bc9e.json.gz,a328fe6169a53a4bc1ce6279f22e02590dea195a11ffa2e54906d4ff2af3bc9e,17,captured_full_post_not_semantically_reviewed,True
6a2d8265b047ae10b4b34256,Candidate Answers to JOLDC: Patrick Martinez for NY Assembly District 30,https://jimowles.org/news/candidate-answers-to-joldc-patrick-martinez-for-ny-assembly-district-30,https://jimowles.org/news?category=questionnaire&format=json,2026-03-23T03:00:00.401000+00:00,2026-03-22,2026-07-15T19:57:43.072000+00:00,2026-07-15,America/New_York,2026-09-23T08:10:56.505020+00:00,data/raw/questionnaire_library/joldc/post-6a2d8265b047ae10b4b34256-17b8ceda0cab4d7352f8c86c0779ad9ef9dfe0bbd62d867bd0ae3f2d33a51bad.json,17b8ceda0cab4d7352f8c86c0779ad9ef9dfe0bbd62d867bd0ae3f2d33a51bad,data/raw/questionnaire_library/joldc/post-6a2d8265b047ae10b4b34256-17b8ceda0cab4d7352f8c86c0779ad9ef9dfe0bbd62d867bd0ae3f2d33a51bad.html,389621d9ca1a4b25c36a8547df771575483dff56687a721e0cd579c32b66643f,data/raw/questionnaire_library/joldc/index-a328fe6169a53a4bc1ce6279f22e02590dea195a11ffa2e54906d4ff2af3bc9e.json.gz,a328fe6169a53a4bc1ce6279f22e02590dea195a11ffa2e54906d4ff2af3bc9e,18,captured_full_post_not_semantically_reviewed,True
6a2d8cd9a5357c1b9f317b0e,Candidate Answers to JOLDC: Pia Rahman for NY Assembly District 37,https://jimowles.org/news/candidate-answers-to-joldc-pia-rahman-for-ny-assembly-district-37-2026,https://jimowles.org/news?category=questionnaire&format=json,2026-03-23T02:53:00.853000+00:00,2026-03-22,2026-06-13T22:16:47.780000+00:00,2026-06-13,America/New_York,2026-09-23T08:10:56.505020+00:00,data/raw/questionnaire_library/joldc/post-6a2d8cd9a5357c1b9f317b0e-d3f3099e1048d72e8de278a5d2cccbef95bd2a40fb094bc60c20180d316f6c88.json,d3f3099e1048d72e8de278a5d2cccbef95bd2a40fb094bc60c20180d316f6c88,data/raw/questionnaire_library/joldc/post-6a2d8cd9a5357c1b9f317b0e-d3f3099e1048d72e8de278a5d2cccbef95bd2a40fb094bc60c20180d316f6c88.html,40c839096de6e9a5135f55af3b2d6feccbaad05039e642267a47cda57422b3ad,data/raw/questionnaire_library/joldc/index-a328fe6169a53a4bc1ce6279f22e02590dea195a11ffa2e54906d4ff2af3bc9e.json.gz,a328fe6169a53a4bc1ce6279f22e02590dea195a11ffa2e54906d4ff2af3bc9e,19,captured_full_post_not_semantically_reviewed,True
6a2d726ec0ea63175eab006e,Candidate Answers to JOLDC: David Orkin for NY Assembly District 38,https://jimowles.org/news/candidate-answers-to-joldc-david-orkin-for-ny-assembly-district-38-2026,https://jimowles.org/news?category=questionnaire&format=json&offset=1774234380853,2026-03-23T02:52:00.510000+00:00,2026-03-22,2026-06-13T22:27:33.868000+00:00,2026-06-13,America/New_York,2026-09-23T08:10:58.604844+00:00,data/raw/questionnaire_library/joldc/post-6a2d726ec0ea63175eab006e-6d4f61ca07b16c6827417f93191fef92708cc7e172439aba7bfeabe9b3337ec6.json,6d4f61ca07b16c6827417f93191fef92708cc7e172439aba7bfeabe9b3337ec6,data/raw/questionnaire_library/joldc/post-6a2d726ec0ea63175eab006e-6d4f61ca07b16c6827417f93191fef92708cc7e172439aba7bfeabe9b3337ec6.html,9f81f8f042ac7b9773f59d496a462c8bde33e0c54417ad3aafd2f84a613f4a91,data/raw/questionnaire_library/joldc/index-5e5d5892633145c16cb68fa469ebb6b2c0a2db5d2b94f1ec843eebace808eff5.json.gz,5e5d5892633145c16cb68fa469ebb6b2c0a2db5d2b94f1ec843eebace808eff5,0,captured_full_post_not_semantically_reviewed,True
69c04e164ef93c2da00d4405,Candidate Answers to JOLDC: Rodneyse Bichotte Hermelyn for NY Assembly District 43,https://jimowles.org/news/candidate-answers-to-joldc-rodneyse-bichotte-hermelyn-for-ny-assembly-district-43-2026,https://jimowles.org/news?category=questionnaire&format=json&offset=1774234380853,2026-03-23T02:47:00.502000+00:00,2026-03-22,2026-03-23T14:53:54.586000+00:00,2026-03-23,America/New_York,2026-09-23T08:10:58.604844+00:00,data/raw/questionnaire_library/joldc/post-69c04e164ef93c2da00d4405-9e61b7b3106669efa7559ec358a365b9f4ad54164fa25b51236907d073cf503c.json,9e61b7b3106669efa7559ec358a365b9f4ad54164fa25b51236907d073cf503c,data/raw/questionnaire_library/joldc/post-69c04e164ef93c2da00d4405-9e61b7b3106669efa7559ec358a365b9f4ad54164fa25b51236907d073cf503c.html,af16f67018bae086c7c862cb8dceded0d9a2761e385639806c99c21fc8c1c713,data/raw/questionnaire_library/joldc/index-5e5d5892633145c16cb68fa469ebb6b2c0a2db5d2b94f1ec843eebace808eff5.json.gz,5e5d5892633145c16cb68fa469ebb6b2c0a2db5d2b94f1ec843eebace808eff5,1,captured_full_post_not_semantically_reviewed,True
69c04c880ede9164d08540e5,Candidate Answers to JOLDC: Robert Carroll for NY Assembly District 44,https://jimowles.org/news/candidate-answers-to-joldc-robert-carroll-for-ny-assembly-district-44-2026,https://jimowles.org/news?category=questionnaire&format=json&offset=1774234380853,2026-03-23T02:46:00.628000+00:00,2026-03-22,2026-03-23T14:54:09.007000+00:00,2026-03-23,America/New_York,2026-09-23T08:10:58.604844+00:00,data/raw/questionnaire_library/joldc/post-69c04c880ede9164d08540e5-7dfddee42db270785ab826d84872549c70e13bfef353ec37eaa2545994c3f971.json,7dfddee42db270785ab826d84872549c70e13bfef353ec37eaa2545994c3f971,data/raw/questionnaire_library/joldc/post-69c04c880ede9164d08540e5-7dfddee42db270785ab826d84872549c70e13bfef353ec37eaa2545994c3f971.html,fa6122a6d4e09e84490bd52e6f1c874276d46a3c33c246c6c27c94393b74c021,data/raw/questionnaire_library/joldc/index-5e5d5892633145c16cb68fa469ebb6b2c0a2db5d2b94f1ec843eebace808eff5.json.gz,5e5d5892633145c16cb68fa469ebb6b2c0a2db5d2b94f1ec843eebace808eff5,2,captured_full_post_not_semantically_reviewed,True
