cycle,election_date,state_code,chamber,district,term,stage,primary_party,status,candidate_names,source_urls,locators,notes
2016,,CA,House,51,regular,primary,,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,CA,House,52,regular,primary,,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,CA,House,53,regular,primary,,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,CA,Senate,S,regular,primary,,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,CO,House,01,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,CO,House,01,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,CO,House,02,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,CO,House,02,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,CO,House,03,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,CO,House,03,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,CO,House,04,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,CO,House,04,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,CO,House,05,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,CO,House,05,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,CO,House,06,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,CO,House,06,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,CO,House,07,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,CO,House,07,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,CO,Senate,S,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,CO,Senate,S,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,CT,House,01,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,CT,House,01,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,CT,House,02,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,CT,House,02,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,CT,House,03,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,CT,House,03,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,CT,House,04,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,CT,House,04,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,CT,House,05,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,CT,House,05,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,CT,Senate,S,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,CT,Senate,S,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,DC,House,00,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,DC,House,00,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,DE,House,00,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,DE,House,00,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,01,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,01,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,02,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,02,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,03,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,03,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,04,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,04,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,05,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,05,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,06,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,06,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,07,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,07,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,08,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,08,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,09,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,09,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,10,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,10,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,11,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,11,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,12,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,12,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,13,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,13,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,14,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,14,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,15,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,15,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,16,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,16,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,17,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,17,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,18,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,18,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,19,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,19,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,20,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,20,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,21,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,21,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,22,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,22,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,23,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,23,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,24,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,24,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,25,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,25,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,26,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,26,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,27,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,House,27,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,Senate,S,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,FL,Senate,S,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,GA,House,01,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,GA,House,01,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,GA,House,02,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,GA,House,02,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,GA,House,03,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,GA,House,03,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,GA,House,04,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,GA,House,04,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,GA,House,05,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,GA,House,05,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,GA,House,06,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,GA,House,06,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,GA,House,07,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,GA,House,07,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,GA,House,08,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,GA,House,08,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,GA,House,09,regular,primary,Democratic,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
2016,,GA,House,09,regular,primary,Republican,source_records_present,,,,"FEC result rows are preserved, but election-specific date/party-roster reconciliation is not yet certified."
