term,positive_mean_tfidf,negative_mean_tfidf,tfidf_difference,positive_npmi,negative_npmi,npmi_difference,composite_score,favored_group
wildlife,0.0,0.001354181749,-0.001354181749,-1.0,0.028573113589,-1.028573113589,-1.029927295338,cold
board,0.0,0.0013392204,-0.0013392204,-1.0,0.028573113589,-1.028573113589,-1.029912333989,cold
emissions,0.0,0.001114365548,-0.001114365548,-1.0,0.028573113589,-1.028573113589,-1.029687479137,cold
agriculture,0.0,0.002168272295,-0.002168272295,-1.0,0.027358770152,-1.027358770152,-1.029527042447,cold
safe,0.0,0.004788255566,-0.004788255566,-1.0,0.024048796579,-1.024048796579,-1.028837052145,cold
news,0.0,0.000669044308,-0.000669044308,-1.0,0.02793333102,-1.02793333102,-1.028602375329,cold
125,0.0,0.000617261577,-0.000617261577,-1.0,0.02793333102,-1.02793333102,-1.028550592597,cold
coming,0.0,0.000557783337,-0.000557783337,-1.0,0.02793333102,-1.02793333102,-1.028491114357,cold
caretakers,0.0,0.000543960261,-0.000543960261,-1.0,0.02793333102,-1.02793333102,-1.028477291281,cold
steadfast,0.0,0.00051287213,-0.00051287213,-1.0,0.02793333102,-1.02793333102,-1.02844620315,cold
nearby,0.0,0.000512452812,-0.000512452812,-1.0,0.02793333102,-1.02793333102,-1.028445783833,cold
august,0.0,0.000500135301,-0.000500135301,-1.0,0.02793333102,-1.02793333102,-1.028433466322,cold
hand,0.0,0.000485322491,-0.000485322491,-1.0,0.02793333102,-1.02793333102,-1.028418653511,cold
conversion,0.0,0.00047410463,-0.00047410463,-1.0,0.02793333102,-1.02793333102,-1.02840743565,cold
clean,0.0,0.0037886942,-0.0037886942,-1.0,0.024607710391,-1.024607710391,-1.028396404591,cold
coloradan,0.0,0.000452640941,-0.000452640941,-1.0,0.02793333102,-1.02793333102,-1.028385971961,cold
coastal,0.0,0.000440859328,-0.000440859328,-1.0,0.02793333102,-1.02793333102,-1.028374190348,cold
managing,0.0,0.000440334785,-0.000440334785,-1.0,0.02793333102,-1.02793333102,-1.028373665805,cold
spaces,0.0,0.00043309042,-0.00043309042,-1.0,0.02793333102,-1.02793333102,-1.02836642144,cold
prejudice,0.0,0.000429876982,-0.000429876982,-1.0,0.02793333102,-1.02793333102,-1.028363208003,cold
inclusivity,0.0,0.000422969319,-0.000422969319,-1.0,0.02793333102,-1.02793333102,-1.02835630034,cold
collected,0.0,0.000421439188,-0.000421439188,-1.0,0.02793333102,-1.02793333102,-1.028354770209,cold
stream,0.0,0.000392679021,-0.000392679021,-1.0,0.02793333102,-1.02793333102,-1.028326010042,cold
concentrated,0.0,0.000391989061,-0.000391989061,-1.0,0.02793333102,-1.02793333102,-1.028325320082,cold
meals,0.0,0.000391628841,-0.000391628841,-1.0,0.02793333102,-1.02793333102,-1.028324959862,cold
considered,0.0,0.000388965216,-0.000388965216,-1.0,0.02793333102,-1.02793333102,-1.028322296237,cold
stringent,0.0,0.000375974591,-0.000375974591,-1.0,0.02793333102,-1.02793333102,-1.028309305611,cold
override,0.0,0.000374256773,-0.000374256773,-1.0,0.02793333102,-1.02793333102,-1.028307587793,cold
aim,0.0,0.000370482705,-0.000370482705,-1.0,0.02793333102,-1.02793333102,-1.028303813726,cold
look,0.0,0.000368200077,-0.000368200077,-1.0,0.02793333102,-1.02793333102,-1.028301531097,cold
implemented,0.0,0.000367538521,-0.000367538521,-1.0,0.02793333102,-1.02793333102,-1.028300869542,cold
sports,0.0,0.000365706105,-0.000365706105,-1.0,0.02793333102,-1.02793333102,-1.028299037125,cold
swiftly,0.0,0.000362383323,-0.000362383323,-1.0,0.02793333102,-1.02793333102,-1.028295714343,cold
regard,0.0,0.000347986375,-0.000347986375,-1.0,0.02793333102,-1.02793333102,-1.028281317396,cold
barrier,0.0,0.000341286249,-0.000341286249,-1.0,0.02793333102,-1.02793333102,-1.028274617269,cold
taught,0.0,0.000340633133,-0.000340633133,-1.0,0.02793333102,-1.02793333102,-1.028273964154,cold
delivering,0.0,0.000334136989,-0.000334136989,-1.0,0.02793333102,-1.02793333102,-1.028267468009,cold
sending,0.0,0.00032008346,-0.00032008346,-1.0,0.02793333102,-1.02793333102,-1.02825341448,cold
survive,0.0,0.00031744558,-0.00031744558,-1.0,0.02793333102,-1.02793333102,-1.0282507766,cold
emphasize,0.0,0.000316858975,-0.000316858975,-1.0,0.02793333102,-1.02793333102,-1.028250189995,cold
permits,0.0,0.000313062813,-0.000313062813,-1.0,0.02793333102,-1.02793333102,-1.028246393833,cold
developmentally,0.0,0.000311085782,-0.000311085782,-1.0,0.02793333102,-1.02793333102,-1.028244416803,cold
impacting,0.0,0.000310699769,-0.000310699769,-1.0,0.02793333102,-1.02793333102,-1.02824403079,cold
stands,0.0,0.000310212284,-0.000310212284,-1.0,0.02793333102,-1.02793333102,-1.028243543304,cold
concept,0.0,0.000304375446,-0.000304375446,-1.0,0.02793333102,-1.02793333102,-1.028237706466,cold
practical,0.0,0.000303104312,-0.000303104312,-1.0,0.02793333102,-1.02793333102,-1.028236435332,cold
thereby,0.0,0.000302565807,-0.000302565807,-1.0,0.02793333102,-1.02793333102,-1.028235896828,cold
37,0.0,0.000300106326,-0.000300106326,-1.0,0.02793333102,-1.02793333102,-1.028233437346,cold
grounded,0.0,0.000298383929,-0.000298383929,-1.0,0.02793333102,-1.02793333102,-1.02823171495,cold
conserve,0.0,0.000297253264,-0.000297253264,-1.0,0.02793333102,-1.02793333102,-1.028230584284,cold
received,0.0,0.000294628406,-0.000294628406,-1.0,0.02793333102,-1.02793333102,-1.028227959426,cold
coronavirus,0.0,0.000292705783,-0.000292705783,-1.0,0.02793333102,-1.02793333102,-1.028226036803,cold
reviewed,0.0,0.000291873866,-0.000291873866,-1.0,0.02793333102,-1.02793333102,-1.028225204886,cold
allocation,0.0,0.000291507581,-0.000291507581,-1.0,0.02793333102,-1.02793333102,-1.028224838601,cold
accept,0.0,0.000288309616,-0.000288309616,-1.0,0.02793333102,-1.02793333102,-1.028221640637,cold
product,0.0,0.000285672679,-0.000285672679,-1.0,0.02793333102,-1.02793333102,-1.028219003699,cold
fact,0.0,0.000284987486,-0.000284987486,-1.0,0.02793333102,-1.02793333102,-1.028218318506,cold
ticket,0.0,0.000283878567,-0.000283878567,-1.0,0.02793333102,-1.02793333102,-1.028217209588,cold
maximize,0.0,0.000281576808,-0.000281576808,-1.0,0.02793333102,-1.02793333102,-1.028214907828,cold
proceedings,0.0,0.000277978103,-0.000277978103,-1.0,0.02793333102,-1.02793333102,-1.028211309123,cold
reasons,0.0,0.000274386411,-0.000274386411,-1.0,0.02793333102,-1.02793333102,-1.028207717431,cold
visit,0.0,0.000273606692,-0.000273606692,-1.0,0.02793333102,-1.02793333102,-1.028206937712,cold
80,0.0,0.000269299398,-0.000269299398,-1.0,0.02793333102,-1.02793333102,-1.028202630418,cold
behalf,0.0,0.000267988021,-0.000267988021,-1.0,0.02793333102,-1.02793333102,-1.028201319041,cold
depression,0.0,0.000267860712,-0.000267860712,-1.0,0.02793333102,-1.02793333102,-1.028201191732,cold
born,0.0,0.000267072075,-0.000267072075,-1.0,0.02793333102,-1.02793333102,-1.028200403096,cold
ranchers,0.0,0.000266421288,-0.000266421288,-1.0,0.02793333102,-1.02793333102,-1.028199752308,cold
conserving,0.0,0.000265545139,-0.000265545139,-1.0,0.02793333102,-1.02793333102,-1.028198876159,cold
september,0.0,0.000264923253,-0.000264923253,-1.0,0.02793333102,-1.02793333102,-1.028198254274,cold
continually,0.0,0.000264438928,-0.000264438928,-1.0,0.02793333102,-1.02793333102,-1.028197769948,cold
recipients,0.0,0.000263518825,-0.000263518825,-1.0,0.02793333102,-1.02793333102,-1.028196849845,cold
decarbonize,0.0,0.000263058048,-0.000263058048,-1.0,0.02793333102,-1.02793333102,-1.028196389069,cold
recovering,0.0,0.000260818236,-0.000260818236,-1.0,0.02793333102,-1.02793333102,-1.028194149256,cold
rejoin,0.0,0.000260522931,-0.000260522931,-1.0,0.02793333102,-1.02793333102,-1.028193853952,cold
feeds,0.0,0.000259366466,-0.000259366466,-1.0,0.02793333102,-1.02793333102,-1.028192697486,cold
drought,0.0,0.000257935086,-0.000257935086,-1.0,0.02793333102,-1.02793333102,-1.028191266106,cold
nature,0.0,0.000257906307,-0.000257906307,-1.0,0.02793333102,-1.02793333102,-1.028191237327,cold
functions,0.0,0.000257692868,-0.000257692868,-1.0,0.02793333102,-1.02793333102,-1.028191023888,cold
regular,0.0,0.000257564606,-0.000257564606,-1.0,0.02793333102,-1.02793333102,-1.028190895626,cold
think,0.0,0.000257502252,-0.000257502252,-1.0,0.02793333102,-1.02793333102,-1.028190833273,cold
replacing,0.0,0.000255424595,-0.000255424595,-1.0,0.02793333102,-1.02793333102,-1.028188755615,cold
becomes,0.0,0.00025532639,-0.00025532639,-1.0,0.02793333102,-1.02793333102,-1.02818865741,cold
extraordinary,0.0,0.000254845929,-0.000254845929,-1.0,0.02793333102,-1.02793333102,-1.02818817695,cold
reside,0.0,0.000254357214,-0.000254357214,-1.0,0.02793333102,-1.02793333102,-1.028187688235,cold
enterprise,0.0,0.000253506704,-0.000253506704,-1.0,0.02793333102,-1.02793333102,-1.028186837724,cold
granted,0.0,0.000253429982,-0.000253429982,-1.0,0.02793333102,-1.02793333102,-1.028186761002,cold
unregulated,0.0,0.000252424085,-0.000252424085,-1.0,0.02793333102,-1.02793333102,-1.028185755105,cold
solve,0.0,0.000251473404,-0.000251473404,-1.0,0.02793333102,-1.02793333102,-1.028184804424,cold
crops,0.0,0.000251112707,-0.000251112707,-1.0,0.02793333102,-1.02793333102,-1.028184443727,cold
registered,0.0,0.0002509218,-0.0002509218,-1.0,0.02793333102,-1.02793333102,-1.028184252821,cold
unconstitutional,0.0,0.000247788887,-0.000247788887,-1.0,0.02793333102,-1.02793333102,-1.028181119908,cold
ratification,0.0,0.000247534251,-0.000247534251,-1.0,0.02793333102,-1.02793333102,-1.028180865271,cold
resolve,0.0,0.000244850852,-0.000244850852,-1.0,0.02793333102,-1.02793333102,-1.028178181872,cold
fiscal,0.0,0.000244574868,-0.000244574868,-1.0,0.02793333102,-1.02793333102,-1.028177905888,cold
crushing,0.0,0.000244293746,-0.000244293746,-1.0,0.02793333102,-1.02793333102,-1.028177624766,cold
impede,0.0,0.000242349346,-0.000242349346,-1.0,0.02793333102,-1.02793333102,-1.028175680367,cold
impose,0.0,0.000240300647,-0.000240300647,-1.0,0.02793333102,-1.02793333102,-1.028173631668,cold
mortality,0.0,0.000240247576,-0.000240247576,-1.0,0.02793333102,-1.02793333102,-1.028173578597,cold
chains,0.0,0.000240209008,-0.000240209008,-1.0,0.02793333102,-1.02793333102,-1.028173540029,cold
imposed,0.0,0.000236320397,-0.000236320397,-1.0,0.02793333102,-1.02793333102,-1.028169651417,cold
holds,0.0,0.000236025542,-0.000236025542,-1.0,0.02793333102,-1.02793333102,-1.028169356562,cold
selling,0.0,0.000235531736,-0.000235531736,-1.0,0.02793333102,-1.02793333102,-1.028168862756,cold
opinion,0.0,0.000235197123,-0.000235197123,-1.0,0.02793333102,-1.02793333102,-1.028168528143,cold
seriousness,0.0,0.000234832324,-0.000234832324,-1.0,0.02793333102,-1.02793333102,-1.028168163344,cold
creators,0.0,0.000232138977,-0.000232138977,-1.0,0.02793333102,-1.02793333102,-1.028165469997,cold
crumbling,0.0,0.000231922732,-0.000231922732,-1.0,0.02793333102,-1.02793333102,-1.028165253752,cold
compassion,0.0,0.00023189971,-0.00023189971,-1.0,0.02793333102,-1.02793333102,-1.02816523073,cold
restraints,0.0,0.00023175377,-0.00023175377,-1.0,0.02793333102,-1.02793333102,-1.028165084791,cold
views,0.0,0.00023139564,-0.00023139564,-1.0,0.02793333102,-1.02793333102,-1.02816472666,cold
enroll,0.0,0.000231066648,-0.000231066648,-1.0,0.02793333102,-1.02793333102,-1.028164397668,cold
contraceptive,0.0,0.000230941351,-0.000230941351,-1.0,0.02793333102,-1.02793333102,-1.028164272372,cold
lenders,0.0,0.000227958867,-0.000227958867,-1.0,0.02793333102,-1.02793333102,-1.028161289888,cold
creative,0.0,0.000227874877,-0.000227874877,-1.0,0.02793333102,-1.02793333102,-1.028161205898,cold
marriage,0.0,0.000226069669,-0.000226069669,-1.0,0.02793333102,-1.02793333102,-1.028159400689,cold
undermining,0.0,0.000224359125,-0.000224359125,-1.0,0.02793333102,-1.02793333102,-1.028157690146,cold
shown,0.0,0.000223262519,-0.000223262519,-1.0,0.02793333102,-1.02793333102,-1.02815659354,cold
aspect,0.0,0.000223057916,-0.000223057916,-1.0,0.02793333102,-1.02793333102,-1.028156388937,cold
livestock,0.0,0.000222816875,-0.000222816875,-1.0,0.02793333102,-1.02793333102,-1.028156147895,cold
invasive,0.0,0.000217793388,-0.000217793388,-1.0,0.02793333102,-1.02793333102,-1.028151124408,cold
sewage,0.0,0.000211426098,-0.000211426098,-1.0,0.02793333102,-1.02793333102,-1.028144757118,cold
introduction,0.0,0.000200454779,-0.000200454779,-1.0,0.02793333102,-1.02793333102,-1.0281337858,cold
opt,0.0,0.00020026418,-0.00020026418,-1.0,0.02793333102,-1.02793333102,-1.028133595201,cold
title,0.0,0.000772214169,-0.000772214169,-1.0,0.027321847691,-1.027321847691,-1.02809406186,cold
hazardous,0.0,0.000731071219,-0.000731071219,-1.0,0.027321847691,-1.027321847691,-1.02805291891,cold
attend,0.0,0.000689823985,-0.000689823985,-1.0,0.027321847691,-1.027321847691,-1.028011671676,cold
passing,0.0,0.00066508125,-0.00066508125,-1.0,0.027321847691,-1.027321847691,-1.027986928941,cold
seeking,0.0,0.000637199991,-0.000637199991,-1.0,0.027321847691,-1.027321847691,-1.027959047682,cold
sustain,0.0,0.00059860672,-0.00059860672,-1.0,0.027321847691,-1.027321847691,-1.02792045441,cold
again,0.0,0.000594059145,-0.000594059145,-1.0,0.027321847691,-1.027321847691,-1.027915906836,cold
hbcus,0.0,0.000582099945,-0.000582099945,-1.0,0.027321847691,-1.027321847691,-1.027903947636,cold
engaged,0.0,0.000579210336,-0.000579210336,-1.0,0.027321847691,-1.027321847691,-1.027901058027,cold
aggressive,0.0,0.00056687927,-0.00056687927,-1.0,0.027321847691,-1.027321847691,-1.027888726961,cold
receive,0.0,0.001828126268,-0.001828126268,-1.0,0.026026189045,-1.026026189045,-1.027854315313,cold
healthy,0.0,0.002113233088,-0.002113233088,-1.0,0.025730129744,-1.025730129744,-1.027843362832,cold
progress,0.0,0.001164144584,-0.001164144584,-1.0,0.026105914743,-1.026105914743,-1.027270059327,cold
understand,0.0,0.001100872601,-0.001100872601,-1.0,0.026105914743,-1.026105914743,-1.027206787344,cold
georgia,0.0,0.001656454116,-0.001656454116,-1.0,0.025070031523,-1.025070031523,-1.026726485639,cold
21st,0.0,0.001301488629,-0.001301488629,-1.0,0.025320575984,-1.025320575984,-1.026622064612,cold
behind,0.0,0.001243368911,-0.001243368911,-1.0,0.025320575984,-1.025320575984,-1.026563944895,cold
tribes,0.0,0.001141032281,-0.001141032281,-1.0,0.025070031523,-1.025070031523,-1.026211063805,cold
civic,0.0,0.000877645953,-0.000877645953,-1.0,0.025070031523,-1.025070031523,-1.025947677476,cold
adopted,0.0,0.000851330236,-0.000851330236,-1.0,0.025070031523,-1.025070031523,-1.025921361759,cold
expanding,0.0,0.003078515904,-0.003078515904,-1.0,0.022826826237,-1.022826826237,-1.025905342141,cold
protected,0.0,0.002014888742,-0.002014888742,-1.0,0.023882407647,-1.023882407647,-1.025897296389,cold
cuts,0.0,0.000803131405,-0.000803131405,-1.0,0.025070031523,-1.025070031523,-1.025873162929,cold
taxpayers,0.0,0.000793221537,-0.000793221537,-1.0,0.025070031523,-1.025070031523,-1.02586325306,cold
net,0.0,0.000783181544,-0.000783181544,-1.0,0.025070031523,-1.025070031523,-1.025853213067,cold
successful,0.0,0.000770784873,-0.000770784873,-1.0,0.025070031523,-1.025070031523,-1.025840816396,cold
efficiency,0.0,0.000761765434,-0.000761765434,-1.0,0.025070031523,-1.025070031523,-1.025831796957,cold
professionals,0.0,0.001559083733,-0.001559083733,-1.0,0.024249649857,-1.024249649857,-1.02580873359,cold
turn,0.0,0.000726680833,-0.000726680833,-1.0,0.025070031523,-1.025070031523,-1.025796712356,cold
recognized,0.0,0.00071376915,-0.00071376915,-1.0,0.025070031523,-1.025070031523,-1.025783800673,cold
minority,0.0,0.000711024228,-0.000711024228,-1.0,0.025070031523,-1.025070031523,-1.025781055751,cold
develop,0.0,0.002063170622,-0.002063170622,-1.0,0.02294249748,-1.02294249748,-1.025005668102,cold
range,0.0,0.001094906073,-0.001094906073,-1.0,0.023649126237,-1.023649126237,-1.02474403231,cold
addressing,0.0,0.000985421663,-0.000985421663,-1.0,0.023649126237,-1.023649126237,-1.0246345479,cold
offer,0.0,0.000965155406,-0.000965155406,-1.0,0.023649126237,-1.023649126237,-1.024614281643,cold
officials,0.0,0.003774839186,-0.003774839186,-1.0,0.020546880621,-1.020546880621,-1.024321719807,cold
disabilities,0.0,0.004956485852,-0.004956485852,-1.0,0.019179184612,-1.019179184612,-1.024135670464,cold
cut,0.0,0.001042864188,-0.001042864188,-1.0,0.022696549402,-1.022696549402,-1.02373941359,cold
workforce,0.0,0.002718546201,-0.002718546201,-1.0,0.020861048871,-1.020861048871,-1.023579595072,cold
vermont,0.0,0.00090115646,-0.00090115646,-1.0,0.022167760485,-1.022167760485,-1.023068916945,cold
history,0.0,0.002069335944,-0.002069335944,-1.0,0.020974343959,-1.020974343959,-1.023043679903,cold
north,0.0,0.002280462034,-0.002280462034,-1.0,0.020676491313,-1.020676491313,-1.022956953348,cold
official,0.0,0.000642796229,-0.000642796229,-1.0,0.022167760485,-1.022167760485,-1.022810556714,cold
maintaining,0.0,0.001239923428,-0.001239923428,-1.0,0.021560707462,-1.021560707462,-1.02280063089,cold
penalties,0.0,0.000624305174,-0.000624305174,-1.0,0.022167760485,-1.022167760485,-1.022792065659,cold
commercial,0.0,0.000609307104,-0.000609307104,-1.0,0.022167760485,-1.022167760485,-1.022777067589,cold
pharmacy,0.0,0.000591985225,-0.000591985225,-1.0,0.022167760485,-1.022167760485,-1.02275974571,cold
strict,0.0,0.00056613732,-0.00056613732,-1.0,0.022167760485,-1.022167760485,-1.022733897805,cold
alaska,0.0,0.00055475677,-0.00055475677,-1.0,0.022167760485,-1.022167760485,-1.022722517255,cold
wellbeing,0.0,0.000522295388,-0.000522295388,-1.0,0.022167760485,-1.022167760485,-1.022690055873,cold
2022,0.0,0.000505960402,-0.000505960402,-1.0,0.022167760485,-1.022167760485,-1.022673720887,cold
above,0.0,0.000494198318,-0.000494198318,-1.0,0.022167760485,-1.022167760485,-1.022661958803,cold
negative,0.0,0.000491538323,-0.000491538323,-1.0,0.022167760485,-1.022167760485,-1.022659298808,cold
feel,0.0,0.000468502133,-0.000468502133,-1.0,0.022167760485,-1.022167760485,-1.022636262618,cold
chemicals,0.0,0.000439848911,-0.000439848911,-1.0,0.022167760485,-1.022167760485,-1.022607609396,cold
obligations,0.0,0.000437577932,-0.000437577932,-1.0,0.022167760485,-1.022167760485,-1.022605338417,cold
inherent,0.0,0.000436336326,-0.000436336326,-1.0,0.022167760485,-1.022167760485,-1.022604096811,cold
honest,0.0,0.000434993961,-0.000434993961,-1.0,0.022167760485,-1.022167760485,-1.022602754446,cold
sovereign,0.0,0.000434929214,-0.000434929214,-1.0,0.022167760485,-1.022167760485,-1.022602689699,cold
cell,0.0,0.00043140093,-0.00043140093,-1.0,0.022167760485,-1.022167760485,-1.022599161415,cold
eligible,0.0,0.000422667214,-0.000422667214,-1.0,0.022167760485,-1.022167760485,-1.022590427699,cold
assisted,0.0,0.000405604134,-0.000405604134,-1.0,0.022167760485,-1.022167760485,-1.022573364619,cold
division,0.0,0.000402751929,-0.000402751929,-1.0,0.022167760485,-1.022167760485,-1.022570512414,cold
fundamentally,0.0,0.000402430671,-0.000402430671,-1.0,0.022167760485,-1.022167760485,-1.022570191156,cold
sex,0.0,0.001347690803,-0.001347690803,-1.0,0.021220113283,-1.021220113283,-1.022567804086,cold
boosting,0.0,0.000390542659,-0.000390542659,-1.0,0.022167760485,-1.022167760485,-1.022558303144,cold
divide,0.0,0.000384002066,-0.000384002066,-1.0,0.022167760485,-1.022167760485,-1.022551762551,cold
encouraged,0.0,0.000366646388,-0.000366646388,-1.0,0.022167760485,-1.022167760485,-1.022534406873,cold
applaud,0.0,0.000363093198,-0.000363093198,-1.0,0.022167760485,-1.022167760485,-1.022530853683,cold
zoning,0.0,0.000339364055,-0.000339364055,-1.0,0.022167760485,-1.022167760485,-1.02250712454,cold
sectors,0.0,0.0003330003,-0.0003330003,-1.0,0.022167760485,-1.022167760485,-1.022500760785,cold
increase,0.0,0.003583080789,-0.003583080789,-1.0,0.018705942749,-1.018705942749,-1.022289023538,cold
identities,0.0,0.000750752449,-0.000750752449,-1.0,0.019912600903,-1.019912600903,-1.020663353352,cold
sensitive,0.0,0.000695343998,-0.000695343998,-1.0,0.019912600903,-1.019912600903,-1.020607944901,cold
pathways,0.0,0.000600527445,-0.000600527445,-1.0,0.019912600903,-1.019912600903,-1.020513128348,cold
greenhouse,0.0,0.000585504604,-0.000585504604,-1.0,0.019912600903,-1.019912600903,-1.020498105507,cold
beliefs,0.0,0.000583884899,-0.000583884899,-1.0,0.019912600903,-1.019912600903,-1.020496485802,cold
interstate,0.0,0.00055997792,-0.00055997792,-1.0,0.019912600903,-1.019912600903,-1.020472578823,cold
unity,0.0,0.000539723243,-0.000539723243,-1.0,0.019912600903,-1.019912600903,-1.020452324147,cold
apprenticeship,0.0,0.000525860871,-0.000525860871,-1.0,0.019912600903,-1.019912600903,-1.020438461774,cold
proud,0.0,0.000506666354,-0.000506666354,-1.0,0.019912600903,-1.019912600903,-1.020419267257,cold
welcoming,0.0,0.000496297997,-0.000496297997,-1.0,0.019912600903,-1.019912600903,-1.0204088989,cold
tens,0.0,0.000484105705,-0.000484105705,-1.0,0.019912600903,-1.019912600903,-1.020396706608,cold
pregnancy,0.0,0.001420525297,-0.001420525297,-1.0,0.018792993144,-1.018792993144,-1.02021351844,cold
contact,0.0,0.001323417183,-0.001323417183,-1.0,0.018792993144,-1.018792993144,-1.020116410326,cold
leaders,0.0,0.002294777969,-0.002294777969,-1.0,0.017706842889,-1.017706842889,-1.020001620858,cold
house,0.0,0.00150792409,-0.00150792409,-1.0,0.018177977405,-1.018177977405,-1.019685901494,cold
benefits,0.0,0.003326727845,-0.003326727845,-1.0,0.016293546902,-1.016293546902,-1.019620274748,cold
ethical,0.0,0.000740144673,-0.000740144673,-1.0,0.018792993144,-1.018792993144,-1.019533137816,cold
taking,0.0,0.000695324255,-0.000695324255,-1.0,0.018792993144,-1.018792993144,-1.019488317398,cold
cutting,0.0,0.000650296011,-0.000650296011,-1.0,0.018792993144,-1.018792993144,-1.019443289155,cold
inequities,0.0,0.000627748503,-0.000627748503,-1.0,0.018792993144,-1.018792993144,-1.019420741646,cold
dollars,0.0,0.001557730878,-0.001557730878,-1.0,0.01762410301,-1.01762410301,-1.019181833888,cold
rich,0.0,0.000954619562,-0.000954619562,-1.0,0.018177977405,-1.018177977405,-1.019132596967,cold
obtain,0.0,0.000937321321,-0.000937321321,-1.0,0.018177977405,-1.018177977405,-1.019115298726,cold
statewide,0.0,0.001239448834,-0.001239448834,-1.0,0.017828318007,-1.017828318007,-1.019067766841,cold
ensure,0.0,0.006409451685,-0.006409451685,-1.0,0.012637411651,-1.012637411651,-1.019046863335,cold
given,0.0,0.000842602619,-0.000842602619,-1.0,0.018177977405,-1.018177977405,-1.019020580024,cold
changing,0.0,0.001174686442,-0.001174686442,-1.0,0.017828318007,-1.017828318007,-1.019003004449,cold
parental,0.0,0.000760062523,-0.000760062523,-1.0,0.018177977405,-1.018177977405,-1.018938039927,cold
adequately,0.0,0.000757103719,-0.000757103719,-1.0,0.018177977405,-1.018177977405,-1.018935081124,cold
revenue,0.0,0.000814836135,-0.000814836135,-1.0,0.017828318007,-1.017828318007,-1.018643154142,cold
research,0.0,0.00269259681,-0.00269259681,-1.0,0.014040241175,-1.014040241175,-1.016732837985,cold
early,0.0,0.00224049828,-0.00224049828,-1.0,0.014423609346,-1.014423609346,-1.016664107626,cold
young,0.0,0.001822552573,-0.001822552573,-1.0,0.013852072239,-1.013852072239,-1.015674624812,cold
advocate,0.0,0.001333605689,-0.001333605689,-1.0,0.014145078645,-1.014145078645,-1.015478684335,cold
maintain,0.0,0.001496739897,-0.001496739897,-1.0,0.013852072239,-1.013852072239,-1.015348812137,cold
promote,0.0,0.003170429273,-0.003170429273,-1.0,0.011595629249,-1.011595629249,-1.014766058522,cold
promoting,0.0,0.001170085666,-0.001170085666,-1.0,0.01354197887,-1.01354197887,-1.014712064537,cold
25,0.0,0.001119124889,-0.001119124889,-1.0,0.012855531413,-1.012855531413,-1.013974656301,cold
food,0.0,0.002533160841,-0.002533160841,-1.0,0.011308807767,-1.011308807767,-1.013841968607,cold
continuing,0.0,0.000976019332,-0.000976019332,-1.0,0.012855531413,-1.012855531413,-1.013831550745,cold
outcomes,0.0,0.000954819499,-0.000954819499,-1.0,0.012855531413,-1.012855531413,-1.013810350912,cold
adults,0.0,0.000939129458,-0.000939129458,-1.0,0.012855531413,-1.012855531413,-1.013794660871,cold
guaranteeing,0.0,0.000919001005,-0.000919001005,-1.0,0.012467876162,-1.012467876162,-1.013386877167,cold
tools,0.0,0.000814603806,-0.000814603806,-1.0,0.012467876162,-1.012467876162,-1.013282479968,cold
c,0.0,0.00079378394,-0.00079378394,-1.0,0.012467876162,-1.012467876162,-1.013261660102,cold
adoption,0.0,0.00077777815,-0.00077777815,-1.0,0.012467876162,-1.012467876162,-1.013245654312,cold
covid,0.0,0.001704898989,-0.001704898989,-1.0,0.01153270655,-1.01153270655,-1.013237605539,cold
providing,0.0,0.003009721388,-0.003009721388,-1.0,0.010194668016,-1.010194668016,-1.013204389404,cold
strong,0.0,0.003084785564,-0.003084785564,-1.0,0.009824629417,-1.009824629417,-1.012909414981,cold
standard,0.0,0.000814811784,-0.000814811784,-1.0,0.012038516553,-1.012038516553,-1.012853328337,cold
until,0.0,0.000805424283,-0.000805424283,-1.0,0.012038516553,-1.012038516553,-1.012843940836,cold
municipal,0.0,0.000788875577,-0.000788875577,-1.0,0.012038516553,-1.012038516553,-1.01282739213,cold
move,0.0,0.000740067098,-0.000740067098,-1.0,0.012038516553,-1.012038516553,-1.012778583651,cold
hold,0.0,0.00162235294,-0.00162235294,-1.0,0.01106085327,-1.01106085327,-1.01268320621,cold
built,0.0,0.000881969875,-0.000881969875,-1.0,0.011551640202,-1.011551640202,-1.012433610077,cold
press,0.0,0.001415288001,-0.001415288001,-1.0,0.01097918154,-1.01097918154,-1.012394469541,cold
experts,0.0,0.000658544135,-0.000658544135,-1.0,0.011551640202,-1.011551640202,-1.012210184337,cold
equitably,0.0,0.000614220267,-0.000614220267,-1.0,0.011551640202,-1.011551640202,-1.012165860468,cold
continues,0.0,0.000594226527,-0.000594226527,-1.0,0.011551640202,-1.011551640202,-1.012145866728,cold
field,0.0,0.000581069071,-0.000581069071,-1.0,0.011551640202,-1.011551640202,-1.012132709273,cold
men,0.0,0.000544548645,-0.000544548645,-1.0,0.011551640202,-1.011551640202,-1.012096188846,cold
therapy,0.0,0.001024616578,-0.001024616578,-1.0,0.01097918154,-1.01097918154,-1.012003798118,cold
industry,0.0,0.001461631861,-0.001461631861,-1.0,0.010541158261,-1.010541158261,-1.012002790122,cold
middle,0.0,0.001377796851,-0.001377796851,-1.0,0.010541158261,-1.010541158261,-1.011918955113,cold
retention,0.0,0.00081148432,-0.00081148432,-1.0,0.01097918154,-1.01097918154,-1.01179066586,cold
