corpus_segment_id,source_analysis_segment_ids,document_ids,candidate_slugs,candidate_names,race_ids,roles,group,cycle,election_dates,source_types,source_urls,archive_urls,final_urls,publication_dates,locators,text,token_count,text_sha256,exact_duplicate_hash,provenance_row_count
fa8214e00523965174883559,2bd00042df3b1c4143670f78,34d43b48b1ad63fd3460c63e-answers-d4ee0d3ad06a-b0cf86a11d32,beth-keiko-fukumoto,Beth Keiko Fukumoto,race-a5c9cc4ff2b525bcb410,opponent,opponent,2018,2018-08-11,candidate_questionnaire,https://www.civilbeat.org/2018/07/candidate-qa-u-s-house-district-1-beth-fukutomo/,,https://www.civilbeat.org/2018/07/candidate-qa-u-s-house-district-1-beth-fukutomo/,2018-07-27,paragraph 107,"My first priority would be to build productive relationships with other members and staff that can work for Hawaii over time. Sen. Inouye’s relationships within the Democratic caucus and across the aisle, most notably with Sen. Stevens, proved valuable assets for Hawaii regardless of which party held power. In the Legislature, I’ve shown the ability to build those relationships and produce for my district across partisan divides.",69,17f3a1912b7ced579b46f013f2cb8b6edb9ae0a4ed5fdb2a4032ed418110983b,149013a224cb2ab39d0748bbae4b2b969a8b8a1d0f3eeb9849ef86d6a48f7d17,1
82cf1e074d9086dd8f24f915,16b62f9e8d95953fa79269b4,16514502a00fa3beca2c60c1,ben-gleib-gleiberman,Ben Gleib Gleiberman,us-president-dem-primary-2020-nh,opponent,opponent,2020,2020-02-11,archived_campaign_platform,https://web.archive.org/web/20190921214849id_/https://www.gleib2020.com/issues,https://web.archive.org/web/20190921214849id_/https://www.gleib2020.com/issues,https://web.archive.org/web/20190921214849id_/https://www.gleib2020.com/issues,2019-09-21,paragraph 16,"STOPPING FOREIGN INTERFERENCE by fortifying our voting systems, ensuring social networks know who is posting political content, and aggressively punishing any attempt to hack into our voting systems or to infiltrate our democracy in any way. Something our treasonous president refuses to do.",43,48083ad14be9eb9a101b64e8ea60709012370b183cbf2fc479aa4b5539782d99,49b7744ad614ffe17eba3ee638fc8552d882885748c0ba580d0ed564d3b212bc,1
f3c2d57a454e5daf6b2c2345,49ccf5248fc4ffeb9578aeaf,c3fe00911ab7e8f907539e6b,justin-m-krebs,Justin M. Krebs,race-60a20e415203eadd2b99,opponent,opponent,2021,2021-06-22,campaign_issue_page,https://www.justin2021.org/climate-policy,https://web.archive.org/web/20210320034150/https://www.justin2021.org/climate-policy,https://web.archive.org/web/20210320034150/https://www.justin2021.org/climate-policy,,paragraph 134 sentence 3,"It would be fitting to have bike share stations on Ocean Parkway — one of the first paved bike paths in the U.S. And if done in coordination with Flatbush, it would provide quicker access for Kensington residents to/from the Q train.",43,f495e773a51b2938088a33f57afc8c86dc9faf3fa7449acb503b2e59eadd5b3a,5348b626d65ec2f69bfc76d4d0f8c251abc50e823927a8d52c48dfe0f5b70f93,1
ecaa99581605626a844fc82c,3e2cb0b06370035ae1afc701,30e0d879e8e2abe517f45cf0,val-hoyle,Val Hoyle,race-1a63cae0504360d8eb38,opponent,opponent,2022,2022-05-17,policy_page,https://www.valhoyle.com/priorities,https://web.archive.org/web/20210127234213/https://www.valhoyle.com/priorities,https://www.valhoyle.com/issues/,2021-01-27,paragraph 36 sentences 3-6,"The high cost of housing across the district prevents businesses from recruiting workers and pinches working families. A huge part of the problem stems from decades of the federal government having completely abandoned its responsibilities on public and affordable housing. In her first term, Val secured $4 million in funding for workers housing in North Bend. As our member of Congress, Val will continue to:",65,12d9cdf78027c1bfaeed6f042f984fd2e67104bb6333a4db15c39b3a1271db9d,b3b19a2deb739e2d3f239d935f683d3fef5ce7a185644a3cdfcba9f09571ab4b,1
d801c4e13c034818207cf4a7,d12e4caf6297421d5cd1c8ee,9d3d26d641e058a16fd2ad4d-answers-cc050af1f954-cf2350534472,corey-o-connor,Corey O’Connor,race-e998c1da8d59c9a7b9df,opponent,opponent,2023,2023-05-16,candidate_questionnaire,https://www.wesanews.org/wesa-voter-guide/2023-04-18/allegheny-county-controller-leuba-oconnor,,https://www.wesanews.org/wesa-voter-guide/2023-04-18/allegheny-county-controller-leuba-oconnor,2023-04-18,paragraph 228,The county can and should publish information on operations that's presented as position-based budgeting. This is something that my team is actively working on right now and will roll out in the near future.,35,956c51a9cab8b0ff82eddbbc8ed73d2ad73163d8fce55961b44095fde675f464,13e732352f74c17318f62ec1b37a4f378420f7dab82a3a971d7484422aeaf31f,1
b96fcef3228df95ae2437889,f37df069360ae43f3b757708,39e0b1b04079cf65d32e8c11,dean-phillips,Dean Phillips,race-9065e448b7091dd55686,opponent,opponent,2024,2024-03-05,archived_campaign_platform,https://web.archive.org/web/20231122100438/https://www.dean24.com/platform,https://web.archive.org/web/20231122100438/https://www.dean24.com/platform,https://web.archive.org/web/20231122100438/https://www.dean24.com/platform,2023-11-22,paragraph 1 -> paragraph 12,41 captures 22 Nov 2023 - 19 May 2024 Oct NOV Dec 22 2022 2023 2024 success fail About this capture,20,28494d3800d17d1af59563f1082ad468bcf981f5a3d7de01e216d43193ecf50e,35125a3e6cad75491001b2d104b3e16104e5661398726b6b0330a1ee42bb7d1b,1
54f7975845325049f2702ce4,425f62a177706dbc0470539d,1f257d977f015b2213b2d9cc,andrew-m-cuomo,Andrew M. Cuomo,race-d0d830cb7a9e40e91152,opponent,opponent,2025,2025-06-24,policy_page,https://www.andrewcuomo.com/issues,https://web.archive.org/web/20240227070345/https://www.andrewcuomo.com/issues,https://www.andrewcuomo.com/issues,2024-02-27,paragraph 59,"Consistently enforce involuntary commitment laws. Codify in statute the existing standard that permits involuntarily committing individuals who are a danger to themselves because they cannot meet their basic needs. Ensure that judges, prosecutors, and defense lawyers consistently seek Article 730 mental health competency exams for defendants whose offenses are related to their serious mental illness.",55,dd0716276b4ba194d6bdd4155cdcb5321d0bfc15f353afbcd8b52d5f95509bd5,6ed80877df2f02bb9bc2a5f9a03b9b53bdfbee070568fea3ec2ab826f582f1b3,1
1361c0d43f330dc6b7b06bfc,46bb2b4b6bb32d8d43423a4d,9b40c49d440eedbdf6320e13,kelda-roys,Kelda Roys,race-48b209f7fa641f4b280d,opponent,opponent,2026,2026-08-11,policy_page,https://www.keldaroys.com/issues/data-centers,,https://www.keldaroys.com/issues/data-centers,2026-08-08,paragraph 21 sentences 3-4,"Recipients can pay back the loans over time with the energy savings, helping Wisconsin get cleaner energy and air while saving taxpayer dollars now and into the future. In addition, we can make real upgrades to our grid's reliability and efficiency, so that we are able to move clean, renewable energy around with minimal loss and friction.",57,131ec5a573b15e125d5acf6e29c3a71fa0ae7183ac90e078633054af9365ad23,67ed85540b933626a13c8f62d8884522223cb75155d51cafb4fa8e9d85eb93a4,1
a278c365f37e03ff2bd1c485,e55f28d5e04e688f64e1c524,16646b93ac6b2c78798556ad,mike-connolly,Mike Connolly,ma-house-26th-middlesex-dem-primary-2016,endorsed,endorsed,2016,2016-09-08,campaign_statement,http://web.archive.org/web/20160828215944/http://www.mikeconnolly.org:80/mike_connolly_scatv,http://web.archive.org/web/20160828215944/http://www.mikeconnolly.org:80/mike_connolly_scatv,http://web.archive.org/web/20160828215944/http://www.mikeconnolly.org:80/mike_connolly_scatv,2016-08-28,paragraph 27 -> paragraph 31,"Home » Blog Greater Somerville Election Special Posted by Chris Addis 123pt on July 20, 2016 Thank you to Somerville Community Access Television and Joe Lynch for producing this interview series featuring both Democratic candidates for State Representative in the 26th Middlesex District of Cambridge and Somerville. The election will be decided in the primary on Thursday, September 8.",58,07dc035dd470b040b132214f94f0489360552fd27a3cbba52bccfb57ba09a939,78261051d25d33ecc39b21997989b2f253c7d3986e76eedf8656c9fe55baad5a,1
71369e3fbc3cafff21683bc1,3657d252de14d3b8edf94d2a,fd2c23e5b17f3ae7010655ef,summer-lee,Summer Lee,race-6d7952e39ee3bae35dff,endorsed,endorsed,2018,2018-05-15,policy_page,http://www.summerforpa.com:80/issues,https://web.archive.org/web/20180128233625/http://www.summerforpa.com:80/issues,https://summerforpa.com/issues/,2018-01-28,paragraph 165,"Delivered nearly $9.5M for criminal justice reform initiatives , including efforts to prevent trafficking of black girls and and programs to reduce recidivism.",23,4b9c731bb5649285319982446f69b4052a8bbd4c0d1e5761ab323cc8b544c816,aa7f308c917cdea57dfc95990f89dbb7ac1fb0d9c0d6eff6da2146295520a431,1
f0d1d4bde8c914c76a381fc9,54cf9b5405794542d558f8d9,88848e3ccb716d4081a06bd9,yasmine-parinaz-taeb,Yasmine Parinaz Taeb,race-5984c9799d268a401686,endorsed,endorsed,2019,2019-06-11,policy_page,https://yasmineforvirginia.com/issues/gun-safety,https://web.archive.org/web/20190513201952/https://yasmineforvirginia.com/issues/gun-safety,https://web.archive.org/web/20190513201952/https://yasmineforvirginia.com/issues/gun-safety/,2019-05-13,paragraph 22 -> paragraph 25,TIMESTAMPS The Wayback Machine - https://web.archive.org/web/20190513201952/https://yasmineforvirginia.com/issues/gun-safety/ Skip to content Menu,20,723be72819c244c49800a538cb93b9cb86079c89ba5fa13383a6a3f60824b9cd,d9106514a0af5249a363af15e886f8dbdad8aaec6d11ac9dd030a57ec56f6563,1
789f8aa9abf6ac1bc8a2bf25,01052ef22d397b2594c09771,c3b9bccbd693b0987b179ddc,julia-salazar,Julia Salazar,race-bc91cd01622a56afcdbd,endorsed,endorsed,2020,2020-06-23,campaign_issue_page,https://salazarforsenate.com/issues/housing,https://web.archive.org/web/20200414170000/https://salazarforsenate.com/issues/housing,https://web.archive.org/web/20200414161957/https://salazarforsenate.com/issues/housing,,paragraph 47 -> paragraph 48,"Fight the upzonings which hold our communities hostage to the forces of gentrification Expand the rent stabilization system to cover all New York apartments, so that no tenant is faced with the prospect of suddenly being evicted from their homes",40,ea8b574399d5c53b273ad1f7048bf125516a8411b0d97a828c7c648cbcd6d293,b1b1ae86040131f036f7ebd550bf543eec5a9ff6d97baf42c1937648ebbae5da,1
40e20bf0a40eed78ad936e82,264b8eae592f0adf7ae5a5ca,c599f947e5bd43fda9deafd5,robin-wilt,Robin Wilt,race-9488fafc0bceacab9ee9,endorsed,endorsed,2021,2021-06-22,campaign_page,http://www.wiltfortownboard.com/,https://web.archive.org/web/20210508223457id_/http://www.wiltfortownboard.com/,https://web.archive.org/web/20210508223457id_/http://www.wiltfortownboard.com/,,paragraph 15 sentences 1-3,"In 2021, we are faced with more challenging times than any in recent memory. The summer of 2020 bore witness to the largest mobilization of a civil rights movement in 50 years, as the deaths of George Floyd nationally and Daniel Prude locally sparked protests all across Monroe County. The COVID-19 pandemic is ravaging Brighton and Monroe County, inflicting long-term health consequences on some of those who are fortunate enough to survive the disease.",76,ac79dc1c5f25756f854aa1e1c98e96d42477b3de6ecbe6e4f05e069cbaae66e4,8af0955416039ea5e67f036ca20934d254ec5dc461c2d4007c673760cb3c3ebd,1
29fc0e5126065a7f37a2afe1,cf5295a91ed47709d84fe37a,dfb6f5b143044643a7457749,jabari-brisport,Jabari Brisport,race-558960c0224035d1fd83,endorsed,endorsed,2022,2022-08-23,campaign_issue_page,https://jabariforstatesenate.com/climateandenergy,https://web.archive.org/web/20220205080000/https://jabariforstatesenate.com/climateandenergy/,https://web.archive.org/web/20220205075359/https://jabariforstatesenate.com/climateandenergy/,,paragraph 48 sentence 4,"All of this work must be done using union labor and prioritize at-risk, work-class communities, such as Red Hook and Gowanus.",23,b16f7759a54e42b0e4ff77747f2ad4622aa221e2ba7806c2db06e56d6839b6cc,804623563d1422fa6dba94bd5b05571ba692a52dcb8ab7507d15a91897d48b36,1
c9ef53a2f748a6c4628c1ccb,13315d22afce68968de09869,e5a9a188829a78fd212a5c09-answers-cc050af1f954-d4d0287e64dc,darwin-leuba,Darwin Leuba,race-e998c1da8d59c9a7b9df,endorsed,endorsed,2023,2023-05-16,candidate_questionnaire,https://www.wesanews.org/wesa-voter-guide/2023-04-18/allegheny-county-controller-leuba-oconnor,,https://www.wesanews.org/wesa-voter-guide/2023-04-18/allegheny-county-controller-leuba-oconnor,2023-04-18,paragraph 204 sentences 5-6,"I appealed the office’s denials to the statewide tribunal last year and won all 13 cases, but the appeals process delays transparency and wastes the county’s legal resources. To address improper RTKL denials, I would use the office’s statutory authority to directly obtain information for requesters.",49,eddf549dee11d8544aa8d468beed71f40434e5472489c6a1794d5e73dc660044,6aa353f000cc357f18a2ed5329af594f6c69cba9fab37c181733d6092ffa1606,1
0ec8cc7b1ebc0fdbbea5eb9d,154859891d1dd5bc00220bc4,473370db03decfb4f5fa9dbe,noncommitted-delegate,Noncommitted Delegate,race-1ebf8dc775ced8d30b89,endorsed,endorsed,2024,2024-03-05,campaign_page,https://web.archive.org/web/20240229103740/https://copalestine.co/vote-noncommitted,https://web.archive.org/web/20240229103740/https://copalestine.co/vote-noncommitted,https://web.archive.org/web/20240229103740/https://copalestine.co/vote-noncommitted,2024-02-29,paragraph 27 -> paragraph 37,Press Palestine Info Grassroots Campaigns Get Involved Linktree Open Menu Close Menu CPC Actions Press Palestine Info Grassroots Campaigns Get Involved,21,b24df2de99ba6a3e133360ebc591bc4309462f4102de17548044e3094ce08c87,20b71c66761780266ea9a7e6773d130f05d6435ea6f7337204c9cd29d21b1669,1
dcdd64c011c704c49982b81c,cb0ac94ff54b0468fd49237e,7d4b853a55e817e45f1881c3,chris-rabb,Chris Rabb,race-95a691a9cb8491b42328,endorsed,endorsed,2026,2026-05-19,policy_page,https://www.chrisrabb.com/platform,https://web.archive.org/web/20260324010814/https://www.chrisrabb.com/platform,https://www.chrisrabb.com/platform,2026-03-24,paragraph 100,"We must stop funding violations of human rights. The genocide in Gaza must end. The genocide in the Sudan must end. Every person deserves to be safe, no matter where their home is. Every state’s right to exist obligates it to extend equal rights to all people.",48,5c5fb5a4806d439635fcddca5a3930650e711591b8235a086594a57d296cb3f0,dfa17381555408dd6560b3509d0ab38229396fa82e13f2deabfa176280471677,1
2d04c681c813ff631e448a3e,fa44658ac9dae384bf98bf0e,c651d4e2a3ed7d5581157b1f,timothy-j-toomey-jr,"Timothy J. Toomey, Jr.",ma-house-26th-middlesex-dem-primary-2016,opponent,opponent,2016,2016-09-08,campaign_policy_page,http://web.archive.org/web/20160416122402/https://timtoomey.org/transportation/,http://web.archive.org/web/20160416122402/https://timtoomey.org/transportation/,http://web.archive.org/web/20160416122402/https://timtoomey.org/transportation/,2016-04-16,paragraph 35 sentence 4,"When it is complete, he wants the Green Line Extension to be something that we can all be proud of, and he will continue to make your voice heard as the project moves forward.",34,04359af047af0ad288af671777400c5cae68babb7ed504d091232bed33256e9a,751059ade60210bce8b22e172bb73b87c271a3906f15423343c86f470d4d7489,1
0a2577c6ac94a8c2d2637685,58bb6b9a80fdf3fedda714aa,f89a8593773da85cf660d811-answers-b378fa97ab89-aceda58f3c3b,doug-s-chin,Doug S. Chin,race-a5c9cc4ff2b525bcb410,opponent,opponent,2018,2018-08-11,candidate_questionnaire,https://www.civilbeat.org/2018/07/candidate-qa-u-s-house-district-1-doug-chin/,,https://www.civilbeat.org/2018/07/candidate-qa-u-s-house-district-1-doug-chin/,2018-07-12,paragraph 116,"Now, more than ever, Congress needs to step up and renew its commitment to being a real check-and-balance to Trump’s backward foreign policy agenda. That’s why I will vote to repeal and replace the Authorization for Use of Military Force, a measure passed in the wake of the September 11 attacks, which has been used by presidents of both parties to engage in short-sighted and destabilizing military campaigns in places like Iraq and Libya.",79,7ee822a9ed03559e5e6c8124befa41ce365caef76706c10953ddbbca4a548716,4d05223f41b36e12f22d49df03f824f85b1095fe2a7fe48697e25254dd7f8308,1
62b1ca3fac225dd82bba0b3e,c9d275eec283650b060da3ba,41f1b6814d62a52403f7705a,tulsi-gabbard,Tulsi Gabbard,race-aed8879df9fbc709db76,opponent,opponent,2020,2020-03-03,policy_page,https://www.tulsi2020.com/issues/environment-protection,,https://www.tulsi2020.com/issues/environment-protection,2020-02-24,paragraph 66,"Are you worried that your children and grand-children might not have a safe, clean planet to grow up on? Do you think the current administration’s attitude toward environmental issues will result in cleaner water, air, and land?",39,f83c99569efdc8bf1c30aa591a333999e9b02d421fbbdf94b84bd249336231a5,f5bca03050eb5c187c6cf8d9bee2251ba0bbbd6ca322492adf5570269d8f719c,1
3669063a67d5aee43e19ca6d,5f3aef1b2d5358cfc80b0740,80916f9525d1c8b8f04d0b7e,shahana-k-hanif,Shahana K. Hanif,race-60a20e415203eadd2b99,opponent,opponent,2021,2021-06-22,campaign_issue_page,https://www.shahanafrombk.com/climate,https://web.archive.org/web/20210303230822/https://www.shahanafrombk.com/climate,https://web.archive.org/web/20210303230822/https://www.shahanafrombk.com/climate,,paragraph 73 -> paragraph 74,"Provide sustained funding to support programs to train local residents on solar installations and other green, alternative energy jobs Partner with environmental nonprofits toencourage individual residents and building owners to go solar or explore alternative energy programs, such as rebates, net-metering, subsidies, and educational programming",46,b27fe33d65814ea1edd67c14dcd261c60b21c12710ebeb64d638ba9ba82e8b6c,fb32c4325aea6ee670671af9a8f9d87e0bf0ec77d5c6b6a8389ef292560b8271,1
f2180ee17bb1c4a3990f0c81,7258360bbf2146e36faa6f7c,3e2eb68a804dc02d55890bc0,sandy-pappas,Sandy Pappas,race-deff03074ea69358d8e9,opponent,opponent,2022,2022-08-09,archived_campaign_platform,https://web.archive.org/web/20220805014447id_/https://sandypappas.com/vision,https://web.archive.org/web/20220805014447id_/https://sandypappas.com/vision,https://web.archive.org/web/20220805014447id_/https://sandypappas.com/vision,2022-08-05,paragraph 6 sentences 5-6,"I helped my family all the way through college, even though I was the first in my family to attend college. As a young mother, we moved to St Paul which became my extended family.",35,a5422705d1d23a358412f2363f644c2039e4f36f920e22bbf73e87f6779f58d7,d3ed39e0fb1ca68df7262c5d09ad313b29b7d1de2b8a6f29841b80f5fd5bcee7,1
0c0db8718fd8fa61958ff24b,0d6e00e45f6e10f664e2c3ad,9de5ac167261e55fe6ff372e-answers-2cf0d9d82a48-0f555c2fea54,jordan-botta,Jordan Botta,national-recihG0fIKbvStGIg-dem-primary,opponent,opponent,2023,2023-05-16,candidate_questionnaire,https://www.wesanews.org/wesa-voter-guide/2023-04-18/pittsburgh-city-council-district-7-botta-gross,,https://www.wesanews.org/wesa-voter-guide/2023-04-18/pittsburgh-city-council-district-7-botta-gross,2023-04-18,paragraph 208,"I think the hybrid policing approach we are currently utilizing alongside social workers and mental health professionals is an excellent direction, and if done responsibly can be expanded to Allegheny County and beyond.",33,35083645221f33cfa27bc64fd7aea00f1dee02afb921e734a725a48001cfb6fa,5e9158bd6ae93172060dd9b0a71521aec52928d61cd1215c690a41943331ffd2,1
b953ab63d6923d26b4afbc36,9c8c14b5971a43bc3e249147,39e0b1b04079cf65d32e8c11,dean-phillips,Dean Phillips,race-9065e448b7091dd55686,opponent,opponent,2024,2024-03-05,archived_campaign_platform,https://web.archive.org/web/20231122100438/https://www.dean24.com/platform,https://web.archive.org/web/20231122100438/https://www.dean24.com/platform,https://web.archive.org/web/20231122100438/https://www.dean24.com/platform,2023-11-22,paragraph 53,"Dean is a responsible gun owner and a member of the Gun Violence Prevention Task Force, where he has sought and supported bipartisan solutions to address our nation’s gun violence epidemic. In addition, Dean supported and helped pass the Bipartisan Safer Communities Act, the first meaningful gun violence prevention legislation to become law in nearly 30 years.",58,9283a0477a57392352717e6880cd338374eb4ec0293e7f5a97c54112213f511f,6deaf3d5edcc91587d62054340a8d12c0d31d9b26fbde2cfae3ce739dc00b63e,1
