corpus_segment_id,source_analysis_segment_ids,document_ids,candidate_slugs,candidate_names,race_ids,roles,group,cycle,election_dates,source_types,source_urls,archive_urls,final_urls,publication_dates,locators,text,token_count,text_sha256,exact_duplicate_hash,provenance_row_count
5b337968bc134c551fcfe697,0538322f55b39fbab78774db | 10eab055b63df7fe8dfa52b1 | 1b30a8a2e46a200a61babd37 | 23e2630e0871b5e9079018f7 | 2d30ca3e3964fb7a91533729 | 3b9d9e245357e57f5fd96539 | 4168780f2a5387f5ca4cc78a | 43992637bc72126fdc63bb6a | 45dba5bc0840ff7232a87640 | 51b1b568ee71ed5d7a51e56a | 53e93842139d8c3c77583c94 | 5c69d6912ecceb6c61d787ad | 665a45bc76b369bd92f063d6 | 67b0dbc8679ae2d12bd150e3 | 6a5afc9722a4461caf55830a | 6b05d05907f2aaac6a0194e7 | 80bec53fdd208b88eb76b527 | 8169d11f12632b7adab0ef5e | 8509e6abae7864f1fdc3a336 | 977d5cb6e185380fb8f05dcc | 97f18e44b7c57f69b8a9b984 | 9bb59d684e74d3259783b4b4 | a7262edff272d33651e73777 | aab33ae3db5b9510421cca65 | b09e56c173589b647a36032b | b7b083b6c8fdf0e897860260 | bb472af03834d7259acd6764 | bda03798824e0d195ba68fb8 | cf42990b76c2289a1fc1d14f | e1683bb4d417e81fcf436485 | e84571a9468fa9bad509efca | ea9315951f94b980aebb2af6 | eef1a149a277121d1f97047c | f4b29d8c82ad59ecf055c325 | f4e86c190f94c71ab47342d2 | fbaf77b3a493e3f0b99000cd,0a1c18ec4360979c254e1c23 | 2a52fe04448c847e88ae96a8 | 2f2382251b45b89a60a52b54 | 30866deb27524ee2d51bccd1 | 355226459d02f0e58f3d8ab5 | 39c6da4ec03a82cd3a5e8672 | 3dc8137500df43c8cc6162cd | 404713b48f1508fd632e7c80 | 43fd9a2fa7145b3ef0090cf2 | 4c3076eaee8742687ab97f4c | 513400575b565105039d2388 | 54309b7d8ab48177213415b4 | 54841b2e1a6ce835f2bf59b1 | 572f13aba688da309dc7ea89 | 5788062e3dabe93a6a9ec8b2 | 5b3229c6300ac2ada66347d7 | 6a42339314b4b6772b49cd11 | 72251e031ebf606047e77f21 | 8431899077dc29e1748687f1 | 85f871359dfd72eeb28811be | 8fcc2f957eef332b1990a6eb | 9354ee52137acfbaaa5ff48a | 94225cd879ae26611bbf7fd3 | 971e32a9edb6c066b979da20 | 9df40dded37c6375a977f985 | ab4231cea6d4ef3616c81625 | bb829fa3bf3733ccd538958c | c1d2226791080b6943745000 | d3db7d2482819ee1de3786d3 | d9a0a7aa6b5592037fc37116 | e4e1f1e6c493077ea84912ba | e65d04079b3a04e8cfab6ddc | ec82801b17eefdcc9869ad0b | efb5bc4a05f86c78fd136047 | f597391ff2633b0de0c546d7 | fe32f7bb8a0bbf9b7aa2ced0,hillary-clinton,Hillary Clinton,us-president-dem-primary-2016-al | us-president-dem-primary-2016-ar | us-president-dem-primary-2016-az | us-president-dem-primary-2016-ca | us-president-dem-primary-2016-ct | us-president-dem-primary-2016-dc | us-president-dem-primary-2016-de | us-president-dem-primary-2016-fl | us-president-dem-primary-2016-ga | us-president-dem-primary-2016-il | us-president-dem-primary-2016-in | us-president-dem-primary-2016-ma | us-president-dem-primary-2016-md | us-president-dem-primary-2016-mi | us-president-dem-primary-2016-mo | us-president-dem-primary-2016-ms | us-president-dem-primary-2016-mt | us-president-dem-primary-2016-nc | us-president-dem-primary-2016-ne | us-president-dem-primary-2016-nh | us-president-dem-primary-2016-nj | us-president-dem-primary-2016-ny | us-president-dem-primary-2016-oh | us-president-dem-primary-2016-ok | us-president-dem-primary-2016-or | us-president-dem-primary-2016-pa | us-president-dem-primary-2016-pr | us-president-dem-primary-2016-ri | us-president-dem-primary-2016-sd | us-president-dem-primary-2016-tn | us-president-dem-primary-2016-tx | us-president-dem-primary-2016-va | us-president-dem-primary-2016-vt | us-president-dem-primary-2016-wa | us-president-dem-primary-2016-wi | us-president-dem-primary-2016-wv,opponent,opponent,2016,2016-02-09 | 2016-03-01 | 2016-03-08 | 2016-03-15 | 2016-03-22 | 2016-04-05 | 2016-04-19 | 2016-04-26 | 2016-05-03 | 2016-05-10 | 2016-05-17 | 2016-05-24 | 2016-06-05 | 2016-06-07 | 2016-06-14,official_campaign_platform,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,,paragraph 76 -> paragraph 79,It is past time we act on gun violence. Read more Health care Affordable health care is a basic human right.,21,d9189ff7dc250b1b7a21ccec2429d822df838b60af671280fa6f0c473f78f178,2570493ff2e9fd19d8133796fb563fb7b28fdf1ab326f0ef52cc30e84e193aee,36
3d62ad6d629aff6fab9c91ae,f60a48527ef566fe09644861,fb81b7ea96678381e93346b8-answers-f56c20adb8cb-8ef0f8457d76,justin-brannan,Justin Brannan,race-3db59a6535d2b87f2703,opponent,opponent,2017,2017-09-12,candidate_interview,https://www.brooklynpaper.com/our-sit-down-with-bay-ridge-council-candidate-justin-brannan/,,https://www.brooklynpaper.com/our-sit-down-with-bay-ridge-council-candidate-justin-brannan/,2017-08-23,paragraph 109 sentences 3-4,"They’re doing it because this is all they can afford, and you have landlords who are exploiting them. I’d love to see a way to make them safe and codify them in some way if that’s possible, but the way it is now is unsustainable.",48,aeeb8b6c3efbc61f2cf01d6cf4715060c435aa10d0add0fbe57e101069cefb72,8364db8a8ace17eb2129403cec0527f47226d3dcf10c9b7dff5798af5b6c3d95,1
a2a5ac982460991608761ec5,6fcfd9bcd6b0bcba816be4f0 | cb49debc87cbd5d209e27ca9,1efce3f4f64b0935188003ec | 96df5819e919a17bd28ae1e0,hiral-tipirneni,Hiral Tipirneni,race-c05a1295eea5d13e296b,opponent,opponent,2018,2018-02-27,policy_page,http://hiralforcongress.com:80/issues/healthcare,https://web.archive.org/web/20171212203435/http://hiralforcongress.com:80/issues/healthcare | https://web.archive.org/web/20180118020723/http://hiralforcongress.com/issues/healthcare,https://web.archive.org/web/20171212203435/http://hiralforcongress.com/issues/healthcare/,2017-12-12 | 2018-01-18,paragraph 42,"Drive healthcare coverage competition. We must look for innovative ways that have previously not existed, such as competition between the private sector and Medicare. This encourages creative solutions for cost containment as well as best practices for better patient outcomes.",40,02db7162755f332d4f2af8a60b4ca76d1a6b6019acbd9f1f2ba39ba9bdb8453d,7f7caa7cc861cf13bff95ecb5d45a06befd2d601c089d610c7f03da4ac28990c,2
13778ce95eca35be84f6c827,92833c7416aeae77452004b9,77035b6c5b30bc6bbe1303e7-answers-65eb318ea787-48475545b6e6,james-robert-walkinshaw,James Robert Walkinshaw,race-686ed0f1771e83016f0c,opponent,opponent,2019,2019-06-11,candidate_questionnaire,https://ggwash.org/view/72114/whos-best-on-housing-and-transportation-in-fairfaxs-braddock-district,,https://ggwash.org/view/72114/whos-best-on-housing-and-transportation-in-fairfaxs-braddock-district,2019-05-21,paragraph 55 sentence 5,"I’m pleased that there are two multi-family development projects currently being considered in Braddock District that will each include an affordable component, increasing housing socio-economic diversity, and racial diversity.",32,771b8f305795b42b01f18f724d00bef13e77dbb3b22cb862e9686fb1cdfee9e5,8e81fa5249c522609ee6e69a00618e2363b730ad9280b4d3e24b0b5d545d498e,1
82cf1e074d9086dd8f24f915,16b62f9e8d95953fa79269b4,16514502a00fa3beca2c60c1,ben-gleib-gleiberman,Ben Gleib Gleiberman,us-president-dem-primary-2020-nh,opponent,opponent,2020,2020-02-11,archived_campaign_platform,https://web.archive.org/web/20190921214849id_/https://www.gleib2020.com/issues,https://web.archive.org/web/20190921214849id_/https://www.gleib2020.com/issues,https://web.archive.org/web/20190921214849id_/https://www.gleib2020.com/issues,,paragraph 16,"STOPPING FOREIGN INTERFERENCE by fortifying our voting systems, ensuring social networks know who is posting political content, and aggressively punishing any attempt to hack into our voting systems or to infiltrate our democracy in any way. Something our treasonous president refuses to do.",43,48083ad14be9eb9a101b64e8ea60709012370b183cbf2fc479aa4b5539782d99,49b7744ad614ffe17eba3ee638fc8552d882885748c0ba580d0ed564d3b212bc,1
f3c2d57a454e5daf6b2c2345,7fc6c4baaaf5502532968b1d,c3fe00911ab7e8f907539e6b,justin-m-krebs,Justin M. Krebs,race-60a20e415203eadd2b99,opponent,opponent,2021,2021-06-22,campaign_issue_page,https://www.justin2021.org/climate-policy,https://web.archive.org/web/20210320034150/https://www.justin2021.org/climate-policy,https://web.archive.org/web/20210320034150/https://www.justin2021.org/climate-policy,,paragraph 134 sentence 3,"It would be fitting to have bike share stations on Ocean Parkway — one of the first paved bike paths in the U.S. And if done in coordination with Flatbush, it would provide quicker access for Kensington residents to/from the Q train.",43,f495e773a51b2938088a33f57afc8c86dc9faf3fa7449acb503b2e59eadd5b3a,5348b626d65ec2f69bfc76d4d0f8c251abc50e823927a8d52c48dfe0f5b70f93,1
f2180ee17bb1c4a3990f0c81,7258360bbf2146e36faa6f7c,3e2eb68a804dc02d55890bc0,sandy-pappas,Sandy Pappas,race-deff03074ea69358d8e9,opponent,opponent,2022,2022-08-09,archived_campaign_platform,https://web.archive.org/web/20220805014447id_/https://sandypappas.com/vision,https://web.archive.org/web/20220805014447id_/https://sandypappas.com/vision,https://web.archive.org/web/20220805014447id_/https://sandypappas.com/vision,2022-08-05,paragraph 6 sentences 5-6,"I helped my family all the way through college, even though I was the first in my family to attend college. As a young mother, we moved to St Paul which became my extended family.",35,a5422705d1d23a358412f2363f644c2039e4f36f920e22bbf73e87f6779f58d7,d3ed39e0fb1ca68df7262c5d09ad313b29b7d1de2b8a6f29841b80f5fd5bcee7,1
d801c4e13c034818207cf4a7,d12e4caf6297421d5cd1c8ee,9d3d26d641e058a16fd2ad4d-answers-cc050af1f954-cf2350534472,corey-o-connor,Corey O’Connor,race-e998c1da8d59c9a7b9df,opponent,opponent,2023,2023-05-16,candidate_questionnaire,https://www.wesanews.org/wesa-voter-guide/2023-04-18/allegheny-county-controller-leuba-oconnor,,https://www.wesanews.org/wesa-voter-guide/2023-04-18/allegheny-county-controller-leuba-oconnor,2023-04-18,paragraph 228,The county can and should publish information on operations that's presented as position-based budgeting. This is something that my team is actively working on right now and will roll out in the near future.,35,956c51a9cab8b0ff82eddbbc8ed73d2ad73163d8fce55961b44095fde675f464,13e732352f74c17318f62ec1b37a4f378420f7dab82a3a971d7484422aeaf31f,1
b953ab63d6923d26b4afbc36,6fed2cd35ec7845d2dfcc89c,39e0b1b04079cf65d32e8c11,dean-phillips,Dean Phillips,race-9065e448b7091dd55686,opponent,opponent,2024,2024-03-05,archived_campaign_platform,https://web.archive.org/web/20231122100438/https://www.dean24.com/platform,https://web.archive.org/web/20231122100438/https://www.dean24.com/platform,https://web.archive.org/web/20231122100438/https://www.dean24.com/platform,2023-11-22,paragraph 53,"Dean is a responsible gun owner and a member of the Gun Violence Prevention Task Force, where he has sought and supported bipartisan solutions to address our nation’s gun violence epidemic. In addition, Dean supported and helped pass the Bipartisan Safer Communities Act, the first meaningful gun violence prevention legislation to become law in nearly 30 years.",58,9283a0477a57392352717e6880cd338374eb4ec0293e7f5a97c54112213f511f,6deaf3d5edcc91587d62054340a8d12c0d31d9b26fbde2cfae3ce739dc00b63e,1
a5afbb203d563bd28f484179,024509079c71f80b06d9aff0,4512630bc7557ac9ff896ad3,tonya-noel-stevens,Tonya Noel Stevens,race-ceb86db4c84836622c21,opponent,opponent,2025,2025-06-24,campaign_announcement_remarks,https://13wham.com/news/local/new-faces-vying-to-join-rochester-city-council,,https://13wham.com/news/local/new-faces-vying-to-join-rochester-city-council,2025-01-21,paragraph 93 -> paragraph 103,School Visit Request Radar Maps Closings Submit a Closing Ski Report Weather Talk School Pictures Mini Meteorologist Weather App Buffalo Plus,21,53a0ad80865b1eca587a8990dd5f1671df6e03320bd82adaf7fc2a4ffe57459e,ee09f8b5450a66aeffe27aef3f1c1d9f8bdd9fc274368864188ebcf6fa756ffc,1
1361c0d43f330dc6b7b06bfc,46bb2b4b6bb32d8d43423a4d,9b40c49d440eedbdf6320e13,kelda-roys,Kelda Roys,race-48b209f7fa641f4b280d,opponent,opponent,2026,2026-08-11,policy_page,https://www.keldaroys.com/issues/data-centers,,https://www.keldaroys.com/issues/data-centers,2026-08-08,paragraph 21 sentences 3-4,"Recipients can pay back the loans over time with the energy savings, helping Wisconsin get cleaner energy and air while saving taxpayer dollars now and into the future. In addition, we can make real upgrades to our grid's reliability and efficiency, so that we are able to move clean, renewable energy around with minimal loss and friction.",57,131ec5a573b15e125d5acf6e29c3a71fa0ae7183ac90e078633054af9365ad23,67ed85540b933626a13c8f62d8884522223cb75155d51cafb4fa8e9d85eb93a4,1
