candidate_name,race_id,source_id,metadata_document_id,source_url,publication_date,source_sha256,source_raw_path,locator,complete_published_response,text_sha256,review_method,limit
Justin Brannan,race-3db59a6535d2b87f2703,ny17-brannan,fb81b7ea96678381e93346b8-answers-f56c20adb8cb-8ef0f8457d76,https://www.brooklynpaper.com/our-sit-down-with-bay-ridge-council-candidate-justin-brannan/,2017-08-23,f56c20adb8cb7d4b7d21cd58099eb14063f0edebe16a398c05abd9867bc01790,data/raw/policy_new_york_2017/ny17-brannan/f56c20adb8cb7d4b7d21cd58099eb14063f0edebe16a398c05abd9867bc01790.html,paragraph 109,"“When we’re evicting them there needs to be some sort of contingency plan for the people that live in these apartments. I don’t think you can talk about illegal conversions without talking about the crisis of affordability in the city, and I don’t think anybody who lives in an illegal conversion does it because they think it’s the best scenario for their lives. They’re doing it because this is all they can afford, and you have landlords who are exploiting them. I’d love to see a way to make them safe and codify them in some way if that’s possible, but the way it is now is unsustainable. So the aggravated illegal conversions bill helps to go a step further, but we still need to create that fund, which I think if we’re fining unscrupulous landlords, you can use that money to help relocate people.”",1d8416bac3df334a0cdd9cd765634eeac720c79067357c29fcf7c2b157b7789f,assistant_source_review_not_independent_human_gold,"Complete published response block; edited by the publisher, not an unedited transcript or complete campaign platform."
Justin Brannan,race-3db59a6535d2b87f2703,ny17-brannan,fb81b7ea96678381e93346b8-answers-f56c20adb8cb-8ef0f8457d76,https://www.brooklynpaper.com/our-sit-down-with-bay-ridge-council-candidate-justin-brannan/,2017-08-23,f56c20adb8cb7d4b7d21cd58099eb14063f0edebe16a398c05abd9867bc01790,data/raw/policy_new_york_2017/ny17-brannan/f56c20adb8cb7d4b7d21cd58099eb14063f0edebe16a398c05abd9867bc01790.html,paragraph 112,"“I don’t think it’s really needed for transportation, for getting from one place to another, because it just doesn’t make sense. Recreationally, I think it would be great, down by the pier, by the waterfront, I would love to put it there.”",9aafc48317b1b90200e0a9cdde9eca0b7ed418e6a42eda674ac1641afe9b0ab4,assistant_source_review_not_independent_human_gold,"Complete published response block; edited by the publisher, not an unedited transcript or complete campaign platform."
Justin Brannan,race-3db59a6535d2b87f2703,ny17-brannan,fb81b7ea96678381e93346b8-answers-f56c20adb8cb-8ef0f8457d76,https://www.brooklynpaper.com/our-sit-down-with-bay-ridge-council-candidate-justin-brannan/,2017-08-23,f56c20adb8cb7d4b7d21cd58099eb14063f0edebe16a398c05abd9867bc01790,data/raw/policy_new_york_2017/ny17-brannan/f56c20adb8cb7d4b7d21cd58099eb14063f0edebe16a398c05abd9867bc01790.html,paragraph 115,"“For 80 years the city collected garbage from these streets without an issue and suddenly now it’s a problem, which just doesn’t make any sense. I have a lot of respect for the men and women at Sanitation, and I actually have the support of the Sanitation Workers’ Union, and I want to work together with them to make this right. I think these homeowners pay taxes just like anyone else and they deserve to have their garbage picked up just the same. Because I’m a candidate I didn’t want to politicize it. I’m not that shameless, I have a bunch of people I know from church who live on that block and I’d heard about this issue for a long time. Instead of pulling a stunt like dropping off garbage outside Gracie Mansion, I decided to be part of this lawsuit to actually get results for the folks who live on these blocks because I think it’s crazy.”",af65a7ead233aa8c170d9cc2d5a43b0410dd29d961892d28d96c73f99eff963f,assistant_source_review_not_independent_human_gold,"Complete published response block; edited by the publisher, not an unedited transcript or complete campaign platform."
Justin Brannan,race-3db59a6535d2b87f2703,ny17-brannan,fb81b7ea96678381e93346b8-answers-f56c20adb8cb-8ef0f8457d76,https://www.brooklynpaper.com/our-sit-down-with-bay-ridge-council-candidate-justin-brannan/,2017-08-23,f56c20adb8cb7d4b7d21cd58099eb14063f0edebe16a398c05abd9867bc01790,data/raw/policy_new_york_2017/ny17-brannan/f56c20adb8cb7d4b7d21cd58099eb14063f0edebe16a398c05abd9867bc01790.html,paragraph 118,"“The only promise that I’ve made on the campaign is that I would get a new school built in the next four years, and it’s because people are coming to these neighborhoods in droves because they’re great, safe neighborhoods with tree-lined streets, and the schools are fantastic. But they’re dangerously overcrowded. I’m diametrically opposed to charter schools. In a district that has such fantastic public schools there’s just no need for charter schools.”",45b8b653e3e3b93a0ffaf51739ba0382814d650c91ef3f003f6ba8ec8e749fcd,assistant_source_review_not_independent_human_gold,"Complete published response block; edited by the publisher, not an unedited transcript or complete campaign platform."
Justin Brannan,race-3db59a6535d2b87f2703,ny17-brannan,fb81b7ea96678381e93346b8-answers-f56c20adb8cb-8ef0f8457d76,https://www.brooklynpaper.com/our-sit-down-with-bay-ridge-council-candidate-justin-brannan/,2017-08-23,f56c20adb8cb7d4b7d21cd58099eb14063f0edebe16a398c05abd9867bc01790,data/raw/policy_new_york_2017/ny17-brannan/f56c20adb8cb7d4b7d21cd58099eb14063f0edebe16a398c05abd9867bc01790.html,paragraph 121,"“I think it needs to be an all-hands-on-deck approach when it comes to opioid use … there’s a lot of shame in families in which someone overdosed, and the more that we hide it, that doesn’t make anything better. I don’t think the city’s doing enough, and I think we need to get creative … as much as we’re putting money into prevention, I think [drug education for kids] needs to be a piece of it … I think some of that stuff is sort of low-hanging fruit — it’s very easy to do.”",f1b9c1414c413e47c5008427b9e32aef6024a3f4bcc93c9bce0fe5e9f5d32cf5,assistant_source_review_not_independent_human_gold,"Complete published response block; edited by the publisher, not an unedited transcript or complete campaign platform."
Justin Brannan,race-3db59a6535d2b87f2703,ny17-brannan,fb81b7ea96678381e93346b8-answers-f56c20adb8cb-8ef0f8457d76,https://www.brooklynpaper.com/our-sit-down-with-bay-ridge-council-candidate-justin-brannan/,2017-08-23,f56c20adb8cb7d4b7d21cd58099eb14063f0edebe16a398c05abd9867bc01790,data/raw/policy_new_york_2017/ny17-brannan/f56c20adb8cb7d4b7d21cd58099eb14063f0edebe16a398c05abd9867bc01790.html,paragraph 124,"“It’s a full-time job. I think that the salary is a little high, and that’s why you’re seeing so many state legislators who are suddenly deciding after 35 years that the commute is too long … I think while you’re an elected official that should be your number-one focus … if you want to make a lot of money, that’s fantastic, but public service is not the place to do it.”",cb0163f26eeca0ddc579df8188c18d15041fba381c3bd5b89481c85a3c4badab,assistant_source_review_not_independent_human_gold,"Complete published response block; edited by the publisher, not an unedited transcript or complete campaign platform."
Justin Brannan,race-3db59a6535d2b87f2703,ny17-brannan,fb81b7ea96678381e93346b8-answers-f56c20adb8cb-8ef0f8457d76,https://www.brooklynpaper.com/our-sit-down-with-bay-ridge-council-candidate-justin-brannan/,2017-08-23,f56c20adb8cb7d4b7d21cd58099eb14063f0edebe16a398c05abd9867bc01790,data/raw/policy_new_york_2017/ny17-brannan/f56c20adb8cb7d4b7d21cd58099eb14063f0edebe16a398c05abd9867bc01790.html,paragraph 130,"“I think the people that come to a political debate on a rainy Tuesday night are pretty intense … it’s just a sad sort of commentary on where we’re at. This is one of the last districts where there’s going to be a competitive general election.… Ultimately, I think the good and fair people will win the day, but there’s certainly a lot of divisiveness out there and the president has certainly done his best to foment that, and it’s taking its toll … when you see people booing when I dare say that the President should call racism what it is, it’s scary, but those people are the vast minority.”",a1369d4a1b78fdec0fd18a658e9c1d9188c9cb73d1a845de4ea90bdd917585f4,assistant_source_review_not_independent_human_gold,"Complete published response block; edited by the publisher, not an unedited transcript or complete campaign platform."
Kevin Carroll,race-3db59a6535d2b87f2703,ny17-carroll,6adbc8ef929fc2c351a4cf97-answers-a07a9a694c58-eb3b2c2d2243,https://www.brooklynpaper.com/our-sit-down-with-bay-ridge-council-candidate-kevin-peter-carroll/,2017-08-25,a07a9a694c5867506b0adea0193bdff2ee14e943ccf321ed4d95107f50cb9a52,data/raw/policy_new_york_2017/ny17-carroll/a07a9a694c5867506b0adea0193bdff2ee14e943ccf321ed4d95107f50cb9a52.html,paragraph 103,"“I think this district is a moderate district — it elects Democrats, it elects Republicans — and I think it needs a moderate member. And I think in terms of all the candidates, I’m the one that can reach out to all sides. I can work with people and yet I’ve shown my independence as a district leader, not always supporting the county organization. I do what I think is right. And when I’m talking to voters, I’m not pegged as a ‘liberal’ or a ‘conservative,’ I’m pegged as a community person, and I think that’s a main reason of why I should be a member of the Council.”",1ccaf2e668d85dbd3cca5b254c99dcd065499afc72b6c6182ec3d0c794d486c5,assistant_source_review_not_independent_human_gold,"Complete published response block; edited by the publisher, not an unedited transcript or complete campaign platform."
Kevin Carroll,race-3db59a6535d2b87f2703,ny17-carroll,6adbc8ef929fc2c351a4cf97-answers-a07a9a694c58-eb3b2c2d2243,https://www.brooklynpaper.com/our-sit-down-with-bay-ridge-council-candidate-kevin-peter-carroll/,2017-08-25,a07a9a694c5867506b0adea0193bdff2ee14e943ccf321ed4d95107f50cb9a52,data/raw/policy_new_york_2017/ny17-carroll/a07a9a694c5867506b0adea0193bdff2ee14e943ccf321ed4d95107f50cb9a52.html,paragraph 106,"“I never said in the campaign that I would vote against Lopez. When it came time for the district leader’s vote, I voted against every one of the proposals that Lopez, the chairman at the time, had put forward. However, I did not think that someone who had only been elected at the same time as me, who was put forward as the alternative candidate — namely, Chris Owens — was going to be the best person to lead the party. And at the end of the day, I have to do what I think is best as a district leader for the party.”",8122c7a27b8c03a71c115bbcd6012ae839c142802eef39f11d6aa4d2a4886a1c,assistant_source_review_not_independent_human_gold,"Complete published response block; edited by the publisher, not an unedited transcript or complete campaign platform."
Kevin Carroll,race-3db59a6535d2b87f2703,ny17-carroll,6adbc8ef929fc2c351a4cf97-answers-a07a9a694c58-eb3b2c2d2243,https://www.brooklynpaper.com/our-sit-down-with-bay-ridge-council-candidate-kevin-peter-carroll/,2017-08-25,a07a9a694c5867506b0adea0193bdff2ee14e943ccf321ed4d95107f50cb9a52,data/raw/policy_new_york_2017/ny17-carroll/a07a9a694c5867506b0adea0193bdff2ee14e943ccf321ed4d95107f50cb9a52.html,paragraph 109,"“I think it’s a full-time job, however, I would have not supported the raise, only because I believe we should do what Congress does. It says that you can’t raise the salary mid-way, and that all you can do is raise it for the next Congress, so that the people know this is what we’re hiring them for, this is the amount of money that they’re going to make, these are the rules. I’m using my savings in order to run this race because talking to the voters and making sure that they know who I am and the type of person that I am … if I was not doing that, it would be a disservice to them.”",52dcf36603c5769907f5994ab1ac2cf23b647a9930b1994f5dbe5807f62e2076,assistant_source_review_not_independent_human_gold,"Complete published response block; edited by the publisher, not an unedited transcript or complete campaign platform."
Kevin Carroll,race-3db59a6535d2b87f2703,ny17-carroll,6adbc8ef929fc2c351a4cf97-answers-a07a9a694c58-eb3b2c2d2243,https://www.brooklynpaper.com/our-sit-down-with-bay-ridge-council-candidate-kevin-peter-carroll/,2017-08-25,a07a9a694c5867506b0adea0193bdff2ee14e943ccf321ed4d95107f50cb9a52,data/raw/policy_new_york_2017/ny17-carroll/a07a9a694c5867506b0adea0193bdff2ee14e943ccf321ed4d95107f50cb9a52.html,paragraph 112,"“I support the idea of Citi Bike coming in to Community Boards 10 and 11, however, there needs to be greater community participation … I think before any bikes are placed anywhere, the community really should be looking at it and saying, ‘Is this the best spot for it?’ ”",6a17eef41e23fd80e429d2f189da48869c9ca5428a9c30a0827753ff89adcfb2,assistant_source_review_not_independent_human_gold,"Complete published response block; edited by the publisher, not an unedited transcript or complete campaign platform."
Kevin Carroll,race-3db59a6535d2b87f2703,ny17-carroll,6adbc8ef929fc2c351a4cf97-answers-a07a9a694c58-eb3b2c2d2243,https://www.brooklynpaper.com/our-sit-down-with-bay-ridge-council-candidate-kevin-peter-carroll/,2017-08-25,a07a9a694c5867506b0adea0193bdff2ee14e943ccf321ed4d95107f50cb9a52,data/raw/policy_new_york_2017/ny17-carroll/a07a9a694c5867506b0adea0193bdff2ee14e943ccf321ed4d95107f50cb9a52.html,paragraph 115,"“If a street is not mapped, I’m not going to force a garbage truck to go down it. And that’s the issue now, is that a lot of the garbage trucks don’t fit down the private streets. If it’s private, it should remain private. If something happens, if the garbage truck is going down that street and it damages something, it’s not damaging city property, it’s damaging private property. So they should bring the garbage to the curb. Should it all be piled in one spot? No … I’m specifically thinking of Wogan Terrace, where it does pile up. You gotta spread it out a little bit.”",fcc411041e4b27eaf5fde86fcc36206f7ad789641f0ff48bc1ca136629fa7620,assistant_source_review_not_independent_human_gold,"Complete published response block; edited by the publisher, not an unedited transcript or complete campaign platform."
Kevin Carroll,race-3db59a6535d2b87f2703,ny17-carroll,6adbc8ef929fc2c351a4cf97-answers-a07a9a694c58-eb3b2c2d2243,https://www.brooklynpaper.com/our-sit-down-with-bay-ridge-council-candidate-kevin-peter-carroll/,2017-08-25,a07a9a694c5867506b0adea0193bdff2ee14e943ccf321ed4d95107f50cb9a52,data/raw/policy_new_york_2017/ny17-carroll/a07a9a694c5867506b0adea0193bdff2ee14e943ccf321ed4d95107f50cb9a52.html,paragraph 118,"“I saw it when the census occurred, when they claimed there was 30 percent vacancy in Bay Ridge. We’ve lost hundreds of thousands in tax dollars, because that’s how they use all their calculations to distribute money for the state, federal, and city governments — through the census data — and people were afraid to open up their doors because there were 30 people living in each home. I view it as a landlord issue. The landlord is at fault for these things. I want to have a court that says if you have so much proof that the house has been illegally converted, you go to a court, you show them, ‘Here’s the proof, here’s all the complaints we’ve received, we want to go in and inspect, and force an inspection,’ but a judge makes the decision.”",9f129b4d65ffc0d1d0fc66a8a8aa23afd80df9c7268719c5e91f07988ef769f5,assistant_source_review_not_independent_human_gold,"Complete published response block; edited by the publisher, not an unedited transcript or complete campaign platform."
Kevin Carroll,race-3db59a6535d2b87f2703,ny17-carroll,6adbc8ef929fc2c351a4cf97-answers-a07a9a694c58-eb3b2c2d2243,https://www.brooklynpaper.com/our-sit-down-with-bay-ridge-council-candidate-kevin-peter-carroll/,2017-08-25,a07a9a694c5867506b0adea0193bdff2ee14e943ccf321ed4d95107f50cb9a52,data/raw/policy_new_york_2017/ny17-carroll/a07a9a694c5867506b0adea0193bdff2ee14e943ccf321ed4d95107f50cb9a52.html,paragraph 121,"“There are two fundamental problems that charter schools would need to address before I could say I would support one anywhere in New York City. The first is about the children: They can kick out children based on their record of achievement, so they are literally trying to get the best of the best. Until the charter schools start to take every single child in our city, and treat them equally, I cannot support a charter school. The second issue is that as long as they prevent their employees from joining unions — and specifically from joining the United Federation of Teachers — I cannot support a charter school, because I am 100 percent pro-union.”",21600af16494e9eaf69789e90bff81f6dab2b8b94d2062880d88f2332afc0e6a,assistant_source_review_not_independent_human_gold,"Complete published response block; edited by the publisher, not an unedited transcript or complete campaign platform."
Kevin Carroll,race-3db59a6535d2b87f2703,ny17-carroll,6adbc8ef929fc2c351a4cf97-answers-a07a9a694c58-eb3b2c2d2243,https://www.brooklynpaper.com/our-sit-down-with-bay-ridge-council-candidate-kevin-peter-carroll/,2017-08-25,a07a9a694c5867506b0adea0193bdff2ee14e943ccf321ed4d95107f50cb9a52,data/raw/policy_new_york_2017/ny17-carroll/a07a9a694c5867506b0adea0193bdff2ee14e943ccf321ed4d95107f50cb9a52.html,paragraph 124,"“He’s very popular and that’s great … but I do believe you also need to have a legislative portfolio, so if I had to give him a letter grade for his whole term in office — 13 years is the longest-serving member of the Council — I would give him a B-. He has done an effective job of communicating with people in the district. Events like the senior picnics are things that I would probably want to continue, because they mean a lot to people. Also, to be quite honest, among our current members, he shows up. There are some who don’t even bother to show up, so you got to give him props for that.”",ea860b508bdd8001ba4147d6ce2732e79fb7563c9caf2adf3a31c92a197bc311,assistant_source_review_not_independent_human_gold,"Complete published response block; edited by the publisher, not an unedited transcript or complete campaign platform."
Kevin Carroll,race-3db59a6535d2b87f2703,ny17-carroll,6adbc8ef929fc2c351a4cf97-answers-a07a9a694c58-eb3b2c2d2243,https://www.brooklynpaper.com/our-sit-down-with-bay-ridge-council-candidate-kevin-peter-carroll/,2017-08-25,a07a9a694c5867506b0adea0193bdff2ee14e943ccf321ed4d95107f50cb9a52,data/raw/policy_new_york_2017/ny17-carroll/a07a9a694c5867506b0adea0193bdff2ee14e943ccf321ed4d95107f50cb9a52.html,paragraph 127,"“I do think we have a good spot, now it has to be used. People have to go there. We fought very hard for it, and I’d fight anyone who said that we should close it. Within the council district [I would advocate for more], but I think 77th Street is pretty central to Bay Ridge, but maybe we can get one for Dyker. As for dedicating $100,000 to the study, it’s easy to pinpoint one expense and attack that, but you have to look at the whole picture in government. But it is a national crisis and too many kids are dying.”",f061dc9f061b03ef12122916509558eed15d7b2b63260c9f2dac5f933c418d64,assistant_source_review_not_independent_human_gold,"Complete published response block; edited by the publisher, not an unedited transcript or complete campaign platform."
