corpus_segment_id,source_analysis_segment_ids,document_ids,candidate_slugs,candidate_names,race_ids,roles,group,cycle,election_dates,source_types,source_urls,archive_urls,final_urls,publication_dates,locators,text,token_count,text_sha256,exact_duplicate_hash,provenance_row_count
def226b00860904c7101f013,0c172e1f225483444a94daed,2c9937e75bf4585594111560,david-orkin,David Orkin,race-39f265caadf4efc1cdd3,endorsed,endorsed,2026,2026-06-23,campaign_page,https://hellgatenyc.com/,,https://hellgatenyc.com/,,paragraph 39 -> paragraph 41,Fresh Hell Rodneyse Bichotte Hermelyn Almost Lost Control of the Brooklyn Dems. So She's Changing the Rules The scandal-ridden Brooklyn Democratic Party is trying to make June's regime-changing elections meaningless.,32,469a379af28fbb87a26c5ae96bdd29c618e4d293a301bb40b2af50e11f62a6b5,67af53d6f401cba420bbcf2af30929d670f92ea2d66ddad1e4a6c8e52b7d695c,1
54e31a18b99affea1d958163,22e6da5295c057ed70c6bd0a,c651d4e2a3ed7d5581157b1f,timothy-j-toomey-jr,"Timothy J. Toomey, Jr.",ma-house-26th-middlesex-dem-primary-2016,opponent,opponent,2016,2016-09-08,campaign_policy_page,http://web.archive.org/web/20160416122402/https://timtoomey.org/transportation/,http://web.archive.org/web/20160416122402/https://timtoomey.org/transportation/,http://web.archive.org/web/20160416122402/https://timtoomey.org/transportation/,2016-04-16,paragraph 1 -> paragraph 12,10 captures 12 Aug 2014 - 06 Apr 2017 Mar APR May 16 2015 2016 2017 success fail About this capture,20,af34e96da4879f587025381d9736a6f24d5f76b0a535ba0c8767eb7ac1f39ef5,3a1d72e82010a8d0bf8cbf8effd24ea43fcf1ab8b5d212c90e04fdc4c816d232,1
bbaa8f13464a295c13656fc3,69fed6e1e0a01d4ea26a49dc,c5887c3025cf0090820ad24e,justin-brannan,Justin Brannan,race-3db59a6535d2b87f2703,opponent,opponent,2017,2017-09-12,candidate_questionnaire,https://d3n8a8pro7vhmx.cloudfront.net/newkings/pages/268/attachments/original/1495475306/Brannan_NKD_City_Council_Candidate_Questionnaire_2017.pdf,,https://d3n8a8pro7vhmx.cloudfront.net/newkings/pages/268/attachments/original/1495475306/Brannan_NKD_City_Council_Candidate_Questionnaire_2017.pdf,,paragraph 2 sentences 21-22,There is a process in place to make amendments to the constitution without . resorting to electing delegates based on gerrymandered senate district lines or opening up all the progress we've made to being undone or rolled back. I would like to see Brooklyn Democratic Party be a unified force for reform and good in the City Council.,57,62a0cfaea1f2af8e7c8b80696b00e4921de27d28ba67dd0cc8ee66c736ea1b4a,a40953acef4f33d9e71ff82dc7a3be0945e9c79b330f3e5f7f88ff020e539217,1
fded62719ed6f18a3a044cda,12b01ed4cbd689d8d1ca04b5,ce668e0f669d0cd49d78d814,c-william-frick,C. William Frick,race-e86fd589efa245645b1e,opponent,opponent,2018,2018-06-26,candidate_interview,https://www.connectionnewspapers.com/news/2018/may/09/bill-frick-democrat-43-bethesda,,https://www.connectionnewspapers.com/news/2018/may/09/bill-frick-democrat-43-bethesda/,,paragraph 111 -> paragraph 112 sentences 1-3,"What do you consider the biggest problem facing Montgomery County today? I am deeply concerned about our economic trajectory. Demographically, the County is growing but growing among families in poverty. Many in our traditionally affluent suburban communities are shocked when I tell them that nearly half of our elementary school students receive Free And Reduced Meals and a quarter require ESOL support.",62,738ebe406489c4988af432ec1d53ea25301a92edcbda7f228fd93f8e21bc142f,59bed2983a4b858c465adbabdc92c142ffe1cc79db2e9c4b7bc743a2cf5f7ef2,1
8925b16eaf7b97ef388e6165,001dbfc940ee9d0e81e6d68a,2a5233b82da2b8da94a4c04b,kevin-m-bailey,Kevin M. Bailey,race-ded95c1b5f793906a45a,opponent,opponent,2019,2019-02-26,candidate_questionnaire,https://chicago.suntimes.com/2019/1/27/18342740/20th-ward-candidate-for-alderman-kevin-m-bailey,,https://chicago.suntimes.com/2019/1/27/18342740/20th-ward-candidate-for-alderman-kevin-m-bailey,,paragraph 295 -> paragraph 297,"Kevin M Bailey: No response. Ethics Should the inspector general have the power to audit and review City Council programs, operations and committees? Why or why not?",27,439cde20d7cfad835da60b0d94dfc71f6f671b25990e1010b9fa48f94ca55af6,b8516f75d4f53592e9115106f8790cdbff119655396ac8d95e8ad0b2a5539c59,1
6300539d39cf56d63279dde7,843333c3ddb0437fa2746605,82f793cef43d122abb0b34d9,susan-whitaker,Susan Whitaker,race-472337bed396b2b11f58,opponent,opponent,2020,2020-01-21,candidate_questionnaire | questionnaire,https://wedgelive.com/susan-whitaker-mn-house-60a,,https://wedgelive.com/susan-whitaker-mn-house-60a/,,paragraph 46 -> paragraph 47,Chairperson for a Neighborhood Revitalization Plan implementation committee for five years. Chairperson of the Human Development/Health and Safety committee of the Minneapolis,23,89fd8e5ce4790ebdee6199dca6ace324346521958909d98d747a302ab49e735c,6c4ee2adc45f9679a9e9d0dc6a32aa2b0c604b2621afc24088322eb2c25c9a5c,1
4ab11648b008f350f68c4225,50bbf713dac05b25167b8f22,48735fe5684cc2fb99f58413,ronald-r-heckman,Ronald R. Heckman,race-a65480d7c6c9c2b8e845,opponent,opponent,2021,2021-05-18,campaign_page,https://lehighvalleyramblings.blogspot.com/,,https://lehighvalleyramblings.blogspot.com/,,paragraph 271 -> paragraph 280,► February (68) ► January (63) ► 2016 (862) ► December (53) ► November (70) ► October (78) ► September (71) ► August (64) ► July (61) ► June (67),20,0394b0c743158f90adde71806296ae63ee489a53350cfd41832995a77248e109,7f1d749d02017a32e4978b5fcc0e53dd664aab347e4dfef6eaab089e3fd8dbd9,1
a6f0c86bff5776311e42daed,c9f2420862d456c80b398307,0f960f957a4d82ace8d63a8a,denny-salas,Denny Salas,race-63523454c44d7106fb43,opponent,opponent,2022,2022-06-28,candidate_questionnaire,https://jimowles.org/news/candidate-answers-to-joldc-denny-salas-for-ny-assembly-district-65-2022,,https://jimowles.org/news/candidate-answers-to-joldc-denny-salas-for-ny-assembly-district-65-2022,,paragraph 174 -> paragraph 176,• Require disclosure of safety steward reports. • Require the creation of workplace safety and health committees with elected members. • Empower workplace committees to adapt and implement safety and health standards and to have the discretion to request negotiations over new standards.,40,affb3ba8f970a1aa1deceade20be76bb270c88315fd14ad0b398fe494c8232a5,8cb0b535f4622cafb44dca0fc78c7910541c654b1f1cdacea496a0491d50a873,1
f55e8f41654ea9a168d830d6,9db5f37d651f76d18eccc0fd,73b80908bca3d6b981ea9207,debra-silverstein,Debra Silverstein,race-bee19609822a5a9d5625,opponent,opponent,2023,2023-02-28,candidate_statement,https://blockclubchicago.org/2022/09/20/west-ridges-shuttered-ymca-building-being-used-to-house-migrants-bused-in-from-texas,,https://blockclubchicago.org/2022/09/20/west-ridges-shuttered-ymca-building-being-used-to-house-migrants-bused-in-from-texas/,,paragraph 201,"As many as 120 people can stay at the former YMCA outpost, which closed in January 2021 . Though the situation is “fluid,” the facility could be used as a shelter for “at least the next several months,” a spokesperson for Silverstein said.",42,db85efd884c3d158adb42cb9325e95a61d442bb0c2a2fe034aec058158b0bc93,809683df77edd93657c8bac97c88402627be77a6e087853cd84cd4d83381e774,1
9cdb69995212a93d59a7075b,c7e1ae4f658d1e806936a6c3,e7a3e4f086904f5f08e1460b,richard-pan,Richard Pan,race-9b4326ee8df6f190d378,opponent,opponent,2024,2024-03-05,official_candidate_statement,https://www.cityofsacramento.gov/content/dam/portal/clerk/Elections/2024-Election-Documents/Candidates/Richard-Pan-Candidate-Worksheet---Website.pdf,,https://www.cityofsacramento.gov/content/dam/portal/clerk/Elections/2024-Election-Documents/Candidates/Richard-Pan-Candidate-Worksheet---Website.pdf,,paragraph 1 sentences 5-7,"Sacramento wants leadership that will make the tough decisions necessary to solve our biggest challenges and get Sacramento on track. As Mayor, I will bring my experience as a physician and public health expert to tackle homelessness with a results first approach that includes housing, prevention, treatment, and enforcement. My “Back to Basics” agenda will clean up blight and prioritize city responsiveness to neighborhood issues.",65,49f22b129611539ac842bc9e038786a8e599d4bace0e1d4b3ae94d12ae804eb5,8b585c9a5911c854da72f9ce94548e07079572ba17134fbee2fbe1fddc53d821,1
c1d74825d7169da04fd026fb,377c4608eb25beef751e2562,58e342a888daf1742911327a,miguel-a-melendez-jr,"Miguel A Melendez, Jr",race-ceb86db4c84836622c21,opponent,opponent,2025,2025-06-24,candidate_interview,https://rochesterbeacon.com/2025/05/08/conversations-with-miguel-melendez,,https://rochesterbeacon.com/2025/05/08/conversations-with-miguel-melendez/,,paragraph 123,"ROCHESTER BEACON : Are you worried about what’s happening at the federal level? How do you expect that to play out at the city level? If you’re worried, what are some of your concerns there?",36,1693daf38e6ecb5ddbeef8923b744cc1a1f23f9e9c17c0bec34450a549f22e30,0e4c60170184e1fc1373038958ec941df57a985422151dd03e9618d2d0ed0851,1
89e96c60e380b546e8c1c5e8,8413e9b74cc9e2f613e52156,438211e9462cb3f2a9f742a0,marty-dolan,Marty Dolan,race-4d9e32ed7f0d618a96ce,opponent,opponent,2026,2026-06-23,candidate_interview,https://www.bxtimes.com/marty-dolan-campaigns-for-second-time-to-challenge-aoc,,https://www.bxtimes.com/marty-dolan-campaigns-for-second-time-to-challenge-aoc/,,paragraph 151,"His foundational idea is that the federal government should “create a framework for young people and families to grow” — specifically, to “grow great 25-year-olds” who support themselves without relying on government handouts.",34,94ab78845f4405e8d084076a28b9e3159f6f6a6189d0fca844b25a4b404f0df3,543ef3df6499a16dc500f0849dd15c5b580c5f62e36db63efc3390a1709eea90,1
9fa646cecb6a2203536ddf68,30f685d189fa5975f3ee7a3d,02f4ae29439a5fb65c6e6773,mike-sylvester,Mike Sylvester,me-house-39-dem-primary-2016,endorsed,endorsed,2016,2016-06-14,campaign_page,https://pressherald.com/,,https://www.pressherald.com/,,paragraph 237 -> paragraph 240,"OUR COLUMNISTS In Portland, Red Sox outfielder Roman Anthony looks to resurrect his season by Travis Lazarczyk Find news from your town",22,d1d07453826fdfb20e8ac682be331284be55924d25bf3facdf11a85d6b0137c0,3e28198832f87946caf316e59979d65bc2b40ae1678b88debb8c89f6a5fb25f5,1
062e48a41cc3c8bfc7253916,ee0aa724fc4f156e861aca50,25826d3bb98f5db30bcdf912,anita-prizio,Anita Prizio,race-a47f2c44662b82173189,endorsed,endorsed,2017,2017-05-16,archived_campaign_platform,https://web.archive.org/web/20181108190712id_/https://ballotpedia.org/Anita_Prizio,https://web.archive.org/web/20181108190712id_/https://ballotpedia.org/Anita_Prizio,https://web.archive.org/web/20181108190712id_/https://ballotpedia.org/Anita_Prizio,2017-09-22,paragraph 115 -> paragraph 116 sentences 1-3,"Fracking I have several concerns about fracking and gas drilling in our area. In addition to robust monitoring of drilling sites in our region, county council must make sure that information about where fracking occurs and what chemicals are used is made available. This can be done in a way that both protects proprietary fracking fluid compositions and informs the public of local contaminants.",64,68780baf363c0926fb34903d0b14bde42d7abf73cbc7be836d3f9d990fc5efce,1675a2285f3a95964248535274d5e08a9b484ee2b2bdf78171731ce007132cae,1
e49cb80e1cecf28082c3b821,b046fbf9ed2b755e6b761753,0791022b6feb85cf60f45f6a,marc-b-elrich,Marc B. Elrich,race-e86fd589efa245645b1e,endorsed,endorsed,2018,2018-06-26,candidate_questionnaire,https://www.latinomontgomerydems.org/wp-content/uploads/2018/03/Elrich-Questionnaire-2.23.pdf,,https://www.latinomontgomerydems.org/wp-content/uploads/2018/03/Elrich-Questionnaire-2.23.pdf,2018-03-18,paragraph 3 sentence 10,"As your next County Executive, I will be proposing that we start using a racial equity lens when crafting all of our county policies, and that includes staffing policies.",29,2933629e7d24b7f0d61bce545bd704b5fda865bfdd660f5e2b6b23a3b6dc371e,f2cf9839abba5fb441f37f69ac35338bbf48a20ef6d2c8a8934a9ff4de90ace7,1
5698077887c4c21bf33d495b,c01d57486e0420574f7f8769,da9d0c9d33dbb13ec2a332e8,jeanette-b-taylor,Jeanette B. Taylor,race-ded95c1b5f793906a45a,endorsed,endorsed,2019,2019-02-26,candidate_questionnaire,https://chicago.suntimes.com/2019/1/27/18342739/20th-ward-candidate-for-alderman-jeanette-taylor,,https://chicago.suntimes.com/2019/1/27/18342739/20th-ward-candidate-for-alderman-jeanette-taylor,,paragraph 277,I support the LaSalle Street Tax. I also support legalizing and taxing recreational marijuana (especially if we can ensure that the communities which have been hit hardest by over policing and marijuana crimes benefit the most from tax revenues and economic benefits of legalized and taxed recreational marijuana).,48,1491058f61f08a9214feb62e1ea91ddbe84cd8ace476415fa5898a6a8709d0ac,91c63a0a1d1920c214c6ab792c8c80242aa9a998353e00aa179ac021a79eb3ad,1
6fe0bd208003ebc671cad8bf,fdea05d2929f48b7147ce468,34defb8fba52ad61e1a1a7ae,bernie-sanders,Bernie Sanders,race-de351b5bf3d35c3ad4d1,endorsed,endorsed,2020,2020-03-17,candidate_questionnaire,https://www.cfr.org/articles/bernie-sanders,,https://www.cfr.org/articles/bernie-sanders,,paragraph 34 sentences 5-6,"It’s a hard reality that the United States sometimes has to work with undemocratic governments to protect our own security, but we should also recognize that relying on corrupt authoritarian regimes to deliver us security is a losing bet. Democratic governments that are accountable to their own people, which share our values and have open societies make far better partners in the long term.",65,00ba99594601d1aae259697c72d6bc418a86881c01a192ea55f6a44786309cce,7400cdc948ac424a7542dc7cdd528b19b375be9ffc578049799ea02ff40c05b4,1
b18580c21efdba4b9c84171d,06cf17cb1b4b090dfe4ac744,c8b84ef94e779f300847c41e,brandon-west,Brandon West,race-60a20e415203eadd2b99,endorsed,endorsed,2021,2021-06-22,candidate_questionnaire,https://jimowles.org/news/candidate-answers-to-joldc-brandon-west-for-city-council-district-39,,https://jimowles.org/news/candidate-answers-to-joldc-brandon-west-for-city-council-district-39,,paragraph 46 -> paragraph 50,"Yes, all of the above. Should the NYPD Vice Squad be eliminated? Yes Should Dermot Shea be fired immediately? Yes",20,bbb8d490c1fa05e97ac691e28cc57f4ddc664f7bf21fac18d5e4d3ac20db1a47,d2c847017fc3955c49e0bb4bfde410c27904c962f1a061870b3081ec82198691,1
891bb768f39482eaca795cf4,2dde5d30c782819f7d6d564d,4e112978b8e727c1e9025aad,megan-green,Megan Green,race-1746d4d5babab5e5d1cd,endorsed,endorsed,2022,2022-09-13,campaign_page,https://green4stl.com/,,https://green4stl.com/,,paragraph 32,"Since taking office, Megan has become the progressive champion of St. Louis, fighting for a higher minimum wage, civilian oversight of our police department, reproductive rights for women, protections for victims of domestic violence, marijuana legalization, and responsible development with community benefits. More recently, she gained attention for her powerful #MeToo post to bring attention to issues of sexual assault and harassment.",62,cb9750741062a97576e2fdb92d51f8b58905a1b56c6f0cf74fa65172699b5c12,9a214c796a701236793fc123a275ecbc18bb05cb50b18ff10d6be19248e71ab4,1
64335a9b3a256d427b350af4,ff7f59c23c7540cbee8768a1,b4e8166f8c030ff3d6fdd59d,byron-sigcho-lopez,Byron Sigcho-Lopez,race-71a7cdf5a6e739f65b82,endorsed,endorsed,2023,2023-02-28,candidate_questionnaire,https://news.wttw.com/elections/voters-guide/2023/Byron-Sigcho-Lopez,,https://news.wttw.com/elections/voters-guide/2023/Byron-Sigcho-Lopez,,paragraph 53 -> paragraph 59,"Get informed Byron Sigcho Lopez, Incumbent RACE: City Council - 25th Ward < prev candidate next candidate > About the Candidate Name: Byron Sigcho Lopez",22,615df327e3678399efd3746a6667ee2bccb59f99947ebd3cd86f5c9ea7660a7e,635a5a085ea94138f5a7344a152148e3a6b40aa6f972328b6080105d1e48c406,1
c4c9e3da444a53a0acd7ab2f,2ed14ed803c58a2166113215,d0625f38eb763df0743df412,claire-valdez,Claire Valdez,race-440dcbc50602efe64cb3,endorsed,endorsed,2024,2024-06-25,policy_page,https://clairevaldezforcongress.com/es/issues,,https://clairevaldezforcongress.com/es/issues,2026-08-20,paragraph 13 sentences 1-3,"En el Congreso, Claire impulsará la Ley PRO para facilitar la formación de sindicatos, exigir responsabilidades a los empleadores e impedir que las corporaciones tomen represalias contra quienes exigen dignidad en el trabajo. Utilizará su cargo para apoyar incondicionalmente a los trabajadores que se organizan en toda nuestra ciudad, en los piquetes, en las mesas de negociación y dondequiera que los trabajadores luchen por sus derechos. Esto es precisamente lo que ha hecho a lo largo de toda su vida adulta.",83,a692cf509b4a2ef1358de066e1d52c1bbd7e9f4f211b9c5f999219ee893b370e,109e5ffe097d42e1982ac4774f99f281376900f2505efb9e596bd899ce5822f7,1
193669ff1134978405666e49,c2741f916893028835c8c74c,503aae5df8b2cde59933c2d1,tammy-m-honeywell,Tammy M. Honeywell,race-4ab4dfc62a70075bfc27,endorsed,endorsed,2025,2025-06-24,candidate_questionnaire | questionnaire,https://centralcurrent.org/2025-primary-election-qa-onondaga-legislature-8th-district-candidate-tammy-honeywell,,https://centralcurrent.org/2025-primary-election-qa-onondaga-legislature-8th-district-candidate-tammy-honeywell/,,paragraph 44,Honeywell faces former Syracuse Common Council member Chad Ryan in the Democratic primary to represent the party in the race for the Onondaga County Legislature’s 8th District.,28,714ab5149e70233ad61caf19a12590e234111026602c663b7ff292ad038897c9,4f00c68ec1449a3bfcce60ce301921b383c9a3cc754506b0b0ad62ecb6077952,1
c7e813ca7b746236da2daf20,dc547a219c9d509912a6f1ae,41bffd0610e13898a6de33ca,chris-rabb,Chris Rabb,race-95a691a9cb8491b42328,endorsed,endorsed,2026,2026-05-19,candidate_questionnaire,https://www.cityandstatepa.com/politics/2026/05/candidate-questionnaire-chris-rabb/413545,,https://www.cityandstatepa.com/politics/2026/05/candidate-questionnaire-chris-rabb/413545/,,paragraph 104,"In Congress, I would also advocate for funding to ensure the Philadelphia Transit Access Fund has the resources it needs to provide free or reduced-fare transit passes for households with incomes at or below 150% of the federal poverty level.",41,38c4d9d306cfe09e4c50400fe270f904828162dd5484d470e044c26d42749ca3,7bde7ca317e85816a38a763c96a18adf9fab853f5ea59ff032721c560d584dc4,1
63dc8463eabd973d27b53e69,fb9a18c32fb3a5ce4d1af985,53cb0c94e7aeafab95d03af7,andrew-edwards,Andrew Edwards,me-house-39-dem-primary-2016,opponent,opponent,2016,2016-06-14,candidate_profile,https://web.archive.org/web/20160607163830/http://www.pressherald.com/2016/05/30/hd-39-newcomers-seek-house-nomination/,https://web.archive.org/web/20160607163830/http://www.pressherald.com/2016/05/30/hd-39-newcomers-seek-house-nomination/,https://web.archive.org/web/20160607163830/http://www.pressherald.com/2016/05/30/hd-39-newcomers-seek-house-nomination/,2016-05-30,paragraph 144,"Working as a defense attorney, Edwards said, he sees the effects of the lack of mental health and substance abuse services.",21,77585ecce7274261ed7734f96d8938466d8c64b00035b89beb6466ce36e08310,5ebcfea49ba2de25d8d9ef9863f75c9e00b39865e99d99fdd46c9daeef93c3d2,1
965a9d779aa9c1d2275bcc06,6d914a6159f3893bac637208,2ecbca2867f2b8e916480727,mac-mcgregor,Mac McGregor,race-82b317d0ebb6e5f1d97a,opponent,opponent,2017,2017-08-01,candidate_questionnaire,https://www.theurbanist.org/2017-endorsement-questionnaire-mac-mcgregor,,https://www.theurbanist.org/2017-endorsement-questionnaire-mac-mcgregor/,,paragraph 51 -> paragraph 54,No Do you support adding a congestion fee in Seattle? No Do you support the creation of a Seattle municipal bank?,21,1a6fadf3534e1033d22f418f366eef30e57e1f6d7439ad3d2c99cdf79365df25,f66aa80e2c64316048204a2d69f0f6365dc539427c855c23de5f51330c46e14b,1
