corpus_segment_id,source_analysis_segment_ids,document_ids,candidate_slugs,candidate_names,race_ids,roles,group,cycle,election_dates,source_types,source_urls,archive_urls,final_urls,publication_dates,locators,text,token_count,text_sha256,exact_duplicate_hash,provenance_row_count
5b337968bc134c551fcfe697,0447e33e95cbac14176150a5 | 07fa2d9251bfa5b3cfed9fad | 0c0406320013ab286bfe424a | 1181a39b52d48c13995e9709 | 12b0eecafe3a80537ebb98ff | 16c0ebab973b951990cd7d13 | 18110c9dd1905709b0393b2c | 2417685954f78bd1f448f17f | 36fc4b90b67ad818f6422647 | 37e62d0fd3030fa99daa8591 | 3bdbc0bd0da6482993746a03 | 498f97429fefac1063547f26 | 4fe5346e08c3fc5aa5f106bc | 55845771f5088cdca0185f51 | 5f19ed7e4bfd055170016d58 | 631ef1543d8857195db3f0bf | 7a191cfe37c00f2c915089fe | 7fa9096ae59e0b77473baa41 | 87dc9ef18f8d4ce72e6a67a7 | 89134bd8815f11d3acedb926 | 8ec6a4a676236f0d64dd8248 | 95358807e0ffa0ccb9f9b029 | a5e71de1ea6b7ecb65c97563 | ab22aca421fac8859c896f4d | b410909b8c87d43f8f8bf404 | b4133786a9fd6e7f97dfda77 | b73cf471f20992074e842835 | c04f00055d1a729fa36fc973 | c5c2ae8a9349a18957811429 | cb8e286df21644845f4fa920 | cbbd27627f50d087333860ec | e36e2264594c462454b816e0 | e715fff90161be49708662a6 | ecbb738adb0ed27653023731 | fc93c1a3a0363a89dda32595 | fe6749e09c65abb30527b738,0a1c18ec4360979c254e1c23 | 2a52fe04448c847e88ae96a8 | 2f2382251b45b89a60a52b54 | 30866deb27524ee2d51bccd1 | 355226459d02f0e58f3d8ab5 | 39c6da4ec03a82cd3a5e8672 | 3dc8137500df43c8cc6162cd | 404713b48f1508fd632e7c80 | 43fd9a2fa7145b3ef0090cf2 | 4c3076eaee8742687ab97f4c | 513400575b565105039d2388 | 54309b7d8ab48177213415b4 | 54841b2e1a6ce835f2bf59b1 | 572f13aba688da309dc7ea89 | 5788062e3dabe93a6a9ec8b2 | 5b3229c6300ac2ada66347d7 | 6a42339314b4b6772b49cd11 | 72251e031ebf606047e77f21 | 8431899077dc29e1748687f1 | 85f871359dfd72eeb28811be | 8fcc2f957eef332b1990a6eb | 9354ee52137acfbaaa5ff48a | 94225cd879ae26611bbf7fd3 | 971e32a9edb6c066b979da20 | 9df40dded37c6375a977f985 | ab4231cea6d4ef3616c81625 | bb829fa3bf3733ccd538958c | c1d2226791080b6943745000 | d3db7d2482819ee1de3786d3 | d9a0a7aa6b5592037fc37116 | e4e1f1e6c493077ea84912ba | e65d04079b3a04e8cfab6ddc | ec82801b17eefdcc9869ad0b | efb5bc4a05f86c78fd136047 | f597391ff2633b0de0c546d7 | fe32f7bb8a0bbf9b7aa2ced0,hillary-clinton,Hillary Clinton,us-president-dem-primary-2016-al | us-president-dem-primary-2016-ar | us-president-dem-primary-2016-az | us-president-dem-primary-2016-ca | us-president-dem-primary-2016-ct | us-president-dem-primary-2016-dc | us-president-dem-primary-2016-de | us-president-dem-primary-2016-fl | us-president-dem-primary-2016-ga | us-president-dem-primary-2016-il | us-president-dem-primary-2016-in | us-president-dem-primary-2016-ma | us-president-dem-primary-2016-md | us-president-dem-primary-2016-mi | us-president-dem-primary-2016-mo | us-president-dem-primary-2016-ms | us-president-dem-primary-2016-mt | us-president-dem-primary-2016-nc | us-president-dem-primary-2016-ne | us-president-dem-primary-2016-nh | us-president-dem-primary-2016-nj | us-president-dem-primary-2016-ny | us-president-dem-primary-2016-oh | us-president-dem-primary-2016-ok | us-president-dem-primary-2016-or | us-president-dem-primary-2016-pa | us-president-dem-primary-2016-pr | us-president-dem-primary-2016-ri | us-president-dem-primary-2016-sd | us-president-dem-primary-2016-tn | us-president-dem-primary-2016-tx | us-president-dem-primary-2016-va | us-president-dem-primary-2016-vt | us-president-dem-primary-2016-wa | us-president-dem-primary-2016-wi | us-president-dem-primary-2016-wv,opponent,opponent,2016,2016-02-09 | 2016-03-01 | 2016-03-08 | 2016-03-15 | 2016-03-22 | 2016-04-05 | 2016-04-19 | 2016-04-26 | 2016-05-03 | 2016-05-10 | 2016-05-17 | 2016-05-24 | 2016-06-05 | 2016-06-07 | 2016-06-14,official_campaign_platform,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,,paragraph 76 -> paragraph 79,It is past time we act on gun violence. Read more Health care Affordable health care is a basic human right.,21,d9189ff7dc250b1b7a21ccec2429d822df838b60af671280fa6f0c473f78f178,2570493ff2e9fd19d8133796fb563fb7b28fdf1ab326f0ef52cc30e84e193aee,36
3d62ad6d629aff6fab9c91ae,f60a48527ef566fe09644861,fb81b7ea96678381e93346b8-answers-f56c20adb8cb-8ef0f8457d76,justin-brannan,Justin Brannan,race-3db59a6535d2b87f2703,opponent,opponent,2017,2017-09-12,candidate_interview,https://www.brooklynpaper.com/our-sit-down-with-bay-ridge-council-candidate-justin-brannan/,,https://www.brooklynpaper.com/our-sit-down-with-bay-ridge-council-candidate-justin-brannan/,2017-08-23,paragraph 109 sentences 3-4,"They’re doing it because this is all they can afford, and you have landlords who are exploiting them. I’d love to see a way to make them safe and codify them in some way if that’s possible, but the way it is now is unsustainable.",48,aeeb8b6c3efbc61f2cf01d6cf4715060c435aa10d0add0fbe57e101069cefb72,8364db8a8ace17eb2129403cec0527f47226d3dcf10c9b7dff5798af5b6c3d95,1
fa8214e00523965174883559,2bd00042df3b1c4143670f78,34d43b48b1ad63fd3460c63e-answers-d4ee0d3ad06a-b0cf86a11d32,beth-keiko-fukumoto,Beth Keiko Fukumoto,race-a5c9cc4ff2b525bcb410,opponent,opponent,2018,2018-08-11,candidate_questionnaire,https://www.civilbeat.org/2018/07/candidate-qa-u-s-house-district-1-beth-fukutomo/,,https://www.civilbeat.org/2018/07/candidate-qa-u-s-house-district-1-beth-fukutomo/,2018-07-27,paragraph 107,"My first priority would be to build productive relationships with other members and staff that can work for Hawaii over time. Sen. Inouye’s relationships within the Democratic caucus and across the aisle, most notably with Sen. Stevens, proved valuable assets for Hawaii regardless of which party held power. In the Legislature, I’ve shown the ability to build those relationships and produce for my district across partisan divides.",69,17f3a1912b7ced579b46f013f2cb8b6edb9ae0a4ed5fdb2a4032ed418110983b,149013a224cb2ab39d0748bbae4b2b969a8b8a1d0f3eeb9849ef86d6a48f7d17,1
13778ce95eca35be84f6c827,92833c7416aeae77452004b9,77035b6c5b30bc6bbe1303e7-answers-65eb318ea787-48475545b6e6,james-robert-walkinshaw,James Robert Walkinshaw,race-686ed0f1771e83016f0c,opponent,opponent,2019,2019-06-11,candidate_questionnaire,https://ggwash.org/view/72114/whos-best-on-housing-and-transportation-in-fairfaxs-braddock-district,,https://ggwash.org/view/72114/whos-best-on-housing-and-transportation-in-fairfaxs-braddock-district,2019-05-21,paragraph 55 sentence 5,"I’m pleased that there are two multi-family development projects currently being considered in Braddock District that will each include an affordable component, increasing housing socio-economic diversity, and racial diversity.",32,771b8f305795b42b01f18f724d00bef13e77dbb3b22cb862e9686fb1cdfee9e5,8e81fa5249c522609ee6e69a00618e2363b730ad9280b4d3e24b0b5d545d498e,1
cd30eca39f69406f967809f9,018d0b9f4dd6c290889af57e | 0fdeaa5e95f44a6d0013d999 | 20bf516a1ed78edf32e175d1 | 2877a8e9ee7033a26e04d717 | 2a8d930c5e35d39c121b75f1 | 2ae0d9f03c52f1a9cdc3dfbe | 2fc1b0fa08a6d8f082bb5910 | 375c3b5abea84f77495f3a08 | 4eca8ed662239f251dc529b3 | 4f2067b57cd422a1c9fa954e | 5026fb31794faa1cf3f2fb67 | 502e65fd1344ee5092b2545e | 507c28eadb6aa87d0edba96a | 5e3eb3be20adbdf8ab33fd87 | 78db6961ada3cf0f0875637c | 8446d3431e250d9f9c738c07 | 894e059d7df87b378136a955 | 8a15ccac2ce8036b5b8d41f8 | 8a5e6001957d9af0d63c0e65 | 916a66c1eb5824b14381cda6 | 9300e39dc3942b01d085eb06 | b9cf1291fee27c071fbc2ac2 | ed73e84598b746016ba15356,1bc72c795ef76a6378d95e5a | 242eddca871062768c600f5b | 3606c28611c7e3c7b8840541 | 3c69f55c0ecc66c16e3ca027 | 3c9cbc81e8259bb6d71c8ffd | 43e0cef0b04fb3fe152063de | 4615557c783b25bf2e62f145 | 47f8cb7f24218e2de02e47b8 | 4dcce47e669726cbfadce062 | 52d0b923d131dd1a1a45e2a1 | 5e7771d4bd79e2ddb5192a7d | 6f9940531d5b75a7728986b5 | 72dd680a3bb9198ad3a5b77e | 74d55dc3b7568cf29a43c559 | 7850766a9d92156f77c847cb | 7d7feddd35520f6720897387 | 954a2c34a9f3e66b8e3671a0 | a47e83d0d990ee241f5d4e85 | c228a0a5a568292e3c4d7514 | c6780bd942b65d999de5e28a | daa21a4574af9bf7e5476264 | f28947c400550b5c5d9c939f | f9359d5ce58e7d73abdd7013,amy-klobuchar,Amy Klobuchar,us-president-dem-primary-2020-ak | us-president-dem-primary-2020-al | us-president-dem-primary-2020-fl | us-president-dem-primary-2020-ga | us-president-dem-primary-2020-id | us-president-dem-primary-2020-in | us-president-dem-primary-2020-ma | us-president-dem-primary-2020-md | us-president-dem-primary-2020-mo | us-president-dem-primary-2020-ms | us-president-dem-primary-2020-nc | us-president-dem-primary-2020-nh | us-president-dem-primary-2020-oh | us-president-dem-primary-2020-ok | us-president-dem-primary-2020-pr | us-president-dem-primary-2020-sc | us-president-dem-primary-2020-tn | us-president-dem-primary-2020-tx | us-president-dem-primary-2020-ut | us-president-dem-primary-2020-va | us-president-dem-primary-2020-vt | us-president-dem-primary-2020-wi | us-president-dem-primary-2020-wv,opponent,opponent,2020,2020-02-11 | 2020-02-29 | 2020-03-03 | 2020-03-10 | 2020-03-17 | 2020-04-07 | 2020-04-10 | 2020-04-28 | 2020-06-02 | 2020-06-09 | 2020-07-12,official_campaign_platform,https://web.archive.org/web/20191109194626id_/https://amyklobuchar.com/issues/,https://web.archive.org/web/20191109194626id_/https://amyklobuchar.com/issues/,https://web.archive.org/web/20191109194626id_/https://amyklobuchar.com/issues/,2019-09-12,paragraph 33 -> paragraph 34,"A Safer World Amy believes that we need to stand strong — and consistently — with our allies and that we must respect our frontline troops, diplomats and intelligence officers.",28,0ee0399f6656e81dfe15037a38ecf3c78196056ed9fe949577c90ba47d3a7263,6b68ce910a3b5329548ef38b17a00ddf43785b9f51270648154c691720eeea21,23
ad095ec361e27c4d367998ad,abf5f21f6c76b92fe81d6f88,51a154da3097137196079f11,zuki-ellis,Zuki Ellis,race-deff03074ea69358d8e9,opponent,opponent,2022,2022-08-09,archived_campaign_platform,https://web.archive.org/web/20220126231521id_/https://zukiellis.com/vision/,https://web.archive.org/web/20220126231521id_/https://zukiellis.com/vision/,https://web.archive.org/web/20220126231521id_/https://zukiellis.com/vision/,2022-01-26,paragraph 36,"I strongly believe that education can be part of the solution. I support establishing K-12 curricula statewide that teaches personal boundaries, bodily autonomy, consent, and respect as part of a comprehensive sex ed program.",35,93f394491c8aaf15d8da3a9a0beddaf204485e280f2c6dda499b067202e462da,fddcd0a88714412abdf1e24b075b7f81ea75702751b050fe39347b759f5502f1,1
d801c4e13c034818207cf4a7,d12e4caf6297421d5cd1c8ee,9d3d26d641e058a16fd2ad4d-answers-cc050af1f954-cf2350534472,corey-o-connor,Corey O’Connor,race-e998c1da8d59c9a7b9df,opponent,opponent,2023,2023-05-16,candidate_questionnaire,https://www.wesanews.org/wesa-voter-guide/2023-04-18/allegheny-county-controller-leuba-oconnor,,https://www.wesanews.org/wesa-voter-guide/2023-04-18/allegheny-county-controller-leuba-oconnor,2023-04-18,paragraph 228,The county can and should publish information on operations that's presented as position-based budgeting. This is something that my team is actively working on right now and will roll out in the near future.,35,956c51a9cab8b0ff82eddbbc8ed73d2ad73163d8fce55961b44095fde675f464,13e732352f74c17318f62ec1b37a4f378420f7dab82a3a971d7484422aeaf31f,1
b953ab63d6923d26b4afbc36,13675cc28f4c83c0a30afc62,39e0b1b04079cf65d32e8c11,dean-phillips,Dean Phillips,race-9065e448b7091dd55686,opponent,opponent,2024,2024-03-05,archived_campaign_platform,https://web.archive.org/web/20231122100438/https://www.dean24.com/platform,https://web.archive.org/web/20231122100438/https://www.dean24.com/platform,https://web.archive.org/web/20231122100438/https://www.dean24.com/platform,2023-11-22,paragraph 53,"Dean is a responsible gun owner and a member of the Gun Violence Prevention Task Force, where he has sought and supported bipartisan solutions to address our nation’s gun violence epidemic. In addition, Dean supported and helped pass the Bipartisan Safer Communities Act, the first meaningful gun violence prevention legislation to become law in nearly 30 years.",58,9283a0477a57392352717e6880cd338374eb4ec0293e7f5a97c54112213f511f,6deaf3d5edcc91587d62054340a8d12c0d31d9b26fbde2cfae3ce739dc00b63e,1
1361c0d43f330dc6b7b06bfc,46bb2b4b6bb32d8d43423a4d,9b40c49d440eedbdf6320e13,kelda-roys,Kelda Roys,race-48b209f7fa641f4b280d,opponent,opponent,2026,2026-08-11,policy_page,https://www.keldaroys.com/issues/data-centers,,https://www.keldaroys.com/issues/data-centers,2026-08-08,paragraph 21 sentences 3-4,"Recipients can pay back the loans over time with the energy savings, helping Wisconsin get cleaner energy and air while saving taxpayer dollars now and into the future. In addition, we can make real upgrades to our grid's reliability and efficiency, so that we are able to move clean, renewable energy around with minimal loss and friction.",57,131ec5a573b15e125d5acf6e29c3a71fa0ae7183ac90e078633054af9365ad23,67ed85540b933626a13c8f62d8884522223cb75155d51cafb4fa8e9d85eb93a4,1
c10e2b4122dd53ac63fd3a57,06fa9a92630c5ae353befad9 | 08383929f9bfac5e783c2f0d | 0b6de5458df38b21af345a37 | 0f3bd94f2e1ce5992f831fa2 | 12e9feefeae4deea3f70898c | 1402a09f5215026211bf8f3f | 16e43318b3316231a7dd403b | 1e01d5c4c46ba1b7a8b4d9d2 | 2981a812e2d0ebe9404bbb7d | 393e8bc19c9fd2d0ef91039c | 3aa713458c2af4d0088e1b7e | 3b341af100b21ea268d761d8 | 4181c8153c25811f39de72a2 | 49dc0aa69c34b42bdb2bef5c | 4c42c5b00af647cca385ba20 | 4fb89b23adbff9ff509cf70e | 50fe69e17d5d769231dd8600 | 6e4c3bef7e800515079b8af7 | 7220a5723b603db5ae0d1938 | 87a72b6df1a232bdc9c30582 | 88ac7f08478033770374c1ef | 9008fec4829a554973991ee6 | 92f00dff095a87d5e711d19b | 992ddacc6c018c0013ed6b3b | 99fbd8aeb6b82a9c5b383f7b | a3c6ae7a40fc2115a864409b | b1778d665d2b037fd7dacad5 | b88f137cb57df7f0674ff43b | c2f49da4acb0aa7d881083f2 | c85bfd5e50b9dff8f3e987db | cc634da8a0dde7e6cc9f48e9 | d72709c962788e24a793b22f | d72bddcfa7753d41cc6463be | e6ff7a1c86c977dfebdcb5bb | f1d5354f637554910f1e0136 | f7db63c06366a3f3145fb4a0,0ab37b4f3ac3a8a475431848 | 118b6638c778e37a3ef7cd14 | 1333c03a1c5ccf6b1229d86b | 16e41ac4b36d6bf99e007ad9 | 1e10d33cf303742b1a9e1495 | 239811c693be2e1e98898db9 | 37d889f9d5e21db48c12fe2f | 3ef1ff15a3e9f346e8ad9ab0 | 47c7d6e9ce7e135b2068938b | 4af1a38a1633b127631881c7 | 4cd152842a446ddaddf575f5 | 4d94449339e94bf4e67bcf84 | 51e7f7315a0a7bf3bb6b8e35 | 54457291d0967dc6d0b30d98 | 5ac1ea8b372e328dcd4be3fe | 5cf1ce64050ba01c662590b8 | 70b7e4583ff53bb53c752e6f | 7f66a4a551920dc296aff57c | 8988baacca1a11f0448bb336 | 907212efe39440bdcd321239 | 92d58891c9ecfc869e5a7f16 | 99552c6c39b331ba162a872e | 9ba428927ac5ee2b5cf6c837 | 9f3227824866c55d2a67cbe2 | a16a3b706cba1698ed7c869e | ac1b1bd0b405a705ec2d3a90 | b259abaa7acd59769b3a33eb | b3fcabc049c36909a2c63991 | d0f4c1d9fbded773e345719f | d40d2601ea679920f40ee4ab | d8ea902985e62a629f1da6fe | dd90ea276904477407fc320b | eb917ed5f84b4a12c39cb256 | f168be9e33058fb5098d56b0 | f4dd97270ca277f5758f69bf | fd21d6ccf71a90b8fa7ea483,bernie-sanders,Bernie Sanders,us-president-dem-primary-2016-al | us-president-dem-primary-2016-ar | us-president-dem-primary-2016-az | us-president-dem-primary-2016-ca | us-president-dem-primary-2016-ct | us-president-dem-primary-2016-dc | us-president-dem-primary-2016-de | us-president-dem-primary-2016-fl | us-president-dem-primary-2016-ga | us-president-dem-primary-2016-il | us-president-dem-primary-2016-in | us-president-dem-primary-2016-ma | us-president-dem-primary-2016-md | us-president-dem-primary-2016-mi | us-president-dem-primary-2016-mo | us-president-dem-primary-2016-ms | us-president-dem-primary-2016-mt | us-president-dem-primary-2016-nc | us-president-dem-primary-2016-ne | us-president-dem-primary-2016-nh | us-president-dem-primary-2016-nj | us-president-dem-primary-2016-ny | us-president-dem-primary-2016-oh | us-president-dem-primary-2016-ok | us-president-dem-primary-2016-or | us-president-dem-primary-2016-pa | us-president-dem-primary-2016-pr | us-president-dem-primary-2016-ri | us-president-dem-primary-2016-sd | us-president-dem-primary-2016-tn | us-president-dem-primary-2016-tx | us-president-dem-primary-2016-va | us-president-dem-primary-2016-vt | us-president-dem-primary-2016-wa | us-president-dem-primary-2016-wi | us-president-dem-primary-2016-wv,endorsed,endorsed,2016,2016-02-09 | 2016-03-01 | 2016-03-08 | 2016-03-15 | 2016-03-22 | 2016-04-05 | 2016-04-19 | 2016-04-26 | 2016-05-03 | 2016-05-10 | 2016-05-17 | 2016-05-24 | 2016-06-05 | 2016-06-07 | 2016-06-14,official_campaign_platform,https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,,paragraph 52 -> paragraph 55,Creating Decent Paying Jobs A Living Wage Combating Climate Change to Save the Planet A Fair and Humane Immigration Policy,20,335eed14d67a375c22e0b1a48ac68b21f5ddc3208d9c4638825af4ec9e923612,d03d65fcdcdb647800748e7a382378465f5b30aa1f7f249dc75f6f718e5e35ad,36
60dac01ad33b90998bf45927,b980554ef91774019c54980b,a231591d1255bd3590020099-answers-486103d5db83-beeb80394703,khader-el-yateem,Khader El-Yateem,race-3db59a6535d2b87f2703,endorsed,endorsed,2017,2017-09-12,candidate_interview,https://thethorn.nyc/posts/fair-workweek-el-yateem-interview/,,https://thethorn.nyc/posts/fair-workweek-el-yateem-interview/,2017-06-05,paragraph 30 sentences 1-2,"KEY: I am fortunate that I have been working in my community for 22 years, and my legacy in the community is that I am known as someone who can work with everyone, and who will work across party lines to accomplish what needs to be done. Being firmly rooted in values of justice, including socialism and BDS for example, is not only important, it’s who I am.",69,3e8749a77dfbd835ca46567967f447feec701782cc6bd7ba4e513f07864f9330,ed3af45d025b895b08a5531c4a57471268271bd66b3b049b961f1f713259d3a4,1
